condition,checkpoint,seed,episode,episode_seed,n_steps,external_sha256,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g,phi_r_atom_median_sum_g,phi_r_minus_atom_median_sum_g,g_partition_n1,g_partition_n2,g_partition_signature,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,phi_r_z,z_partition_n1,z_partition_n2,z_partition_signature
coupled,24000,18,5,40973,800,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.6873523874607588,-0.10808120822635292,1.8085861077324794,0.10748541581288418,1.807990315319011,-0.12063792785825234,2,10,"A[4,7]|B[0,1,2,3,5,6,8,9,10,11]",0.3192527158603389,1.1364052858620166,0.3831971103289571,0.21444872650646452,0.2565127832587628,1.337624597967252,-0.10808120822635292,-1.357693056971551,-0.37367663926687733,0.0050937810708764075,6,10,"A[1,4,6,8,9,10]|B[0,2,3,5,7,11,12,13,14,15]"
coupled,24000,18,6,75240,800,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.9975199068805778,0.2627626593785184,1.6243857543781561,0.06760505471758926,1.9547534684742638,0.042766438406314,8,4,"A[1,3,4,6,7,8,9,11]|B[0,2,5,10]",0.37486887724530726,1.035602357820641,0.30380830529956615,1.2357382504349368,0.1743273132054286,0.21432019073779074,0.2627626593785184,-0.37147105468872743,-1.2752034309591977,0.04773069506263286,1,15,"A[6]|B[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15]"
coupled,24000,18,7,16527,800,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.772104570808879,-0.5467310193599184,2.204158903393626,0.05745084735169281,1.7148787313854001,0.05722583942347881,6,6,"A[3,4,6,7,9,11]|B[0,1,2,5,8,10]",1.0842531347121085,0.18777991769264846,1.1068216316966613,1.0954079864671349,0.1298057690274792,0.9789451478990119,-0.5467310193599184,-1.1347431375175407,-1.1866606992321846,0.15854820247276769,2,14,"A[12,13]|B[0,1,2,3,4,5,6,7,8,9,10,11,14,15]"
coupled,24000,18,8,175267,800,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.082280945572772,-0.37092685835899797,2.414185976631245,-0.018255822691506607,2.025003295580741,0.05727764999203089,6,6,"A[3,4,6,7,9,11]|B[0,1,2,5,8,10]",1.1238471202953957,0.1915841456408418,1.2471161620393654,1.0502027052724825,0.14281657496995992,1.2211666963888028,-0.37092685835899797,-1.3065699540458153,-1.2742332966212941,0.013521259655219497,1,15,"A[6]|B[0,1,2,3,4,5,7,8,9,10,11,12,13,14,15]"
coupled,24000,18,9,813270,800,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.8843430384334647,0.6776925427840661,1.1407882000140697,0.11780776198824772,1.9362885047863836,-0.051945466352918857,4,8,"A[4,7,9,11]|B[0,1,2,3,5,6,8,10]",0.0681459809549827,1.075578841155144,0.09597321597158293,0.0,0.14332171700862784,0.9974664830054418,0.6776925427840661,-1.0352895413984078,-0.08660073469505403,0.01177798031111163,2,14,"A[6,13]|B[0,1,2,3,4,5,7,8,9,10,11,12,14,15]"
coupled,24000,19,0,850624,800,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.061941550683261,-0.1466803915446473,2.171624055120259,0.05061754976182842,2.0755612133374406,-0.013619662654179798,6,6,"A[1,2,3,5,10,11]|B[0,4,6,7,8,9]",0.9577110147253878,0.3481724836815445,0.9393948325871267,0.8468207201004163,0.09488474676661429,1.2299185882532286,-0.1466803915446473,-1.256578233360949,-0.9380825478712818,0.0771106822089796,2,14,"A[9,12]|B[0,1,2,3,4,5,6,7,8,10,11,13,14,15]"
coupled,24000,19,1,636961,800,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.7021860881699844,0.03163115332290367,1.4930912813588058,0.06313430041773538,1.5878567350994446,0.11432935307053982,5,7,"A[2,4,5,10,11]|B[0,1,3,6,7,8,9]",0.575422710832032,0.27482356852109335,0.864630845682095,0.8783656308870413,0.03072546804306464,0.5840001824286998,0.03163115332290367,-0.5683648301780708,-1.0833779944394142,0.11124803055084531,15,1,"A[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]|B[0]"
coupled,24000,19,2,511136,800,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.116536549149847,1.1503083029261223,0.990099914850628,0.011877495653197068,2.152285713429947,-0.03574916428010022,2,10,"A[1,3]|B[0,2,4,5,6,7,8,9,10,11]",-0.21987267486369033,1.2203366268789178,0.0,-0.23156571185879926,0.23867276413444527,0.982992862574982,1.1503083029261223,-0.9885864563620304,0.0,0.09716136430287903,14,2,"A[1,2,3,4,5,6,7,8,10,11,12,13,14,15]|B[0,9]"
coupled,24000,19,3,269786,800,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.7609650019121708,0.498838431267139,1.2291364451871056,0.1480509828881844,1.8760258593424288,-0.11506085743025807,2,10,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",-0.007249112027442717,1.3394693109323845,0.0,-0.006777841321421008,0.11373381173508945,1.1221804747734372,0.498838431267139,-1.1841692160167574,0.0,0.21734100002370282,4,12,"A[6,10,11,14]|B[0,1,2,3,4,5,7,8,9,12,13,15]"
coupled,24000,19,4,307829,800,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.42565143605244,-0.10942795499667834,2.3908718333674273,0.007169047683118324,2.288612926053867,0.13703850999857314,7,5,"A[1,2,3,4,5,10,11]|B[0,6,7,8,9]",1.220903458217826,0.10191442949301299,1.1924290433169302,1.1758880643315996,0.061258298461909,1.1537254705739186,-0.10942795499667834,-1.2870920142166171,-1.2209858691280335,0.4259849044133257,2,14,"A[3,15]|B[0,1,2,4,5,6,7,8,9,10,11,12,13,14]"
coupled,24000,19,5,40973,800,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.9189230171027227,0.014725634844423574,2.795495035850915,0.08310675747717478,2.893327428172513,0.025595588930209523,4,8,"A[2,3,5,11]|B[0,1,4,6,7,8,9,10]",1.0737575428624924,0.8580096252197766,0.9813155806219842,0.9314326263492552,0.07591618178882742,1.7881462277128326,0.014725634844423574,-1.8570654878084856,-0.9729105034185931,0.23614041280646214,1,15,"A[7]|B[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15]"
coupled,24000,19,6,75240,800,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.9408089065082572,0.9425643205888168,1.1177304421524354,-0.054213563659277764,2.0060811990819745,-0.06527229257371725,2,10,"A[1,3]|B[0,2,4,5,6,7,8,9,10,11]",-0.1757071076354304,1.2612899128545494,0.0,-0.16646269383040124,0.17832829753762702,1.1058648384452097,0.9425643205888168,-1.1397963688783967,0.0,0.14312361196021273,15,1,"A[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]|B[0]"
coupled,24000,19,7,16527,800,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.5680683898929395,0.2424019742062078,1.2731406593087646,0.06758817075844936,1.5831308042734218,-0.01506241438048228,5,7,"A[1,2,3,5,11]|B[0,4,6,7,8,9,10]",0.4876334387511363,0.4514543938289246,0.44531632399878984,0.37932807111751177,0.060448975088555956,0.8333636131026969,0.2424019742062078,-0.874234593522262,-0.4425813922981394,0.024754336657035636,4,12,"A[5,11,13,15]|B[0,1,2,3,4,6,7,8,9,10,12,14]"
coupled,24000,19,8,175267,800,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.8408622321065964,-0.5965639464047574,2.4056439272860093,0.08460167076211511,1.8936816516433665,-0.05281941953677016,5,7,"A[1,2,5,10,11]|B[0,3,4,6,7,8,9]",0.653828032810952,0.6113338657553222,1.3799578604134903,0.6497315099840593,0.5775511944655687,1.1783612228363811,-0.5965639464047574,-1.1783612228363811,-1.3821568653812684,0.12782772610484938,1,15,"A[9]|B[0,1,2,3,4,5,6,7,8,10,11,12,13,14,15]"
coupled,24000,19,9,813270,800,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.3841344448345843,0.7189379916239047,1.5913877952834485,0.15737231432965815,2.467698101237012,-0.0835636564024278,10,2,"A[2,3,4,5,6,7,8,9,10,11]|B[0,1]",0.2882039752772543,1.9943868762834143,-0.5727921543717824,1.248459374997136,0.9122402067459541,-0.5693117864596418,0.7189379916239047,-0.2877812259081135,-1.2646451569511143,0.13313845917680456,1,15,"A[9]|B[0,1,2,3,4,5,6,7,8,10,11,12,13,14,15]"
coupled,24000,20,0,850624,800,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.5371604009317332,0.5293022752242331,1.9448198112889141,0.023713254164506647,2.497835340677654,0.039325060254079336,3,9,"A[4,7,8]|B[0,1,2,3,5,6,9,10,11]",0.4719234568899653,0.9545285667054682,0.580743247412105,0.50510065893085,0.06752410788882202,1.3721950444692421,0.5293022752242331,-1.4027387694309268,-0.580743247412105,0.11206497517490434,1,15,"A[8]|B[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15]"
coupled,24000,20,1,636961,800,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.0175234216826494,1.45237258159644,0.5241588477668793,0.0647039062255298,2.0412353355888486,-0.0237119139061992,6,6,"A[1,2,5,6,10,11]|B[0,3,4,7,8,9]",0.13558403710763645,0.3640025502106953,0.0,-0.017977830791931382,0.09633532263635747,0.4458013559224532,1.45237258159644,-0.4348826810928019,0.0,0.014447801412693407,2,14,"A[13,15]|B[0,1,2,3,4,5,6,7,8,9,10,11,12,14]"
coupled,24000,20,2,511136,800,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.0669744694427767,0.13749906194660255,1.7989444364443286,0.0672091410843032,2.0036526394752343,0.06332182996754243,9,3,"A[1,2,4,5,6,7,8,10,11]|B[0,3,9]",0.7102810062410132,0.7431911234687854,0.40685518899231,1.0907068865997973,0.23253592995661831,0.47570161988791293,0.13749906194660255,-0.7054022672807112,-1.0877159103370941,0.32276949132457944,1,15,"A[8]|B[0,1,2,3,4,5,6,7,9,10,11,12,13,14,15]"
coupled,24000,20,3,269786,800,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,3.1646549717767822,1.3863540527883345,1.6043169683694,0.11129973392772152,3.1019707550854556,0.06268421669132662,4,8,"A[2,5,6,11]|B[0,1,3,4,7,8,9,10]",0.22379901216196185,1.2298901363341097,0.24346393873186178,0.10991081975301764,0.18692188602353954,1.307484262592843,1.3863540527883345,-1.3461586407388904,-0.23969471256132158,0.02059353575020373,5,11,"A[4,5,10,12,13]|B[0,1,2,3,6,7,8,9,11,14,15]"
coupled,24000,20,4,307829,800,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.0729667160470346,0.6256992458399511,1.3432999500528395,0.07160304842088605,2.0406022443136766,0.03236447173335799,8,4,"A[1,2,5,6,7,8,10,11]|B[0,3,4,9]",0.21373366440132413,0.9340197800926724,0.29128197971697345,1.1234441177426904,0.020474967110701847,0.1993808651994473,0.6256992458399511,-0.19896942578661614,-1.1684629500034678,0.3734942145841452,2,14,"A[4,10]|B[0,1,2,3,5,6,7,8,9,11,12,13,14,15]"
coupled,24000,20,5,40973,800,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.718963607580024,0.811074302087035,1.684065767330269,0.29412093541988993,2.7892610048371935,-0.07029739725716944,8,4,"A[1,2,5,6,7,8,10,11]|B[0,3,4,9]",0.5643477654736762,1.2346906305761913,0.0,0.9261139021916502,0.47291795879605925,0.28503390634255954,0.811074302087035,-0.5611114451372936,-0.943806015492684,0.24336995038406273,1,15,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15]"
coupled,24000,20,6,75240,800,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.50828333109643,1.7044322672070757,0.7728510874535517,0.035180374856720764,2.512463729517348,-0.00418039842091833,4,8,"A[4,7,8,10]|B[0,1,2,3,5,6,9,11]",0.21620593965557688,0.5775563882971224,0.0,0.0,0.059768497917993546,0.7130825895355581,1.7044322672070757,-0.7585819530959785,0.0,0.07336541876493852,3,13,"A[1,6,7]|B[0,2,3,4,5,8,9,10,11,12,13,14,15]"
coupled,24000,20,7,16527,800,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.066898677616902,0.17269997459553643,1.8058900421288477,0.02230416506074895,2.0008941817851333,0.06600449583176848,1,11,"A[4]|B[0,1,2,3,5,6,7,8,9,10,11]",0.5183656294467567,1.3842617115113471,0.20655957828429772,0.21591982828922296,0.027959730707804997,1.5620104831318198,0.17269997459553643,-1.8780322348604002,-0.20885051932125243,0.12192325194985276,1,15,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11,12,13,14,15]"
coupled,24000,20,8,175267,800,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.7631658100386707,0.44945142952523565,2.116525036204937,0.23145397991702765,2.7974304456471994,-0.03426463560852877,8,4,"A[1,2,5,6,7,8,10,11]|B[0,3,4,9]",0.7487090677158545,1.4177607894672115,0.05643962037039607,1.241172027148966,0.645210305131469,0.2301427039245021,0.44945142952523565,-0.7470882954081606,-1.244367202228274,0.23402694894056952,1,15,"A[13]|B[0,1,2,3,4,5,6,7,8,9,10,11,12,14,15]"
coupled,24000,20,9,813270,800,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.1850726842628987,0.6914075277847371,1.3711656600135578,0.04563485933360267,2.108208047131897,0.07686463713100178,7,5,"A[1,2,5,6,7,10,11]|B[0,3,4,8,9]",1.2896610121467345,0.1243910345409347,0.5738445322393364,0.5799483367730729,0.000946851713329977,0.7902704715271549,0.6914075277847371,-1.3693942479989638,-0.5728674715944391,0.057348003496544064,5,11,"A[3,8,9,12,14]|B[0,1,2,4,5,6,7,10,11,13,15]"
coupled,24000,21,0,850624,800,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.5997465920790985,-0.7082901762845117,2.3263928951757764,0.046605713853884456,1.6647084327451487,-0.06496184066605015,5,7,"A[4,6,9,10,11]|B[0,1,2,3,5,7,8]",1.091854561416733,0.3067727806094567,1.0522256519138695,1.1896033509496164,0.18446034915743348,0.9523291950687267,-0.7082901762845117,-1.1154017706944428,-1.2888455093917321,0.15999525039774337,2,14,"A[6,10]|B[0,1,2,3,4,5,7,8,9,11,12,13,14,15]"
coupled,24000,21,1,636961,800,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.0171203799008084,0.1927305231862757,1.710974077697647,0.14527452427850296,2.0489791251624263,-0.031858745261617916,2,10,"A[4,10]|B[0,1,2,3,5,6,7,8,9,11]",0.5289252132560955,1.5259426109644227,0.12236473670424064,0.09777710104351245,0.0032616628379076307,1.609935313816227,0.1927305231862757,-1.9153638198822045,-0.11659421676405168,0.013292287781586254,1,15,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15]"
coupled,24000,21,2,511136,800,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.2533064884794776,-0.77610438008539,2.9066056659051713,0.12955181088631074,2.2600530967060912,-0.0067466082266136596,5,7,"A[3,4,5,10,11]|B[0,1,2,6,7,8,9]",1.2075975890260342,0.7355834922498714,1.1337017442327948,1.0583567611557134,0.16102279188549495,1.687226112863963,-0.77610438008539,-1.810829550995833,-1.1365014636265567,0.022555139701977145,2,14,"A[3,12]|B[0,1,2,4,5,6,7,8,9,10,11,13,14,15]"
coupled,24000,21,3,269786,800,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.6246800250813807,0.08210921706223484,1.3726479579823192,0.14587067271166876,1.6006278477562228,0.024052177325157853,2,10,"A[4,10]|B[0,1,2,3,5,6,7,8,9,11]",0.19859238431870962,1.3073369276824263,0.17212620999098505,0.017629455804018423,0.0846434434940726,1.2703750586842282,0.08210921706223484,-1.3686110938967424,-0.16357375538370977,0.08541260775392412,1,15,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15]"
coupled,24000,21,4,307829,800,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,1.5409013746399642,0.4611106038278816,0.9996041232522463,0.06635323391103354,1.5270679609911615,0.01383341364880275,3,9,"A[4,5,10]|B[0,1,2,3,6,7,8,9,11]",0.49229023719778553,0.6815623863040838,0.16222537474561927,0.16619483283716008,0.001226526575718534,0.8321827638393677,0.4611106038278816,-1.115590132513965,-0.1541346318224901,0.010019835968158974,2,14,"A[1,12]|B[0,2,3,4,5,6,7,8,9,10,11,13,14,15]"
coupled,24000,21,5,40973,800,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.998093165011206,0.023763734802497716,1.9366659518667082,0.011470679698289743,1.9719003663674959,0.026192798643710047,6,6,"A[3,4,5,9,10,11]|B[0,1,2,6,7,8]",1.1694622653204152,0.09609725642821676,0.9602800086894874,0.9646785323952225,0.03176773058882176,0.9402196888826639,0.023763734802497716,-1.243465921970362,-0.9709029287694675,0.0652303909578229,1,15,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11,12,13,14,15]"
coupled,24000,21,6,75240,800,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.4930401705057292,-0.5734840012649913,1.971027407512375,0.08450607963737422,1.4820494858847586,0.010990684620970637,6,6,"A[4,5,6,9,10,11]|B[0,1,2,3,7,8]",1.011357334882304,0.5068212427720526,0.7451951756614026,0.7326760446709653,0.01663358794405867,1.2217177748973511,-0.5734840012649913,-1.4328979800531312,-0.7459696936252538,0.09018562788321155,10,6,"A[1,3,5,7,8,9,10,13,14,15]|B[0,2,4,6,11,12]"
coupled,24000,21,7,16527,800,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.6445175063281505,1.3187472444912114,0.28559945356212313,0.1064937793965206,1.7108404774498551,-0.0663229711217046,3,9,"A[4,5,10]|B[0,1,2,3,6,7,8,9,11]",0.2146054233476189,0.1193951692099744,0.0,0.0,0.04118731643409568,0.24441213712802745,1.3187472444912114,-0.22750681316107269,0.0,0.15773991834966739,1,15,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15]"
coupled,24000,21,8,175267,800,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.73688106951819,0.7781916695982964,0.870591228629686,0.03876074977714161,1.687543648005124,0.04933742151306597,6,6,"A[3,4,5,9,10,11]|B[0,1,2,6,7,8]",0.5561893447839092,0.05546479882442057,0.3560488169132223,0.3679817799198668,0.030493628745513757,0.4721158199643054,0.7781916695982964,-0.5701321719189374,-0.35881003882547313,0.02435534692261418,6,10,"A[3,4,6,7,8,10]|B[0,1,2,5,9,11,12,13,14,15]"
coupled,24000,21,9,813270,800,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.7744643751129083,-0.052449669350630224,1.7329412162241107,0.028332735198456804,1.7088242820719373,0.06564009304097107,6,6,"A[3,4,5,9,10,11]|B[0,1,2,6,7,8]",1.1751884540643962,0.06303676403802339,0.8533483530880526,0.8596313236345141,0.02215347945342039,0.8511564131361762,-0.052449669350630224,-1.2036095123575012,-0.8596313236345141,0.0037616538362701957,1,15,"A[5]|B[0,1,2,3,4,6,7,8,9,10,11,12,13,14,15]"
coupled,24000,22,0,850624,800,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.718229120589618,0.998321385847726,1.5680951011701834,0.19730785497425835,2.763724341992168,-0.045495221402550357,1,11,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",-0.7308629051500897,2.4649188561815536,0.0,-0.696896342324216,0.7366443984657529,1.5283470450286465,0.998321385847726,-1.5367480960572055,-5.551115123125783e-17,0.0656596078765338,2,14,"A[8,9]|B[0,1,2,3,4,5,6,7,10,11,12,13,14,15]"
coupled,24000,22,1,636961,800,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.774177957182628,1.0725829820871766,1.650452880996654,0.06849826251350405,2.7915341255973347,-0.017356168414706552,1,11,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",-0.8185594063398502,2.488650512893206,0.014386567734131717,-0.8239581022906064,0.879894433874407,1.5945165494128535,1.0725829820871766,-1.6022935539361873,-0.013685857837796023,0.1191188025995607,2,14,"A[6,7]|B[0,1,2,3,4,5,8,9,10,11,12,13,14,15]"
coupled,24000,22,2,511136,800,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,3.342155881182416,0.8494861796034847,2.3338081526139343,0.13660847565143297,3.319902807868852,0.022253073313563743,2,10,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",-0.4544519690454145,2.1621779036830002,0.8024042244928993,-0.42476851855873665,1.189136665451163,1.569440005721508,0.8494861796034847,-1.5745476356719348,-0.7989740478071172,0.09259470155905314,4,12,"A[1,7,9,11]|B[0,2,3,4,5,6,8,10,12,13,14,15]"
coupled,24000,22,3,269786,800,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.444075219598843,-0.9027879168675135,3.173567172816602,0.13909040950341933,2.409869665452507,0.03420555414633597,2,10,"A[3,9]|B[0,1,2,4,5,6,7,8,10,11]",1.077997856285946,1.0590646554195557,1.2374303854615578,1.0287895718006042,0.19860679653102875,1.946170804484969,-0.9027879168675135,-2.000442357990366,-1.2349601296732746,0.005150396555748116,2,14,"A[6,8]|B[0,1,2,3,4,5,7,9,10,11,12,13,14,15]"
coupled,24000,22,4,307829,800,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.9938604369384856,0.7136491581155013,2.1296403716828314,0.18121523380927518,3.0245047636076077,-0.03064432666912209,1,11,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",-0.3028260248236925,2.341768277396625,0.27212477552839953,-0.2640834901572786,0.5567804541824373,1.8369434076576725,0.7136491581155013,-1.8583162052594813,-0.27153558903257546,0.026231816730136248,1,15,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
coupled,24000,22,5,40973,800,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,4.040230366561343,1.110175455623832,2.7298109007919082,0.08124497273249565,3.921231329148236,0.11899903741310736,2,10,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",0.015695905662167497,2.0443524224285,0.836855223869982,0.0960147429341629,0.6504408666189976,1.9833552912387478,1.110175455623832,-1.9844207962806477,-0.8312377829475063,0.01680650057501984,3,13,"A[4,5,14]|B[0,1,2,3,6,7,8,9,10,11,12,13,15]"
coupled,24000,22,6,75240,800,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,3.5870890973969343,1.4177032083710532,2.003310471393494,0.0972337685955188,3.518247448360066,0.06884164903686818,3,9,"A[2,9,10]|B[0,1,3,4,5,6,7,8,11]",-0.12889255980072023,1.8103116714576337,0.40622747129434855,-0.06364775102070475,0.46368237989599614,1.6032758425182023,1.4177032083710532,-1.5954368750042187,-0.3949759393515243,0.11503607980320263,6,10,"A[1,2,3,8,11,13]|B[0,4,5,6,7,9,10,12,14,15]"
coupled,24000,22,7,16527,800,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.418234280735555,0.6653421019356456,2.6145788136873427,0.11298447586225113,3.39290539148524,0.025328889250314734,2,10,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",-0.13938944967923494,2.0426339682479013,0.8388269998324556,-0.06475144387014753,0.8978654432169049,1.7814648143405853,0.6653421019356456,-1.791831144250524,-0.8372558982883471,0.08321494334292079,11,5,"A[2,4,5,6,9,10,11,12,13,14,15]|B[0,1,3,7,8]"
coupled,24000,22,8,175267,800,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.0945587625965816,1.397752189601579,1.5654463303069557,0.20544187687814508,3.16864039678668,-0.07408163419009828,1,11,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",-0.8115185283146729,2.5215069997337287,0.017008061075891145,-0.7655392427773893,0.8254135691089504,1.5055720039753946,1.397752189601579,-1.508152764369855,-0.013401891246947017,0.027996923324165146,13,3,"A[2,4,5,6,7,8,9,10,11,12,13,14,15]|B[0,1,3]"
coupled,24000,22,9,813270,800,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,3.1809735680121576,1.1470342074538458,1.9180294989056546,0.10980278551488287,3.1748664918743836,0.006107076137773948,2,10,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",-0.7639208315369261,2.3098440827612436,0.4940701989787062,-0.731175759827293,1.214501666660352,1.4347035920725955,1.1470342074538458,-1.4377155302182614,-0.49247513446987945,0.042977671651224764,5,11,"A[1,2,4,5,7]|B[0,3,6,8,9,10,11,12,13,14,15]"
coupled,24000,23,0,850624,800,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.7140251090515166,-0.2781961041764829,1.8596338334825373,0.06508185311049308,1.6465195824165477,0.0675055266349689,2,10,"A[1,2]|B[0,3,4,5,6,7,8,9,10,11]",0.6761782158816765,0.8808498306747841,0.561879847594354,0.508782019882547,0.060261433349236615,1.2905903802507537,-0.2781961041764829,-1.4821315180795567,-0.5716945229607651,0.2198477651215438,1,15,"A[2]|B[0,1,3,4,5,6,7,8,9,10,11,12,13,14,15]"
coupled,24000,23,1,636961,800,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.0752863462121276,0.7143356618112398,1.3183095541363523,0.09267714440300101,2.125322360350593,-0.05003601413846548,2,10,"A[2,8]|B[0,1,3,4,5,6,7,9,10,11]",-0.3415367827108131,1.6776152598684428,0.0,-0.19576753568387195,0.3092553416883399,1.2048217481318844,0.7143356618112398,-1.2434013327546287,0.0,0.03416301911885972,14,2,"A[1,2,3,4,5,6,7,8,9,10,11,13,14,15]|B[0,12]"
coupled,24000,23,2,511136,800,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.0230941775395594,-1.5626342355157785,3.4339107683208923,0.08781911638919437,1.9590956491943077,0.06399852834525177,7,5,"A[1,2,3,4,5,8,10]|B[0,6,7,9,11]",1.596776252970721,0.3085496075888945,1.9288809316666744,1.8339542063821992,0.00815500130170177,1.591801560636991,-1.5626342355157785,-1.6012130677811647,-2.145174608055931,0.05646565359845501,2,14,"A[5,13]|B[0,1,2,3,4,6,7,8,9,10,11,12,14,15]"
