condition,checkpoint,seed,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g,phi_r_atom_median_sum_g,phi_r_minus_atom_median_sum_g,atom_base_part0_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,atom_part1_to_whole_g,atom_parts_to_whole_g,atom_whole_to_part0_g,atom_whole_to_part1_g,atom_whole_to_parts_g,atom_whole_to_whole_g,phi_r_z
coupled,30000,28,2.3266335762290042,-0.6056986148347212,2.8245829365197848,0.061291508933251304,2.359546706478515,-0.013063933954340246,1.1810955769606626,-1.701560127533396,-1.3228338390195264,1.2028490938973024,0.5310245420633743,1.126895109400389,1.6152550400245782,0.23891313062415354,-0.6056986148347212,0.03743695824294426
coupled,30000,29,1.8710897530493429,1.2321354368788646,0.8279385909732893,0.05635477791507004,1.923459557160843,-0.006258758363739014,-0.0450039657875445,-0.7727251781827511,0.0,0.0,0.9940016700009128,-0.02214251499346276,0.7556407445680207,0.05395681262756169,1.2321354368788646,0.07650616752592312
coupled,30000,30,2.6451662349626304,-0.330151170130089,2.875415470651223,0.19726140270795178,2.6705392607222342,-0.04434487466697634,0.6862533252373328,-1.6237579424824562,-1.0528315752783541,1.0517147749723086,0.9655417576992456,0.6952191017034229,1.610531020115598,0.4179600855365154,-0.330151170130089,0.040163814029368416
coupled,36000,1,1.578250766690219,-0.08990270425982039,1.5416228698485503,0.02756524195845339,1.474122219616934,0.057389947701233734,0.7345901618935982,-0.8065747888311786,-0.939328747113224,0.8585259800025954,0.190962773895608,0.7081307491001023,0.7349003504601979,0.0776587652969094,-0.08990270425982039,0.042798426875837875
coupled,36000,2,1.9093655224420059,0.3760115117782099,1.454662138018019,0.04551567214054564,1.9386236913677564,0.016857345813165336,0.4837743800441716,-1.0337999974660845,-0.488520036312356,0.4685745281759195,0.35602246364749557,0.46791065784666264,0.949829737264401,0.08177310693508266,0.3760115117782099,0.08965016480345099
coupled,36000,3,1.9703985005829567,-0.0038961834067825496,1.883031376383936,0.07514692212869001,2.0013487539513077,-0.03720980691131681,0.6417249830651932,-1.0960036798097472,-0.852053125935194,0.745268283160629,0.5187370527549469,0.7217920296190942,1.056401076681625,0.2576867085663541,-0.0038961834067825496,0.09276862128238096
coupled,36000,4,2.172128446464506,-0.12617189621787217,2.4113952755704924,0.09264319598919757,2.2553489095712447,-0.030702251174935524,0.6099690231729412,-1.7392168815886784,-0.5557077291304917,0.5558847005951032,0.9451964114646126,0.4723021283673031,1.612614775653696,0.1670947532126874,-0.12617189621787217,0.1798916079102859
coupled,36000,5,2.1812704599083186,0.4552733538295093,1.7776114480861867,0.07331946853993893,2.203561830551373,-0.004014764828766615,0.19395272646122963,-1.6068108290831546,-0.07296489172928111,0.08316303034696604,1.3720644427155544,0.0,1.4706364535904566,0.11254265213216785,0.4552733538295093,0.03588090276602235
coupled,36000,6,1.9872058408781081,-0.46466653920417844,2.357758913965267,0.07486463612309352,1.9205864127542465,-0.015083487509802596,1.0725508063961393,-1.7013148427614437,-0.8822165576856639,0.8258203550850407,0.6122070580827763,0.8248060849781317,1.4255438051176021,0.10094693220211093,-0.46466653920417844,0.017272871197013012
coupled,36000,7,1.915139086290452,-0.3484799039660724,2.4652049974076764,0.052290466866726726,1.8982110634456966,0.008113280875353901,1.089856036354804,-1.3370618391638434,-1.1084484778856492,1.0880722251826533,0.4117066844635946,1.052534712785991,1.2433703149104216,0.08328313033763762,-0.3484799039660724,0.039262817834281094
coupled,36000,8,2.4115634103480925,-0.2794585595003982,2.571755356450491,0.09030299610510023,2.4245655945019084,-0.027249123217436555,0.6113402086229405,-1.8300647830250023,-0.5741763348452389,0.5752283897368028,1.2889642489768847,0.47620133516258567,1.7813973800680665,0.20186487581508805,-0.2794585595003982,0.04078430008962544
coupled,36000,9,2.771291482576635,0.6434500702855759,1.8821601518399869,0.1012541530554184,2.7706086274579023,0.006068106486628588,-0.3691021942732371,-1.4995458098283647,-0.5017862207178796,0.5046850152373265,1.9767667538676406,-0.3615321939187186,1.4602951593931008,0.9146777120494785,0.6434500702855759,0.012866537075117791
coupled,36000,10,2.370990934288435,0.2976145331998228,2.0392486131598133,0.04795870924980805,2.379897873031877,0.028562289110301897,0.7896411534845015,-1.2663018211944344,-0.7157927557287109,0.5750140415722513,0.7918491713831826,0.726448172248917,1.1277254768598013,0.03109018110038586,0.2976145331998228,0.054089446775466704
coupled,36000,11,1.6717082390086189,0.14241791469385823,1.5058487758797816,0.08328062506564005,1.6852672466522707,0.029574569121725625,0.556714432593062,-1.1739975131763134,-0.43974356772090495,0.44353947622875334,0.41479401322638143,0.34210032627816067,0.9232581439390761,0.12024414656995064,0.14241791469385823,0.02524345906494148
coupled,36000,12,2.174362930066108,-0.3298152834352901,2.10153359847975,0.0648736206798668,2.1419652537692158,0.023832152860813194,0.8013340739907415,-1.3253089970114305,-0.9173146824186331,0.910991652820661,0.610380630917017,0.8026437315222378,1.300253996445764,0.07366736640575522,-0.3298152834352901,0.0923005442571245
coupled,36000,13,1.8283047720628127,-0.7640691786679441,2.7913703058023858,0.05976263314703312,1.8704460227915527,-0.03808557009987523,1.3845936332385547,-1.5938517438585098,-1.3477632001424866,1.2941543161721083,0.3795976541685264,1.216628255171549,1.4199109694772725,0.15230839577492594,-0.7640691786679441,0.04558161602964311
coupled,36000,14,2.7989494203032854,0.4838424525825924,2.270551969054473,0.06821143518160633,2.803069935211151,0.010561953214745845,0.8727354538302962,-1.465839805176598,-0.9853719845810683,0.8954570375069401,0.6314109123956472,0.9235506420383784,1.328474598613554,0.11782088492526333,0.4838424525825924,0.05197924820214353
coupled,36000,15,1.8917365896196918,0.1860327576448615,1.8321648057727327,0.08373801905321121,1.8782751750061122,-0.031776652501057656,0.33063985262130235,-1.4876819027231054,-0.5980342767446916,0.19501909130600437,1.2381243629482934,0.5061713021201122,1.414510505393074,0.07024999719036007,0.1860327576448615,0.1206941503726312
coupled,36000,16,1.9505358808637983,0.2660007454451703,1.757928379768734,0.05438684006739347,1.9883175035476075,0.0345975012815416,0.5990103686603403,-1.4731088588784358,-0.6514786882415506,0.47494745512754566,0.8256652298354588,0.5772979313032226,1.343920498018691,0.0938530880347912,0.2660007454451703,0.03044306659719409
coupled,36000,17,2.457793075248519,0.7149779770187783,1.6893678104550038,0.08192000535260158,2.424212897554376,0.044183888955211637,0.5894069899639259,-1.1913916706786123,-0.45739675987753153,0.47779767490684,0.7235572041669373,0.4184891249934133,1.1393679416377986,0.0610087853749024,0.7149779770187783,0.09290334582682916
coupled,36000,18,1.6883782054731937,-0.26541705753171874,1.8114565581517363,0.07022632214151603,1.677172456463757,-0.0025228736668448937,0.502011075771978,-0.9553543581402337,-1.2057089029778754,0.6346358911164738,0.9096209770246666,1.1536089403115901,0.9004536799708848,0.09982567754975358,-0.26541705753171874,0.029203774942359123
coupled,36000,19,2.0415294391150898,0.23709441343047355,1.8282893490759666,0.08906388871099119,2.092885842305787,-0.029321549158371707,0.39494054233106146,-0.6396586301059589,-0.8037485073035612,0.10255847923170869,0.9433613152809103,0.7810853031565983,0.5471606228327883,0.2374202121336103,0.23709441343047355,0.04219303078712902
coupled,36000,20,2.3813381533738056,-0.27407705088763645,2.503674173981854,0.10313256932260984,2.4009622967651785,-0.01735906590889269,0.47753164033164597,-1.6808719890711448,-0.7294221316906466,0.7298770663435148,1.2965290713304802,0.47019697731377186,1.665979186221929,0.2899299517234961,-0.27407705088763645,0.2025243726620985
coupled,36000,21,1.9006027427438488,-0.48753522638188196,2.043101561419202,0.0976215759400465,1.8553312076396549,-0.0533904996472111,0.8054351158111388,-1.1335164130356545,-1.113260418990829,0.9476204281004863,0.35645749669531834,0.9326627772942778,1.005073121073099,0.15870621158036757,-0.48753522638188196,0.03015949865095146
coupled,36000,22,2.0636467046701283,0.20758581636576345,1.9587285511716668,0.06861128901917413,2.070945392492719,0.06569483154617584,0.2735684691488136,-1.1613587847924374,-0.6511472719085103,0.5483613742389297,1.168013694606803,0.22334330215919296,1.1129407334185488,0.21204034109618575,0.20758581636576345,0.022621490492989005
coupled,36000,23,2.058368737336947,-0.030461489450274826,2.0821403047348914,0.08388516855389144,2.025432683712169,0.042393018956675466,0.7205336038364178,-1.569825817628477,-0.8298726750957708,0.6682561463745028,0.7417325194422548,0.7649619505605508,1.44009380879116,0.09432920212296514,-0.030461489450274826,0.07700115504193815
coupled,36000,24,2.1160430324991744,-0.6063255301944768,2.5398438366929907,0.0702335975342081,2.0959386809802987,-0.0006026107345654674,1.4464584118224615,-1.6713587199296196,-1.279482452675069,1.0966261478429769,0.3134672433949873,1.1577357039183735,1.4895526813932394,0.09509598520529616,-0.6063255301944768,0.07162877319381111
coupled,36000,25,2.3927221274352526,-0.04138128778248218,2.3696395839892728,0.05446349066072598,2.3562446481111827,0.04394412490711064,0.5194008765243602,-1.7267387832433556,-0.6419522238823917,0.6467272521032533,1.1436351708485841,0.567232796284381,1.6087392029419134,0.13505597198294406,-0.04138128778248218,0.07986744341592392
coupled,36000,26,2.0892855284869616,-1.1169038384100396,2.931058642185663,0.08014484470699879,2.124240042915905,-0.05994614549749033,1.2127249065826682,-1.584576330263082,-1.783066319303936,1.41516384962631,0.6051239040948537,1.3818124315918034,1.5677268173864225,0.2675374929497023,-1.1169038384100396,0.03007384130195387
coupled,36000,27,2.1968840528626785,0.4938273460992497,1.7574921996591848,0.040899988015766664,2.230926546174266,-0.02323170387829765,0.1114904270274999,-1.6282768024145116,0.0,0.0,1.6719296482201447,-1.1102230246251565e-16,1.6191140720952355,0.07497583157458403,0.4938273460992497,0.018065920484046274
coupled,36000,28,2.116151133834883,-1.1271064505524602,3.155654623473902,0.0635287515462375,2.1269441692665345,0.005795546337000412,1.3234210269336004,-1.845159804894795,-1.2256996236879134,1.2130151990566906,0.5748430262459692,1.1525461369915486,1.6845046902937244,0.17853929104389032,-1.1271064505524602,0.050320679762344125
coupled,36000,29,1.6642443071306712,0.8282304530939912,0.694085220884631,0.046603191940121635,1.6493513324230533,0.011277566992742516,0.20064663115457032,-0.44270118089398036,-0.3655653891235561,0.13746401100609507,0.29631193784658827,0.2770124553053541,0.44024648268915423,0.05040914116937423,0.8282304530939912,0.06133538714756476
coupled,36000,30,2.6969426234124163,0.5068455877570086,1.9511658655769026,0.13806056210785184,2.720575715383336,-0.028187041632739884,0.6946461824896621,-1.5015833177271694,-0.9207155026962202,0.7990375484896999,0.9202143874825592,0.7855892339709154,1.4910270280328233,0.33100380636203064,0.5068455877570086,0.04525165030471144
coupled,42000,1,1.6997193742346044,-0.34624273632394464,1.8848075584907473,0.030874704314642232,1.6200770201871575,0.07675594384729001,0.8354093567872679,-0.9870416426628021,-1.0447175827237016,0.9162190937825645,0.3338107007195389,0.898251376044829,0.900593120665662,0.06052308612097057,-0.34624273632394464,0.08917562201976104
coupled,42000,2,1.9140023674465014,-0.8259309545467475,2.6019777735929743,0.08956975277286172,2.033971696798173,-0.028762496678824134,1.1086118321447749,-1.3921495171465423,-1.3016214601990856,0.9508305065209087,0.6096694792024673,1.1758315033651234,1.223389671179059,0.21984882214152934,-0.8259309545467475,0.13890122272392602
coupled,42000,3,1.8815327250896523,0.4064726884013157,1.338812535852513,0.0760812065295271,1.9773659347287529,-0.006107524641783324,0.39133665169621723,-1.1391630720219585,-0.7372918424649937,0.594666851486348,0.5249911724440686,0.5806904647509721,0.8939414991977795,0.14474088262889429,0.4064726884013157,0.08746789224278906
coupled,42000,4,2.2417041692744535,-0.5123062401495218,2.7145874375436927,0.09509210388829903,2.2377268066580545,-0.021649044504510773,1.0670983118120658,-1.292733363189082,-1.458713456829724,0.8210371617518804,0.951258306678789,1.4300425929239995,1.0489349876512215,0.2570937031173557,-0.5123062401495218,0.13574399205876586
coupled,42000,5,2.0688800435487753,0.7243647734507803,1.2936026289444846,0.06419065354495257,2.013797429349101,0.03712116747142058,0.292093375564779,-0.8071331055026845,-0.7264135112048172,0.4385194502205366,0.7675022074557014,0.6872729411822937,0.6543456729289465,0.060059379139333124,0.7243647734507803,0.09007179872667076
coupled,42000,6,2.1644373855981556,0.02846448824796033,2.0277757520923894,0.09974755431406057,2.169097181885159,0.00834426611598027,0.3098891673546863,-1.462460901616972,-0.42031235287694213,0.4079040129497671,1.4047501634720934,0.16456042403796212,1.363254214139141,0.18878893543337794,0.02846448824796033,0.02414487242672672
coupled,42000,7,2.289418243458247,0.35656739867087395,1.9164015813044686,0.07554940855201486,2.3063387601977143,-0.01834266130110862,0.5653937388531142,-1.2664450033451482,-0.5827733849290565,0.5423489785965951,0.8123760073026836,0.45362716428301086,1.2352929230475085,0.12081598100649349,0.35656739867087395,0.06007013836681971
coupled,42000,8,2.2038616087725194,0.38881357347818235,1.9628155481061187,0.03306718123965513,2.2265302684513255,-0.0024854449698044068,0.42687515355570016,-1.5201609647991536,-0.5374157588850247,0.5327400453712079,0.8609814538418132,0.36652294806133034,1.4598245435074895,0.09753644551291751,0.38881357347818235,0.03223083767847417
coupled,42000,9,2.5378944859997743,0.3625901238619602,1.9690423251085587,0.09949120596994299,2.50827919386564,0.03265646292935287,0.44882563774556206,-1.6749044049415343,-0.4111466707271245,0.417552672573522,1.4493310284782681,0.23600974345881065,1.61780688527699,0.15532547190198387,0.3625901238619602,0.018466128992624214
coupled,42000,10,2.1373853234485405,-0.29584962629868494,2.4145211064462395,0.04840829224973919,2.084022989574155,0.03577537071340564,0.8481136588119764,-1.5834146357559842,-0.9653150795569378,0.9647005995060389,0.7478288451273005,0.7997955283464899,1.4577906118238708,0.15965912103719615,-0.29584962629868494,0.11340926097926558
coupled,42000,11,2.2136720195341404,-1.2987173602505617,3.4798846936639745,0.08411489512695058,2.2665265335505396,-0.058638078776213076,1.5171321600086032,-2.0022780107491425,-1.5998408867065832,1.5929203726027352,0.7240851333854625,1.3558275594834166,1.9309737865513044,0.23700605431997213,-1.2987173602505617,0.04702556289678601
coupled,42000,12,2.061622193111022,-0.6669343254201372,2.6105095564041134,0.08738163251119824,2.0999104914028557,0.03191768150035523,1.2841153873711613,-1.4831994422103176,-1.0602561363971432,0.9737604333988772,0.4821548222280292,0.938917365300429,1.4026604924953578,0.12779771895191805,-0.6669343254201372,0.10495721005226924
coupled,42000,13,1.7862911282353402,-1.0279580242959963,2.715323786919405,0.07695478230501962,1.8111269471536215,-0.047043221098914345,1.2413200886516642,-1.5153526396387917,-1.2546006696242178,1.2144336754390506,0.35462891657449647,1.1807553823671522,1.2692753872592153,0.14490866398672209,-1.0279580242959963,0.03710209838631162
coupled,42000,14,2.346950293773202,-0.13956509665584704,2.3427035030269234,0.09087678712027614,2.517208044396377,-0.007194466736603067,0.8101689225150659,-1.2835878526868423,-1.6889874694437703,0.8428551453681437,0.9648169635224816,1.38546460901639,1.0974369818484928,0.14527277849793305,-0.13956509665584704,0.08978835750685893
coupled,42000,15,2.3533434762596874,0.22359611748889696,1.8758299336487678,0.05564519606466811,2.3938099418300602,-0.033474379124987186,0.6123375585841886,-1.475878304926673,-0.750498012878734,0.760108591192605,0.9856191872660471,0.634278687307385,1.430627228921872,0.2341770769326771,0.22359611748889696,0.04105793462344398
coupled,42000,16,1.937151013191374,-0.78336299057795,2.600692135442629,0.07118059142506006,2.003751056883319,-0.05024033731277333,1.1814926518813946,-1.464413899498541,-1.3798471180502596,1.0758596600278625,0.5705252936211451,1.2664395487463815,1.3370148405750255,0.18585017064994425,-0.78336299057795,0.08860261785504632
coupled,42000,17,1.9841499515765983,0.21248675485093593,1.5939700333890445,0.05920859199196726,1.9419070654474588,0.06154480699413334,0.5374678109439182,-0.9218058124066353,-0.6002712035399951,0.6054208957682583,0.5587290299603671,0.4473304612466985,0.8124972200610583,0.07481535343298695,0.21248675485093593,0.12689605455912298
coupled,42000,18,1.9260925310529706,-0.6715758986949867,2.706506668837992,0.08013079232446929,1.9206496321071262,0.01215651485979774,1.1098778342353264,-1.1143478367334816,-1.5020870472604044,1.227912357389284,0.4958372825644821,1.3391268652870774,1.012219469809585,0.15241476523890163,-0.6715758986949867,0.013865725795748796
coupled,42000,19,2.0467134790672765,0.07175776653844301,1.7337794613922868,0.060656591165867635,2.0271339279481415,2.601674689539646e-05,0.5298519353549848,-1.2253936468418822,-1.0716808324729132,0.6807001717003902,0.6987761990430835,0.9944889293124013,1.1414896708801394,0.10109734470987997,0.07175776653844301,0.021768425847200706
coupled,42000,20,2.655533585269959,0.2666368053974375,2.3957133301421347,0.08741523076202701,2.599613968654035,0.030622396260667317,0.2719366543814028,-1.6725497988745628,-0.7398408641442288,0.7406947457355954,1.399380074049338,0.22750239368648806,1.6590477981084146,0.19825413456316532,0.2666368053974375,0.13094078162945375
coupled,42000,21,1.7855620962747727,-0.9464441999555993,2.7829981063066684,0.050520160012959225,1.7944610791950149,-0.06705125713854443,1.3226185422822787,-1.475247402943085,-1.3412704407060647,1.1191968337257507,0.3959274037426118,1.3088993284596655,1.1177951796622614,0.12345515601130252,-0.9464441999555993,0.0728040690972834
coupled,42000,22,1.5393602820002523,-0.9354692470213612,2.380850426515236,0.05440366809374819,1.530778713770329,-0.002665535282161069,1.3883956119808731,-1.7488717046370779,-1.0245246082543777,1.0068215113553372,0.41921840178754055,0.9985292479521017,1.3035076093481615,0.1662875473012273,-0.9354692470213612,0.11285175241390355
coupled,42000,23,2.552670796010699,-0.18570778237952146,2.6804850009307035,0.05840819491442417,2.5641518804563717,0.015495279784330407,0.9386550652620781,-1.820413734277412,-1.149429053230557,1.0791463166305881,0.9324680459493954,0.934506728451879,1.7066574840953368,0.17828501576272826,-0.18570778237952146,0.15329322689384905
coupled,42000,24,2.29213649091127,0.40718405794900603,1.5821017682492464,0.07023680854224212,2.328164681468116,0.01306705895500948,0.5670027896995605,-1.0613291046980708,-1.0797401674484433,0.4252976103099695,0.7560224740623231,1.0595941057075322,0.952125770908117,0.05070977390761722,0.40718405794900603,0.06450641957968534
coupled,42000,25,2.488801659859589,0.10476788376927626,2.1600646248198365,0.05719533902697782,2.3693863636293164,0.012556856099524394,0.7283974428399226,-1.0429514421708455,-1.3102888134525505,0.6653273102718466,0.6808019518620587,1.2452907641974247,0.9991203294397175,0.09401036618578718,0.10476788376927626,0.07792947672288078
coupled,42000,26,2.1817035467536368,-0.5342370468092008,2.7906338851398655,0.04847210587716111,2.2051886087381574,0.011111794206836834,1.2599571256874498,-1.632790595899491,-1.491337816188262,1.4540707481865205,0.38180241868635517,1.169663908913327,1.5370392544382738,0.08438260034743239,-0.5342370468092008,0.04728803950677077
coupled,42000,27,1.5551907353690249,0.3421038602752451,1.272814369357181,0.048299353295978564,1.6421199070126629,-0.012309474726901914,-0.04405899912038769,-1.1928055360145704,0.0,0.0,1.2048725631599135,-0.04566438592528255,1.1735363804044698,0.17377868369514304,0.3421038602752451,0.009512386594729805
coupled,42000,28,2.178224209058314,0.009655668703408171,2.3695547775977657,0.06159073401058801,2.21507596581162,-0.004837261820673344,0.7109938846426571,-0.9667510329388294,-1.3031794169048285,0.7566252870441231,0.6642516946791309,1.2905278462917604,0.8614104956666871,0.16839562021616072,0.009655668703408171,0.076954396106029
coupled,42000,29,1.6162932825012994,0.742225314537954,1.105430178507789,0.03245300813418994,1.6052576433118202,0.0077548935259517116,0.18108749645967004,-0.8632661688267742,0.0,0.0,0.6116630959811542,0.0,0.6880904260774436,0.060612317005841465,0.742225314537954,0.027909571070473392
coupled,42000,30,2.4146630957379447,0.016865459913721015,2.10382764153234,0.07039706573425886,2.3711550071267897,-0.031819939737038894,0.7380488500422943,-0.8832458755187271,-1.0500364934534026,0.9042348088818688,1.0563695126019206,0.9777702365636248,0.8563471258848221,0.13730556396051052,0.016865459913721015,0.02687319314182894
coupled,48000,1,1.9096866851141412,-0.99265716758832,2.6765973696336203,0.07219637902464304,1.9960216666351254,-0.004646495687590568,1.375102290073578,-1.6174368744717103,-1.2381242012026843,1.1761734315235515,0.37193674592493275,1.1992046125102322,1.487072648730138,0.17527177350906076,-0.99265716758832,0.10201972170781318
coupled,48000,2,1.8723818193631168,-0.8710645044583123,2.46510799986927,0.06876314808377337,1.902946471088379,-0.02409134041254246,1.3214308252227527,-1.3889609212314662,-1.4836679913885031,1.198852064993172,0.3927988936835823,1.3421388099779183,1.0990843497677392,0.1579603501323963,-0.8710645044583123,0.10510193342435703
coupled,48000,3,2.034319847552939,1.198004765046993,0.7928839342781151,0.06342882400431765,2.044504256300839,-0.008618296611389464,-0.10880680954894062,-0.7800787245539965,0.0,0.0,0.7856276755924089,-0.06217960445087556,0.725609573769462,0.12453970770066891,1.198004765046993,0.07956782381960234
coupled,48000,4,2.0694202127016714,-0.7039817306408578,2.8258087148913162,0.09456838436393389,2.104150767979143,-0.0742494935410567,0.9929906059072479,-1.7347460390054943,-1.1385842468850274,1.1364219919254475,0.8892586634311246,0.8609470883727979,1.6806779200209125,0.2611734384183786,-0.7039817306408578,0.07874120100580106
coupled,48000,5,2.158141694192951,0.28833278866817813,1.8327860582135878,0.07466216705512796,2.1945033585094578,-0.04261471060904776,0.49345492567110205,-1.4186686374043238,-0.22034923913444687,0.22699328667495222,1.166562776445469,0.1278414667733978,1.2921748630787238,0.12145650736121971,0.28833278866817813,0.04381688302669701
coupled,48000,6,1.9858793935964487,-0.5750473220936494,2.4968049467420057,0.09058308627615641,2.008362700621767,-0.02248330702531809,0.740436319648155,-1.3594714719080874,-1.2536641098031587,1.0076988368978914,0.9854985538960367,1.2040515701547552,1.3227780702809055,0.36271830266628613,-0.5750473220936494,0.04447822133551749
coupled,48000,7,2.4016731938312796,-0.3739401584836122,2.989384696339856,0.0657867343501572,2.455268097440061,-0.007703782445015239,1.082156578040082,-1.7338127995652077,-1.293357804148314,1.2257048041929743,0.5449607387422823,1.2068376392541795,1.6946088465245817,0.20270037635875504,-0.3739401584836122,0.039895069291738076
coupled,48000,8,2.026787226348145,0.3809995266763331,1.553389011999331,0.07980459365198916,2.122320974637507,-0.013602599404898053,0.36970656756677406,-1.5774412531298627,-0.006208210944174286,0.011966745172478421,1.2855058120131235,0.0,1.439632181437643,0.14530257116646494,0.3809995266763331,0.06573137674457338
coupled,48000,9,1.8298695879543136,-0.8169685325995932,2.2526776455729727,0.06630943383305121,1.8612895459515117,-0.02293069526869096,1.528396347526587,-1.6930067214427933,-1.0452058116643619,0.9138423502002536,0.38341322313603576,1.0434067426541218,1.1223463144496826,0.19088591874693128,-0.8169685325995932,0.013049053397942156
coupled,48000,10,2.153214758778585,-0.38452017947010564,2.3432404221380465,0.05187523181029441,2.172819081190105,-0.02226765557235022,0.9086099437006836,-1.5657345412711945,-0.9534096261352893,0.9522006500314502,0.8278969533963927,0.8263830452496173,1.4470025739899337,0.22070739570520076,-0.38452017947010564,0.24993378076790707
coupled,48000,11,1.9802791138117117,-0.8005072634684867,2.2386406396046614,0.06763762121306494,2.0372697192759075,-0.032883057761035506,0.9335342611190769,-1.4058730255920646,-1.0228003838126396,1.003678358369116,0.5444370393273326,0.9033137869981522,1.2703969549493153,0.24274899899595448,-0.8005072634684867,0.06178188167199562
coupled,48000,12,1.8040724916395625,-0.9888859897400857,2.678747112150809,0.04645107639124718,1.7497857469630984,0.01002958444677493,1.3381079926749786,-1.4474953972496083,-1.3761709807236224,1.2355791247123493,0.3223738388379207,1.2183946009897366,1.2888395023596169,0.2091636251803961,-0.9888859897400857,0.11048192324603766
coupled,48000,13,2.0271998930083526,-0.8435804438473746,2.822784134138581,0.11367585544732284,2.1203322831515523,-0.0371995867774193,1.297013985666804,-1.8602933511265962,-1.1257985890408402,1.104015945276643,0.7249277562522973,0.9840809103596054,1.560939995434498,0.2332405608766529,-0.8435804438473746,0.03521048886905541
coupled,48000,14,2.4329334763942647,0.09614283006937341,2.1357925674188993,0.061493475083837734,2.3591909955342487,0.04483099074110375,0.5513873324351444,-1.5138777997134478,-0.8409867130185342,0.840854362167072,0.9103451586093051,0.4332373783762805,1.4261671485070377,0.24344475386112385,0.09614283006937341,0.0484547782355364
coupled,48000,15,2.092533203195382,-0.5186117343759526,2.4045143489659493,0.09656682311463627,2.17056980207201,-0.012332571810118487,0.9956447539410473,-1.5098345390970649,-1.105848391125106,0.8581316096004619,0.7211301767986129,0.9258996439439228,1.4330660896052831,0.16311928217583826,-0.5186117343759526,0.11444618556902877
coupled,48000,16,1.9598428793338267,-0.8305564096467455,2.7676134095935097,0.09180602234715762,2.0052210549807237,-0.0787567695753375,1.1379737694752077,-1.3001988724792457,-1.8009294587181408,1.1546032621561704,0.7398392065571168,1.4326542026790499,1.2581575924419603,0.18268875866989787,-0.8305564096467455,0.033639208015958835
coupled,48000,17,1.7923104915227932,0.11988283019312207,1.4953366438162443,0.06087503365886715,1.7301081208567513,0.00966470109316564,0.5516211649859939,-1.1414001654664387,-0.5009343018095981,0.4502284620502721,0.6441822533707617,0.43294142556524196,1.0113528097087277,0.04851241950940932,0.11988283019312207,0.10044508508717512
coupled,48000,18,1.9802477012056423,-0.764184087835053,2.4735670697051564,0.1218365381161971,2.005600810324908,-0.018983915272846374,1.1216220956340344,-1.776081868336214,-1.0775105936340634,1.0636741315914429,0.666664633175333,1.015035740943809,1.6006018371953235,0.05079519959158485,-0.764184087835053,0.025048275860569513
coupled,48000,19,2.318774573636091,0.35211656182737583,1.983659992675319,0.06916504314896771,2.353087444984226,0.02962617639722298,0.7232581041065388,-1.1343677794679454,-0.9671702843779364,0.9675036096631288,0.5131730937149847,0.7942118566196273,1.120926755407445,0.10706776342360302,0.35211656182737583,0.018092733603946004
coupled,48000,20,2.306433863865089,-0.011403691684421347,2.089469034492677,0.06395993959811375,2.3109678171779793,0.016256478470443647,0.9168811778174741,-1.2327902360705492,-1.0984212527047186,1.024816853189214,0.4779479237683423,1.0680869997028397,1.2085901171792621,0.24061273694700958,-0.011403691684421347,0.091723495495382
coupled,48000,21,1.8013918208378836,-0.8258533249964364,2.4016109548589344,0.06566921931754127,1.7686053757080633,0.03211496197416752,1.3509918555552796,-1.4996541987368046,-1.0765165568372859,1.0041825889013336,0.261287089168998,1.0484126550368678,1.1545835408634209,0.11636756415180649,-0.8258533249964364,0.04285105070712214
coupled,48000,22,2.3387225250523134,0.10652952630399914,1.9202940307737215,0.0819561854006321,2.288301189802536,0.05808405231385849,1.1467692039810249,-1.4204711856794847,-0.8285443939456159,0.4435375217919959,0.5036477136936106,0.8309756131355821,1.0422249872693037,0.24981008883621247,0.10652952630399914,0.1311240596864992
coupled,48000,23,2.5589212390807825,-0.9488351109711228,3.1691517139626217,0.06501678297513058,2.5176440581831936,0.025680032577705347,1.4804712251241996,-1.8883652216458948,-1.3793904935665842,1.3682655078793076,0.6457192587283016,1.3194904146452224,1.7113292673160774,0.13569590388396313,-0.9488351109711228,0.0275605907132366
coupled,48000,24,2.167648938906197,-0.3672768170550582,2.3749154576134455,0.06541359067542274,2.2089664430335008,0.004113937941466306,0.9973288791111434,-1.464486153413226,-1.2072314572433207,0.9131878317194311,0.5253298217610693,1.169412129179431,1.2858577353357,0.12811208894955006,-0.3672768170550582,0.016304202840298793
coupled,48000,25,2.1777971660618514,0.3424612742551356,1.6464835121017913,0.06459488799995355,2.1424286278570217,0.009393452276496017,0.22324370011934352,-0.43112212725691235,-1.1872596090461198,0.045679262245916674,1.285953091723289,1.1811713986201524,0.06819802038567935,0.3906660820982919,0.3424612742551356,0.14242364033480986
coupled,48000,26,2.207064544735627,-0.7118127223915134,2.916890707901226,0.06727786961299409,2.293076329735566,-0.051898890921901586,1.1432562750266908,-1.7620892099604817,-1.5127588275454595,1.1764432339370603,0.7271287392772322,1.40293978586434,1.65282648375499,0.07538713750613091,-0.7118127223915134,0.039579070857893306
