checkpoint,seed,metric,default,coupled,raw_diff_coupled_minus_default,delta_default_from_12k,delta_coupled_from_12k,delta_delta
42000,7,phi_r_g,1.8034147771695532,2.289418243458247,0.4860034662886936,-0.38505235222720113,0.10095111406149249,0.4860034662886936
42000,8,phi_r_g,1.7955937193386171,2.2038616087725194,0.40826788943390224,-2.154761555888882,-1.7464936664549802,0.408267889433902
42000,9,phi_r_g,2.893361445006126,2.5378944859997743,-0.3554669590063515,-1.0181232242183285,-1.37359018322468,-0.3554669590063515
42000,10,phi_r_g,2.132302639775591,2.1373853234485405,0.005082683672949617,-0.22688121005914885,-0.22179852638619924,0.005082683672949617
42000,11,phi_r_g,2.364392547449817,2.2136720195341404,-0.1507205279156767,-0.3105706532312875,-0.4612911811469642,-0.1507205279156767
42000,12,phi_r_g,1.9539080977965297,2.061622193111022,0.10771409531449239,-0.07464044666378777,0.03307364865070461,0.10771409531449239
42000,13,phi_r_g,1.9525793684206003,1.7862911282353402,-0.16628824018526012,-0.5825957335479557,-0.7488839737332158,-0.16628824018526012
42000,14,phi_r_g,2.1298452910535075,2.346950293773202,0.21710500271969435,-0.5379843963206135,-0.3208793936009191,0.21710500271969435
42000,15,phi_r_g,1.5933326965388253,2.3533434762596874,0.7600107797208622,-0.7735114262612501,-0.013500646540387962,0.7600107797208622
42000,16,phi_r_g,1.9741517335594507,1.937151013191374,-0.03700072036807667,0.5057731792697153,0.46877245890163866,-0.03700072036807667
42000,17,phi_r_g,1.7923632217436838,1.9841499515765983,0.19178672983291456,-0.7455351025183328,-0.5537483726854182,0.19178672983291456
42000,18,phi_r_g,1.7864696680597052,1.9260925310529706,0.13962286299326543,-0.3386358106135572,-0.19901294762029176,0.13962286299326543
42000,19,phi_r_g,1.9778863588747386,2.0467134790672765,0.0688271201925379,-0.012329341895229717,0.05649777829730818,0.0688271201925379
42000,20,phi_r_g,1.9833531402709346,2.655533585269959,0.6721804449990243,-0.13256283654591172,0.5396176084531126,0.6721804449990243
42000,21,phi_r_g,1.8899448566095711,1.7855620962747727,-0.10438276033479843,-0.4032489661563248,-0.5076317264911232,-0.10438276033479843
42000,22,phi_r_g,2.2145279607586845,1.5393602820002523,-0.6751676787584322,-1.875499645645598,-2.55066732440403,-0.6751676787584322
42000,23,phi_r_g,1.9823222773312414,2.552670796010699,0.5703485186794577,-0.237217814996721,0.3331307036827367,0.5703485186794577
42000,24,phi_r_g,1.9222892855231946,2.29213649091127,0.3698472053880755,-0.20444267397788352,0.16540453141019196,0.3698472053880755
42000,25,phi_r_g,1.9207672922312553,2.488801659859589,0.5680343676283335,0.11028159237417201,0.6783159600025055,0.5680343676283335
42000,26,phi_r_g,1.723707943408146,2.1817035467536368,0.45799560334549083,-0.4763650090962943,-0.01836940575080348,0.45799560334549083
42000,27,phi_r_g,1.874865688410074,1.5551907353690249,-0.3196749530410492,-0.8154071145950859,-1.135082067636135,-0.3196749530410492
42000,28,phi_r_g,1.6717400734952295,2.178224209058314,0.5064841355630845,-0.2229695981516675,0.28351453741141697,0.5064841355630845
42000,29,phi_r_g,1.5133698752595048,1.6162932825012994,0.1029234072417946,-0.3727825469545012,-0.2698591397127066,0.1029234072417946
42000,30,phi_r_g,1.9595711178500008,2.4146630957379447,0.45509197788794387,-0.33269664660279474,0.12239533128514912,0.45509197788794387
48000,1,phi_r_g,2.2243707188570854,1.9096866851141412,-0.3146840337429442,0.12375508953686021,-0.19092894420608397,-0.3146840337429442
48000,2,phi_r_g,1.7207093416130221,1.8723818193631168,0.15167247775009463,-0.7633171709687665,-0.6116446932186719,0.15167247775009463
48000,3,phi_r_g,1.6510810730497734,2.034319847552939,0.38323877450316557,-0.13442821023092244,0.24881056427224313,0.38323877450316557
48000,4,phi_r_g,1.9577546448671301,2.0694202127016714,0.11166556783454129,0.4174150629783173,0.5290806308128586,0.11166556783454129
48000,5,phi_r_g,2.2714877910710967,2.158141694192951,-0.11334609687814545,-0.7618464038925201,-0.8751925007706656,-0.11334609687814545
48000,6,phi_r_g,1.7659483432756868,1.9858793935964487,0.21993105032076188,-0.10489137201705145,0.11503967830371042,0.21993105032076188
