group,seed,episode,tau,phi_g
untrained,24,2,-4,0.8959707611662642
untrained,24,2,1,1.335118180588284
untrained,24,2,6,1.3358319653664175
untrained,24,2,11,1.395543064192955
untrained,24,2,16,1.4801415549600827
untrained,24,2,21,1.481189678881825
untrained,24,2,26,1.45667929873668
untrained,24,2,31,1.475983841310672
untrained,24,2,36,1.4752126731623056
untrained,24,2,41,1.6049908561086028
untrained,24,2,46,1.6240783004273531
untrained,24,2,51,1.6428671996719144
untrained,24,2,56,1.609492904322876
untrained,24,2,61,1.2084449279037601
untrained,24,2,66,1.2645672660518286
untrained,24,2,71,1.2198392914386016
untrained,24,2,76,0.8564632726945907
untrained,24,2,81,1.202565124892305
untrained,24,2,86,1.2815204193582448
untrained,24,2,91,1.2742360717891765
untrained,24,2,96,1.2876890606915665
untrained,24,2,101,1.1540907264907867
untrained,24,2,106,0.5546212159823696
untrained,24,2,111,0.6674856170593119
untrained,24,2,116,0.5182005201148544
untrained,24,2,121,1.074353504720952
untrained,24,2,126,1.07243480320416
untrained,24,2,131,1.1308228447796456
untrained,24,2,136,1.069527279345516
untrained,24,2,141,1.0733430354883817
untrained,24,3,-279,4.2825043359665775
untrained,24,3,-274,4.055044825485976
untrained,24,3,-269,3.629632478886891
untrained,24,3,-264,3.9510666392587313
untrained,24,3,-259,3.7738196410894775
untrained,24,3,-254,2.769997987405826
untrained,24,3,-249,2.1177228015743
untrained,24,3,-244,1.2201925035050696
untrained,24,3,-239,0.9359478572393092
untrained,24,3,-234,1.3697278076067902
untrained,24,3,-229,1.3683478189601923
untrained,24,3,-224,1.289486757209498
untrained,24,3,-219,1.4158104517123307
untrained,24,3,-214,1.5915979657867811
untrained,24,3,-209,1.8826319574232027
untrained,24,3,-204,1.8305668960140957
untrained,24,3,-199,1.755416662575664
untrained,24,3,-194,1.856978981143481
untrained,24,3,-189,1.148165774409413
untrained,24,3,-184,0.9871188160087003
untrained,24,3,-179,1.22450657576051
untrained,24,3,-174,1.1566096645140833
untrained,24,3,-169,1.2188151520618458
untrained,24,3,-164,1.1918756198596212
untrained,24,3,-159,1.0163653553657404
untrained,24,3,-154,0.8319399499380784
untrained,24,3,-149,0.6432917864961432
untrained,24,3,-144,0.6949223072186802
untrained,24,3,-139,0.6512771089165306
untrained,24,3,-134,0.91120045173559
untrained,24,3,-129,1.121208893276978
untrained,24,3,-124,1.422565602074962
untrained,24,3,-119,1.4128704394788483
untrained,24,3,-114,1.3620085175753383
untrained,24,3,-109,1.5326270736502885
untrained,24,3,-104,1.5666621131684864
untrained,24,3,-99,1.6571548861838175
untrained,24,3,-94,1.4471177261461752
untrained,24,3,-89,1.4985464441183205
untrained,24,3,-84,1.5716953245217797
untrained,24,3,-79,1.5881121817151467
untrained,24,3,-74,1.7621474285776815
untrained,24,3,-69,1.7957586953133566
untrained,24,3,-64,1.3449011830774886
untrained,24,3,-59,1.823208944097332
untrained,24,3,-54,2.0503753715841624
untrained,24,3,-49,2.1171549664291955
untrained,24,3,-44,1.8332493091819204
untrained,24,3,-39,2.0413837524897294
untrained,24,3,-34,2.1974503427479366
untrained,24,3,-29,1.5758663506285808
untrained,24,3,-24,1.155095463404679
untrained,24,3,-19,0.8154626027436904
untrained,24,3,-14,0.5635335673308083
untrained,24,3,-9,0.7071586210231742
untrained,24,3,-4,1.130054039586459
untrained,24,3,1,1.5649700098304744
untrained,24,3,6,1.6168430838271073
untrained,24,3,11,1.9369521066547346
untrained,24,3,16,2.074253804354676
untrained,24,3,21,2.0496059012108563
untrained,24,3,26,1.9461319242845558
untrained,24,3,31,1.8939127896942063
untrained,24,3,36,1.9143737024750322
untrained,24,3,41,2.0770943813700544
untrained,24,3,46,2.344487230872941
untrained,24,3,51,2.67084812235222
untrained,24,3,56,2.897980235430908
untrained,24,3,61,2.1815196671236334
untrained,24,3,66,1.876424603592264
untrained,24,3,71,1.8090385891149736
untrained,24,3,76,1.6693712859489602
untrained,24,3,81,1.1400695956882334
untrained,24,3,86,1.142456934565483
untrained,24,3,91,1.2259124285492584
untrained,24,3,96,1.2022039698909694
untrained,24,3,101,1.1894083079640054
untrained,24,3,106,0.8174918186455149
untrained,24,3,111,0.8576580158021254
untrained,24,3,116,0.8579079711062929
untrained,24,3,121,0.8066781083948817
untrained,24,3,126,1.3501062586750097
untrained,24,3,131,1.4089878397288191
untrained,24,3,136,1.5437127983519647
untrained,24,3,141,1.9041805646586827
untrained,24,4,-279,3.5078993732547796
untrained,24,4,-274,2.096616254816222
untrained,24,4,-269,3.819584453057173
untrained,24,4,-264,2.886971293580987
untrained,24,4,-259,2.3721190424308
untrained,24,4,-254,2.800430869415839
untrained,24,4,-249,1.6999535397082126
untrained,24,4,-244,1.820015749067864
untrained,24,4,-239,2.274238186079251
untrained,24,4,-234,2.513007615599938
untrained,24,4,-229,2.306686238178024
untrained,24,4,-224,2.124983502798516
untrained,24,4,-219,2.6849904579897896
untrained,24,4,-214,2.442516135784104
untrained,24,4,-209,2.375374606487229
untrained,24,4,-204,2.570083534848635
untrained,24,4,-199,2.8318592684323924
untrained,24,4,-194,3.0160244568096273
untrained,24,4,-189,3.088819914284908
untrained,24,4,-184,3.012770631854718
untrained,24,4,-179,2.439329656608412
untrained,24,4,-174,1.0387231541763726
untrained,24,4,-169,0.9448111999890905
untrained,24,4,-164,1.1486894583981853
untrained,24,4,-159,1.2658412550404838
untrained,24,4,-154,1.8743627647654582
untrained,24,4,-149,1.7807263072888668
untrained,24,4,-144,1.2983738849133444
untrained,24,4,-139,1.6129917070158353
untrained,24,4,-134,2.4220634882719314
untrained,24,4,-129,2.0259977669373432
untrained,24,4,-124,1.876495940629126
untrained,24,4,-119,1.800214655241808
untrained,24,4,-114,1.8094176991852087
untrained,24,4,-109,1.480589444432994
untrained,24,4,-104,1.2524508473915805
untrained,24,4,-99,0.6540713018606468
untrained,24,4,-94,0.5695924649774713
untrained,24,4,-89,0.4703089521485624
untrained,24,4,-84,0.47062657645982875
untrained,24,4,-79,0.6598396429107491
untrained,24,4,-74,0.7488647216633326
untrained,24,4,-69,0.8049507232685779
untrained,24,4,-64,0.8328898118672172
untrained,24,4,-59,0.9952261556425324
untrained,24,4,-54,0.8595410208069904
untrained,24,4,-49,0.8370053422833803
untrained,24,4,-44,1.2240484326308383
untrained,24,4,-39,0.7443585828339565
untrained,24,4,-34,0.6002495446415214
untrained,24,4,-29,0.5113392708882053
untrained,24,4,-24,1.0089030293823014
untrained,24,4,-19,1.3206790654615799
untrained,24,4,-14,1.4205496163810802
untrained,24,4,-9,1.5781623006528283
untrained,24,4,-4,2.0874360275607415
untrained,24,4,1,2.2587806133149515
untrained,24,4,6,2.1830318369303723
untrained,24,4,11,1.923665789331815
untrained,24,4,16,1.0982389557679602
untrained,24,4,21,1.3115123728287887
untrained,24,4,26,1.0182986929919982
untrained,24,4,31,1.019078904091701
untrained,24,4,36,1.2455325759336788
untrained,24,4,41,1.1838550769166365
untrained,24,4,46,1.1379809925491478
untrained,24,4,51,1.2232449259920641
untrained,24,4,56,1.156934226108142
untrained,24,4,61,0.8067132304016005
untrained,24,4,66,0.2502986918565804
untrained,24,4,71,0.7102183518623905
untrained,24,4,76,0.9499948952424275
untrained,24,4,81,1.0565767413544047
untrained,24,4,86,1.4764674394197441
untrained,24,4,91,0.7803703135698201
untrained,24,4,96,0.6018116903753316
untrained,24,4,101,0.510497218952826
untrained,24,4,106,0.5518058908667592
untrained,24,4,111,0.7238193083943754
untrained,24,4,116,1.0150323534969605
untrained,24,4,121,0.8757067341516211
untrained,24,4,126,0.87654491438726
untrained,24,4,131,0.8863835948380032
untrained,24,4,136,1.0611686315587834
untrained,24,4,141,1.1549394679236167
untrained,24,5,-279,3.9400571753910785
untrained,24,5,-274,3.849582136463522
untrained,24,5,-269,3.619946377778228
untrained,24,5,-264,3.1799778616420653
untrained,24,5,-259,1.9033212222175206
untrained,24,5,-254,2.694525177269771
untrained,24,5,-249,3.4672549257126066
untrained,24,5,-244,1.9045958088354222
untrained,24,5,-239,2.2342893471462
untrained,24,5,-234,2.5175103333361823
untrained,24,5,-229,2.535818764677164
untrained,24,5,-224,2.235821670517014
untrained,24,5,-219,1.9599907030070103
untrained,24,5,-214,1.6068862801401875
untrained,24,5,-209,1.4879747553776024
untrained,24,5,-204,1.316856481535512
untrained,24,5,-199,1.5030496719710391
untrained,24,5,-194,1.52881755625274
untrained,24,5,-189,1.6064715457257288
untrained,24,5,-184,1.6077428782940868
untrained,24,5,-179,1.841587496571519
untrained,24,5,-174,1.8384654034083099
untrained,24,5,-169,1.7375812872958232
untrained,24,5,-164,1.5755852996845199
untrained,24,5,-159,1.5019945127940306
untrained,24,5,-154,1.3990446902667628
untrained,24,5,-149,0.8252570298202847
untrained,24,5,-144,0.9618134599810231
untrained,24,5,-139,0.9923205785274909
untrained,24,5,-134,1.112145587599604
untrained,24,5,-129,1.2320148254057677
untrained,24,5,-124,1.0799696996926866
untrained,24,5,-119,1.4772576833198299
untrained,24,5,-114,1.4078823969748222
untrained,24,5,-109,1.2545768376066064
untrained,24,5,-104,1.254189068042123
untrained,24,5,-99,1.3569294382332644
untrained,24,5,-94,1.2254586814270318
untrained,24,5,-89,1.2514095176813553
untrained,24,5,-84,1.295453183616977
untrained,24,5,-79,1.3788711479819256
untrained,24,5,-74,1.3422271470115703
untrained,24,5,-69,1.3627058119287287
untrained,24,5,-64,1.3163995567265772
untrained,24,5,-59,1.3382530471618044
untrained,24,5,-54,1.0878822708995668
untrained,24,5,-49,1.3674323907620487
untrained,24,5,-44,1.544093575070975
untrained,24,5,-39,1.4393220421379374
untrained,24,5,-34,0.43740676892984465
untrained,24,5,-29,1.358743941646752
untrained,24,5,-24,1.0868692775505984
untrained,24,5,-19,1.1653526683022533
untrained,24,5,-14,1.8852766232075633
untrained,24,5,-9,1.9124817359042368
untrained,24,5,-4,1.040624859198299
untrained,24,5,1,1.0404309747152927
untrained,24,5,6,0.9319542519425361
untrained,24,5,11,0.7662634341716653
untrained,24,5,16,1.032715761122384
untrained,24,5,21,0.8974556387390618
untrained,24,5,26,0.6802422093032884
untrained,24,5,31,0.8206747470893709
untrained,24,5,36,0.7855155584415484
untrained,24,5,41,0.7748116237960985
untrained,24,5,46,0.9821779150865755
untrained,24,5,51,1.3198427879878094
untrained,24,5,56,1.4992781170224831
untrained,24,5,61,1.2865893669435686
untrained,24,5,66,1.1195800576431536
untrained,24,5,71,0.7694217994140579
untrained,24,5,76,0.8225575378645277
untrained,24,5,81,0.8226681009435826
untrained,24,5,86,1.1022166583852018
untrained,24,5,91,1.155699235266646
untrained,24,5,96,1.0917905518389028
untrained,24,5,101,1.1523343450627337
untrained,24,5,106,1.5033474877547552
untrained,24,5,111,1.1518908928990925
untrained,24,5,116,1.146099282452525
untrained,24,5,121,0.8365343089409725
untrained,24,5,126,1.0219538524113492
untrained,24,5,131,1.0427442801561493
untrained,24,5,136,0.9360177387273083
untrained,24,5,141,0.7815924214223748
untrained,24,6,-279,2.5951819836930183
untrained,24,6,-274,1.8651167757054794
untrained,24,6,-269,1.6546984412444914
untrained,24,6,-264,1.7156643230865893
untrained,24,6,-259,2.454704564454137
untrained,24,6,-254,2.1495163747861414
untrained,24,6,-249,1.6859128900241007
untrained,24,6,-244,1.7585120567185266
untrained,24,6,-239,2.6255503429849885
untrained,24,6,-234,2.725449036680993
untrained,24,6,-229,2.521702525245651
untrained,24,6,-224,1.6985385029379103
untrained,24,6,-219,1.7199836274631406
untrained,24,6,-214,1.954075755622458
untrained,24,6,-209,2.047861816532495
untrained,24,6,-204,1.859390022847517
untrained,24,6,-199,1.676284682230246
untrained,24,6,-194,2.156357306157523
untrained,24,6,-189,2.2109568023932242
untrained,24,6,-184,2.1170600172608385
untrained,24,6,-179,1.4737702239974864
untrained,24,6,-174,3.6010131620594685
untrained,24,6,-169,3.1590748300349114
untrained,24,6,-164,2.4754874827223237
untrained,24,6,-159,2.6350430515828664
untrained,24,6,-154,2.6988885019234807
untrained,24,6,-149,2.659410017906724
untrained,24,6,-144,2.6450795579578164
untrained,24,6,-139,1.397397664219853
untrained,24,6,-134,1.9453852231549202
untrained,24,6,-129,1.8199132270708
untrained,24,6,-124,1.6767150719865533
untrained,24,6,-119,1.7575449812622
untrained,24,6,-114,2.0641376594027143
untrained,24,6,-109,2.122265641615615
untrained,24,6,-104,2.232640118549291
untrained,24,6,-99,1.392188290658611
untrained,24,6,-94,1.0323636148537516
untrained,24,6,-89,1.07749276482442
untrained,24,6,-84,1.0921695033693288
untrained,24,6,-79,1.1238521738295784
untrained,24,6,-74,1.140873439182851
untrained,24,6,-69,1.1240228279477773
untrained,24,6,-64,0.9386724732819838
untrained,24,6,-59,0.9485678691479567
untrained,24,6,-54,1.1451399099726338
untrained,24,6,-49,0.9218867484329645
untrained,24,6,-44,1.234956547298649
untrained,24,6,-39,1.2642982256050934
untrained,24,6,-34,1.3225021347679133
untrained,24,6,-29,1.0708802823230164
untrained,24,6,-24,0.9554489985720647
untrained,24,6,-19,1.0963473498916279
untrained,24,6,-14,1.204974867292455
untrained,24,6,-9,0.7707967510285882
untrained,24,6,-4,0.746789397351215
untrained,24,6,1,0.49937086677869136
untrained,24,6,6,0.46997805937646064
untrained,24,6,11,0.6414965775803156
untrained,24,6,16,0.4239796758204698
untrained,24,6,21,0.5403818841899962
untrained,24,6,26,0.6311982405070791
untrained,24,6,31,1.1903769005072309
untrained,24,6,36,1.7468493131582055
untrained,24,6,41,1.7756103179233598
untrained,24,6,46,1.4522524829490264
untrained,24,6,51,1.484763941071429
untrained,24,6,56,1.3589783098162185
untrained,24,6,61,1.488732762913993
untrained,24,6,66,0.7774274698293121
untrained,24,6,71,1.0589054930365394
untrained,24,6,76,1.3239040153677184
untrained,24,6,81,1.1818167488917446
untrained,24,6,86,1.2865882447400243
untrained,24,6,91,1.0948810757931737
untrained,24,6,96,0.6491817257184396
untrained,24,6,101,0.6942003539278563
untrained,24,6,106,0.7396430245663586
untrained,24,6,111,0.8590345459518949
untrained,24,6,116,0.8861287985936963
untrained,24,6,121,0.9452693209104162
untrained,24,6,126,1.1529023125397382
untrained,24,6,131,0.9354826887013188
untrained,24,6,136,0.7663378807057857
untrained,24,6,141,0.7059553757796981
untrained,24,7,-279,3.4964622875370255
untrained,24,7,-274,3.5007487373140607
untrained,24,7,-269,3.3919395763312767
untrained,24,7,-264,3.064371768215179
untrained,24,7,-259,2.5162243367067254
untrained,24,7,-254,2.088682139048661
untrained,24,7,-249,1.862808791005822
untrained,24,7,-244,2.357663983737604
untrained,24,7,-239,2.148420667221997
untrained,24,7,-234,1.883215101117823
untrained,24,7,-229,2.0120294698383154
untrained,24,7,-224,2.1644936916676563
untrained,24,7,-219,2.1152201919225666
untrained,24,7,-214,1.679642232111958
untrained,24,7,-209,1.9816498061961951
untrained,24,7,-204,1.6998512355453452
untrained,24,7,-199,1.7329153272420386
untrained,24,7,-194,1.816965498354883
untrained,24,7,-189,2.1552184506174594
untrained,24,7,-184,2.1633267171841792
untrained,24,7,-179,2.1253095386043936
untrained,24,7,-174,2.0316748944479333
untrained,24,7,-169,2.1075740863106596
untrained,24,7,-164,2.0570971340827864
untrained,24,7,-159,1.4987731570350937
untrained,24,7,-154,1.2713337611989075
untrained,24,7,-149,1.4411777373465973
untrained,24,7,-144,2.03232993800768
untrained,24,7,-139,1.7214445917235497
untrained,24,7,-134,1.3845863311119642
untrained,24,7,-129,1.2295441887783745
untrained,24,7,-124,1.0782816773985013
untrained,24,7,-119,0.6589216406058919
untrained,24,7,-114,0.5377815950984772
untrained,24,7,-109,0.3704333720801486
untrained,24,7,-104,1.351572025633669
untrained,24,7,-99,1.2848826150718458
untrained,24,7,-94,1.1232808565685952
untrained,24,7,-89,0.5766467163585449
untrained,24,7,-84,0.7211928054359082
untrained,24,7,-79,0.7726282878570316
untrained,24,7,-74,0.6221184923340424
untrained,24,7,-69,0.5561310101216791
untrained,24,7,-64,0.6645218948757343
untrained,24,7,-59,0.6053469490359342
untrained,24,7,-54,0.7226274639306798
untrained,24,7,-49,0.5639698432483393
untrained,24,7,-44,0.4860426910550445
untrained,24,7,-39,0.6518174816741176
untrained,24,7,-34,0.6024866194317879
untrained,24,7,-29,0.8494889306082023
untrained,24,7,-24,1.4219657094749807
untrained,24,7,-19,1.5418921630041218
untrained,24,7,-14,1.4878234856083261
untrained,24,7,-9,1.3566259689874482
untrained,24,7,-4,1.272671756410952
untrained,24,7,1,1.7917543532671445
untrained,24,7,6,2.077607955753174
untrained,24,7,11,2.5814108971041936
untrained,24,7,16,2.8792822053064833
untrained,24,7,21,2.902162175567938
untrained,24,7,26,2.726013254813978
untrained,24,7,31,2.295803422631982
untrained,24,7,36,1.673307720787986
untrained,24,7,41,1.3447665062731147
untrained,24,7,46,0.5870369694838823
untrained,24,7,51,0.6843395396382802
untrained,24,7,56,0.7063535618898344
untrained,24,7,61,0.8242359304105531
untrained,24,7,66,1.4997229565488381
untrained,24,7,71,1.439462170027729
untrained,24,7,76,1.0805493219758031
untrained,24,7,81,1.3985438975784374
untrained,24,7,86,0.8756240625500098
untrained,24,7,91,0.866319373553974
untrained,24,7,96,1.198479577640145
untrained,24,7,101,1.0106820388535642
untrained,24,7,106,0.5673365845602891
untrained,24,7,111,0.6738608519123492
untrained,24,7,116,0.793324971281378
untrained,24,7,121,0.7294156180742281
untrained,24,7,126,0.8023793601349324
untrained,24,7,131,0.7341942381612481
untrained,24,7,136,0.6728898152761433
untrained,24,7,141,1.9574351404494355
untrained,24,8,-279,4.637963869753058
untrained,24,8,-274,5.310775211758367
untrained,24,8,-269,5.624201204347703
untrained,24,8,-264,4.805206313589707
untrained,24,8,-259,2.109963449364125
untrained,24,8,-254,2.2603601042348425
untrained,24,8,-249,2.1562139491087624
untrained,24,8,-244,2.213996992583612
untrained,24,8,-239,2.0531840750845616
untrained,24,8,-234,2.1167377506102185
untrained,24,8,-229,1.651000064961249
untrained,24,8,-224,1.7314574371620652
untrained,24,8,-219,1.4665940981194232
untrained,24,8,-214,0.8697955569295623
untrained,24,8,-209,0.6684886677249613
untrained,24,8,-204,0.709620825901979
untrained,24,8,-199,0.5586043096848786
untrained,24,8,-194,0.42673804456807557
untrained,24,8,-189,0.27164158388673365
untrained,24,8,-184,0.31564802707702294
untrained,24,8,-179,0.3163751787285312
untrained,24,8,-174,0.40217348358261096
untrained,24,8,-169,0.651186615564145
untrained,24,8,-164,0.6435118911023853
untrained,24,8,-159,0.6703990027037174
untrained,24,8,-154,0.5193033823208861
untrained,24,8,-149,0.42844216354417186
untrained,24,8,-144,0.6038342021144033
untrained,24,8,-139,0.9008341837656989
untrained,24,8,-134,1.041122304653903
untrained,24,8,-129,1.19681960308796
untrained,24,8,-124,1.0583665784422052
untrained,24,8,-119,1.3480072887881356
untrained,24,8,-114,1.2897924683622535
untrained,24,8,-109,1.3133551591858106
untrained,24,8,-104,1.0444345873967271
untrained,24,8,-99,0.9811497288140018
untrained,24,8,-94,0.8145098838938973
untrained,24,8,-89,1.0747961135131123
untrained,24,8,-84,1.143974190010677
untrained,24,8,-79,1.1372067598198654
untrained,24,8,-74,1.0939256302649853
untrained,24,8,-69,1.0479261705863239
untrained,24,8,-64,0.9144825033885883
untrained,24,8,-59,0.8029645659280638
untrained,24,8,-54,0.8989846831735628
untrained,24,8,-49,1.0599994705509723
untrained,24,8,-44,1.3116643286903116
untrained,24,8,-39,1.5556254638664841
untrained,24,8,-34,1.6088998440052766
untrained,24,8,-29,1.4407537987716839
untrained,24,8,-24,0.6137273829827321
untrained,24,8,-19,0.49807302046226876
untrained,24,8,-14,0.9203944422277343
untrained,24,8,-9,0.886739329200454
untrained,24,8,-4,0.9040789890351806
untrained,24,8,1,0.5966634546293841
untrained,24,8,6,0.7722101041043832
untrained,24,8,11,0.9274039177073774
untrained,24,8,16,1.0315192127661847
untrained,24,8,21,0.9981203670109398
untrained,24,8,26,1.2308517357573354
untrained,24,8,31,1.3314291776445097
untrained,24,8,36,1.0204839568150657
untrained,24,8,41,0.8825846746749428
untrained,24,8,46,0.8073570331905452
untrained,24,8,51,0.5820459936024462
untrained,24,8,56,0.6486809324157508
untrained,24,8,61,0.8054766194803671
untrained,24,8,66,0.7166488799762641
untrained,24,8,71,0.7713960569817404
untrained,24,8,76,0.8423862496699797
untrained,24,8,81,0.6161824125791853
untrained,24,8,86,0.6727044448188697
untrained,24,8,91,0.7496696767231938
untrained,24,8,96,0.9222282075757462
untrained,24,8,101,0.6508874735980821
untrained,24,8,106,0.4796171700056845
untrained,24,8,111,0.5485227760061573
untrained,24,8,116,0.5096011394415346
untrained,24,8,121,0.5373659789419257
untrained,24,8,126,0.5351206490557001
untrained,24,8,131,0.6847863362114934
untrained,24,8,136,0.8035576403269633
untrained,24,8,141,0.8248387850924823
untrained,24,9,-279,4.476062451244876
untrained,24,9,-274,4.280318438727147
untrained,24,9,-269,4.728474870303739
untrained,24,9,-264,5.0734812123034345
untrained,24,9,-259,5.025865514023687
untrained,24,9,-254,4.653350352343979
untrained,24,9,-249,3.875616851995556
untrained,24,9,-244,0.9576526495415538
untrained,24,9,-239,1.6940443535547471
untrained,24,9,-234,1.5813467172975275
untrained,24,9,-229,1.9975350430132255
untrained,24,9,-224,2.010960545715295
untrained,24,9,-219,1.9001958987632723
untrained,24,9,-214,1.7232964771734798
untrained,24,9,-209,2.095335109464107
untrained,24,9,-204,2.107670371903235
untrained,24,9,-199,1.8724985294399312
untrained,24,9,-194,1.8760360623945167
untrained,24,9,-189,1.5110535390442887
untrained,24,9,-184,1.1167105175801992
untrained,24,9,-179,1.6307270364034654
untrained,24,9,-174,1.0958653313344877
untrained,24,9,-169,1.249531208402433
untrained,24,9,-164,1.097818386459939
untrained,24,9,-159,1.9960537044020283
untrained,24,9,-154,2.1539901151430945
untrained,24,9,-149,1.5588915017930323
untrained,24,9,-144,1.3696881462640347
untrained,24,9,-139,1.396243698233425
untrained,24,9,-134,1.471254849576277
untrained,24,9,-129,1.5322310044301513
untrained,24,9,-124,1.3776518466959493
untrained,24,9,-119,1.2155613255634845
untrained,24,9,-114,1.465096194208431
untrained,24,9,-109,1.4335548062260501
untrained,24,9,-104,0.873483630124249
untrained,24,9,-99,0.6911818816570534
untrained,24,9,-94,0.42731768755907984
untrained,24,9,-89,0.6827553141751179
untrained,24,9,-84,0.7151775818700536
untrained,24,9,-79,0.7113901342992843
untrained,24,9,-74,1.4041360836562777
untrained,24,9,-69,1.3564088652307116
untrained,24,9,-64,1.097211936873018
untrained,24,9,-59,1.1496648107979182
untrained,24,9,-54,1.2554704300615673
untrained,24,9,-49,1.40900037929513
untrained,24,9,-44,1.5631205603644984
untrained,24,9,-39,1.3601846060030507
untrained,24,9,-34,1.6183273972658263
untrained,24,9,-29,1.4458534858315009
untrained,24,9,-24,1.5981078931722583
untrained,24,9,-19,1.3418029455276765
untrained,24,9,-14,1.9910355772055175
untrained,24,9,-9,2.132790769115793
untrained,24,9,-4,2.0620586726763364
untrained,24,9,1,1.876637252341416
untrained,24,9,6,1.4929572570485286
untrained,24,9,11,1.0338767356034508
untrained,24,9,16,0.8510794419627848
untrained,24,9,21,0.6660125208266626
untrained,24,9,26,1.416752387965154
untrained,24,9,31,0.9179234060168804
untrained,24,9,36,0.8571928539297355
untrained,24,9,41,0.705662645610782
untrained,24,9,46,0.7277027237008487
untrained,24,9,51,0.7459302921794002
untrained,24,9,56,0.7609760048630648
untrained,24,9,61,0.9912138221474909
untrained,24,9,66,1.2363011083574738
untrained,24,9,71,1.1719799409460012
untrained,24,9,76,1.0891591406002221
untrained,24,9,81,1.105755114293495
untrained,24,9,86,1.1561717689460054
untrained,24,9,91,1.7072689661679892
untrained,24,9,96,1.2558081876600657
untrained,24,9,101,1.0083085043906153
untrained,24,9,106,1.775066807543477
untrained,24,9,111,0.8176518346022952
untrained,24,9,116,1.8066993381153533
untrained,24,9,121,1.6326497943942384
untrained,24,9,126,1.6306411520428656
untrained,24,9,131,1.2431144134748795
untrained,24,9,136,1.2123307280698148
untrained,24,9,141,1.1898025375662264
untrained,25,0,-279,2.453767897899679
untrained,25,0,-274,3.5340326019899377
untrained,25,0,-269,1.520753023713585
untrained,25,0,-264,2.8007333873232465
untrained,25,0,-259,2.9423237531977757
untrained,25,0,-254,2.9172331803086857
untrained,25,0,-249,3.918768187515602
untrained,25,0,-244,4.508328836201663
untrained,25,0,-239,5.045402275293323
untrained,25,0,-234,5.047244197399099
untrained,25,0,-229,2.3033486554348124
untrained,25,0,-224,5.256762783655233
untrained,25,0,-219,3.5568863184322788
untrained,25,0,-214,2.9582354211963993
untrained,25,0,-209,2.683986470472867
untrained,25,0,-204,2.8039477748259944
untrained,25,0,-199,2.7681136071352337
untrained,25,0,-194,2.1722815199821217
untrained,25,0,-189,3.5409735353245884
untrained,25,0,-184,3.3713473821338096
untrained,25,0,-179,3.123292111362508
untrained,25,0,-174,2.5570277329502464
untrained,25,0,-169,1.8378598632614032
untrained,25,0,-164,0.6982695853130529
untrained,25,0,-159,2.1331876727507018
untrained,25,0,-154,2.016560235384418
untrained,25,0,-149,1.9029988698687568
untrained,25,0,-144,1.8536528338550387
untrained,25,0,-139,2.4245081200209273
untrained,25,0,-134,2.6490700949162687
untrained,25,0,-129,1.5748330319387953
untrained,25,0,-124,1.821327306896027
untrained,25,0,-119,1.9250844451375506
untrained,25,0,-114,1.8954871313410382
untrained,25,0,-109,2.096523165556451
untrained,25,0,-104,1.7190385239414503
untrained,25,0,-99,1.8046938371366803
untrained,25,0,-94,1.9909881007901264
untrained,25,0,-89,1.8499500848626338
untrained,25,0,-84,1.5430500332800416
untrained,25,0,-79,1.2517101192100186
untrained,25,0,-74,2.4296599518005926
untrained,25,0,-69,1.8833704322863842
untrained,25,0,-64,1.7549025740583324
untrained,25,0,-59,1.608571883637281
untrained,25,0,-54,1.33295422590016
untrained,25,0,-49,1.11954995657541
untrained,25,0,-44,1.059089933743874
untrained,25,0,-39,1.019907995432383
untrained,25,0,-34,1.0094185573100902
untrained,25,0,-29,0.9935997736091841
untrained,25,0,-24,1.0406747936246887
untrained,25,0,-19,0.8655024338053492
untrained,25,0,-14,0.8191725274469644
untrained,25,0,-9,0.853377457162291
untrained,25,0,-4,0.856542955709556
untrained,25,0,1,0.6989556241000081
untrained,25,0,6,0.6830520060616232
untrained,25,0,11,0.6222542212923428
untrained,25,0,16,0.6457773543910201
untrained,25,0,21,0.6094642286662645
untrained,25,0,26,0.521899113712005
untrained,25,0,31,0.49883574277530385
untrained,25,0,36,0.47139227428605845
untrained,25,0,41,0.4523488189601399
untrained,25,0,46,0.4747086904429909
untrained,25,0,51,0.5230740361459856
untrained,25,0,56,0.5812426848131504
untrained,25,0,61,0.7136016818548404
untrained,25,0,66,0.8382049967837274
untrained,25,0,71,0.8701606127207662
untrained,25,0,76,0.8185570694646627
untrained,25,0,81,0.7841422660839787
untrained,25,0,86,0.6776014632578774
untrained,25,0,91,0.5484050186491687
untrained,25,0,96,0.4850701599235041
untrained,25,0,101,0.7174281924399557
untrained,25,0,106,0.9516742970594267
untrained,25,0,111,0.8639509864677178
untrained,25,0,116,0.9737346220105193
untrained,25,0,121,0.6621825914151188
untrained,25,0,126,0.8015956147570312
untrained,25,0,131,0.6995736766729708
untrained,25,0,136,0.5450948066430213
untrained,25,0,141,0.3694636119547514
untrained,25,1,-279,3.448319638894531
untrained,25,1,-274,4.984276659138315
untrained,25,1,-269,3.9491712640299967
untrained,25,1,-264,2.8341922322346647
untrained,25,1,-259,4.063168643584051
untrained,25,1,-254,4.467229609636327
untrained,25,1,-249,2.0803951343434317
untrained,25,1,-244,2.764402223128527
untrained,25,1,-239,2.4030937772455303
untrained,25,1,-234,1.9664118785795073
untrained,25,1,-229,2.4226329981160566
