seed,episode,phi_z_pre,phi_z_post,phi_g_pre,phi_g_post,group
3,6,0.03558000237678566,0.052798503803529906,3.475245726366641,2.8958486738535676,untrained
3,7,0.015821068407845293,0.06998855999858519,3.0125211997813244,2.208805857049944,untrained
3,8,0.009734106458161453,0.07365866234891126,2.8916161619606253,1.9240762962318854,untrained
3,9,0.01859304663796863,0.04919054812666268,2.601483377854206,3.984027165783931,untrained
4,0,0.020615779043034826,0.06600379367678955,2.5149351847801418,2.1763632463067504,untrained
4,1,0.053108803988822895,0.03681881136601626,1.481144776291111,0.8319399220325887,untrained
4,2,0.018850840563889415,0.03314284796254867,2.6615813361213254,1.8335788800462418,untrained
4,3,0.3118057905998822,0.011195880576959916,2.9830570357404707,1.4862617512637655,untrained
4,4,0.21916106096974858,0.07708004545196542,2.1125848624495283,0.6445665912303344,untrained
4,5,0.032102102430044216,0.020889770643383876,2.8192951909960957,1.45635670657069,untrained
4,6,0.02466703782417453,0.05446699124245222,2.4377882566717175,1.2290199108354385,untrained
4,7,0.00906061449309603,0.025834487540543516,2.1882666080043895,1.3908855846057193,untrained
4,8,0.08496658650030456,0.01940891400655992,2.91189823433375,1.6948978597601672,untrained
4,9,0.034733308367553783,0.17336090042146624,1.4604518601162277,1.9554754237946503,untrained
5,0,0.021333450894516326,0.05613724800151284,3.8129339388243264,1.3447293113615837,untrained
5,1,0.01717696710204708,0.02748014489521644,2.270870459117037,1.2903363554897225,untrained
5,2,0.05648536399443648,0.011673630951826969,3.219379317279073,1.6485761774714476,untrained
5,3,0.005857211199706461,0.01531411836522098,2.9457766182179044,2.670805080636673,untrained
5,4,0.01563082156110243,0.0335350636368304,2.6637476314540693,1.6652798191241538,untrained
5,5,0.011116824027882277,0.009429897626253486,2.816988346036234,0.776828316577806,untrained
5,6,0.03199705991995974,0.03877762343550212,3.0648739362303425,1.9520422941566447,untrained
5,7,0.0026323922965488765,0.14252056528965468,3.4654587696872428,0.7118460583253543,untrained
5,8,0.010502075563414648,0.00429438939226201,2.5229090323049634,1.2328200467534822,untrained
5,9,0.017413972195892663,0.009256925270934607,3.8624427346874874,3.0406113235995624,untrained
6,0,0.08594646529138099,0.018392806626814195,4.233008278234878,1.186434086160147,untrained
6,1,0.0058103759748683315,0.015205395516404496,3.4003189632090365,0.972127734107838,untrained
6,2,0.0663721696996123,0.18868594789611737,2.930017234041507,2.24568439594852,untrained
6,3,0.11791632906167518,0.0350787219970693,3.3727194364712063,1.3013763796869082,untrained
6,4,0.06973158128323274,0.017949859181577266,3.3310067708493865,2.8150982221133516,untrained
6,5,0.03398876722356006,0.03459324991122542,3.6543281661397877,2.60584761881244,untrained
6,6,0.1397207869862964,0.010990190327576282,3.694128402000797,1.624217253589948,untrained
6,7,0.03321212693301562,0.009849391946364194,2.7872177777763865,2.594765761944872,untrained
6,8,0.022222018817862177,0.3039175711517312,1.793270935134848,2.423425312700105,untrained
6,9,0.003283498342714873,0.10996838720007729,4.185910609041406,2.0896575369413597,untrained
7,0,0.026075373562670534,0.010473308610221027,3.8782581164155108,1.2225783829161077,untrained
7,1,0.0034762461363936834,0.007901792881866654,4.215058492774428,3.204458342579462,untrained
7,2,0.019194912682301002,0.09178770692565008,3.729826293674233,1.5665349956211256,untrained
7,3,0.04620485333877804,0.08287865661432114,2.9802115883651132,0.9024195467011744,untrained
7,4,0.028078003862130746,0.044613456199068424,2.351939105398079,1.786769720961681,untrained
7,5,0.031654905272986866,0.044832109585129926,2.4955574407872247,0.8918880067609017,untrained
7,6,0.012149923259195047,0.020356713865114506,4.352957025447339,2.545579196343227,untrained
7,7,0.018286531658774363,0.034564774818067856,4.075073517182462,1.8612407317268997,untrained
7,8,0.02134533078575022,0.11073709490531247,2.6065350195492796,0.9563651311315555,untrained
7,9,0.0316022915430576,0.04644121862401025,3.335492392563664,1.3246123937550816,untrained
8,0,0.006783191246809164,0.045064778663181815,1.6587148399760792,1.4733719800302794,untrained
8,1,0.01588315378897104,0.03281472423851413,1.9956225384824238,1.8315945279822308,untrained
8,2,0.00507242528424625,0.020230417946665552,2.0174713468579544,1.9756341941919726,untrained
8,3,0.011054473435507847,0.03613822802872346,1.9210321435972897,1.5904989534601932,untrained
8,4,0.009234056669917834,0.05991891741887856,1.1855975043156723,0.7207149052318609,untrained
8,5,0.03270115770755294,0.04588479991618713,2.1995547768971746,1.6178083713678448,untrained
8,6,0.04138733457702207,0.34538444610613495,2.5434843067046824,2.570382231431178,untrained
8,7,0.016591590355758863,0.04344173550489591,2.075687678640897,2.7342246773760657,untrained
8,8,0.009062135855727821,0.05396092717551815,1.2752499099443326,0.8473251878694454,untrained
8,9,0.0509747796008376,0.01681498847197417,2.2735054616756987,1.7205822360321754,untrained
9,0,0.03371676254122763,0.005427799259922622,3.8878637010373946,1.7770017575074408,untrained
9,1,0.06230925505073216,0.010141698841816038,2.421996468642411,1.6546137643399585,untrained
9,2,0.007463252166058587,0.05248379725978864,2.7768157381555967,2.065131323190564,untrained
9,3,0.004865759711231876,0.02351897630543215,1.9966456359282683,2.718855935513507,untrained
9,4,0.030522842048208654,0.02823283176975691,4.017111686332827,2.3067493182540564,untrained
9,5,0.12484788847190811,0.09443794447052842,4.706442587314293,2.2695363983788743,untrained
9,6,0.08377233837990339,0.08599718053434167,4.244216817450166,2.6206569226139256,untrained
9,7,0.06289699593555736,0.22904347447199402,4.695625287087932,2.8830437853301834,untrained
9,8,0.058222611672150926,0.02674176883332996,3.999424932725952,2.740730570449395,untrained
9,9,0.06518357723578239,0.025871965783745766,3.920790467236842,1.3160134058818211,untrained
10,0,0.02534803108145342,0.026971401850290316,4.233519895491692,2.358435655045641,untrained
10,1,0.004386597464419703,0.0639262467334189,3.989979021637983,2.3385810698952016,untrained
10,2,0.026977896216115294,0.011278698659555275,3.266536584669629,1.8686644111205168,untrained
10,3,0.03295560043823344,0.0867854117089906,3.561778239997882,2.2039812405969683,untrained
10,4,0.0018042592255143042,0.007388325654699823,3.622895599001248,1.9931904233851403,untrained
10,5,0.030497006036872526,0.03271145929385527,4.120112227087313,2.0392580660280553,untrained
10,6,0.009861397227595797,0.01655704373833808,3.787075255407796,2.105038621774627,untrained
10,7,0.025796900334321443,0.007019377974795432,3.6928900872675876,1.148541578458943,untrained
10,8,0.023972962643496964,0.01713511050334704,3.8367953558341874,2.064463426749044,untrained
10,9,0.06763581881996084,0.007466521827412809,3.704788290376265,2.9346727214134583,untrained
11,0,0.03191639424934406,0.016929387422646713,2.0745844772777122,1.1081804039751866,untrained
11,1,0.00806960823115685,0.027967088036136012,1.7980210052361736,1.4018988653777724,untrained
11,2,0.006586901288246849,0.01734122922777144,2.037321919862372,1.3369473751097907,untrained
11,3,0.06537161291942811,0.027507543274854072,1.3921028752142706,1.5451191946260479,untrained
11,4,0.015383810466582992,0.05776692377815451,1.522916568444753,2.096543967987431,untrained
11,5,0.018864040697255502,0.029165724955262984,1.0703321365866931,1.2530778662949378,untrained
11,6,0.01524610908553975,0.014800751681575436,1.448276144929585,1.2898968264043598,untrained
11,7,0.0936165462620486,0.0658399030282075,2.2293654721539045,2.0173372998861185,untrained
11,8,0.0067043369953643794,0.01720282291270875,2.045471743632503,2.355644303579973,untrained
11,9,0.007672551519637638,0.015749420465844786,2.456425278212352,1.0032156068952716,untrained
12,0,0.01161486277907009,0.004958714247630502,4.138199946034738,1.7384817881518546,untrained
12,1,0.05067556190405231,0.02229309109336805,2.600246255434891,2.7877824671331792,untrained
12,2,0.005486702823452316,0.11866415859048099,4.278462850355812,1.1275420739200201,untrained
12,3,0.01730646971444369,0.01452745077652906,2.2952926910458062,1.5652158828553868,untrained
12,4,0.01477664506041819,0.052913768638821024,2.676847493502148,1.4185381875677714,untrained
12,5,0.0050941808679632605,0.02170878598285708,3.0978883322535324,1.6276296961210555,untrained
12,6,0.008193551754463374,0.03865802919862904,4.39031434802405,0.9859844575908087,untrained
12,7,0.008993042439149779,0.01620481344795221,2.590212100587247,2.1999861484551566,untrained
12,8,0.14710389005567154,0.11448158098098105,3.879713801417968,1.9756604495331007,untrained
12,9,0.025186255375144136,0.02604250702477004,2.654017137385942,2.1942309300398177,untrained
13,0,0.03239938028183431,0.012393851352318963,2.520551537436271,1.429589064500932,untrained
13,1,0.021545879572661422,0.05199996853923375,1.4291542050917725,1.373272102460891,untrained
13,2,0.06462677614186019,0.02684073827408187,1.932808609492163,2.1873926609241665,untrained
13,3,0.013968823657672769,0.013708904222605955,2.124026097765552,1.4200053699211672,untrained
13,4,0.017158471511519127,0.03552334936531369,1.152938036871276,1.8469010803039774,untrained
13,5,0.023854324188518142,0.015224407639533907,2.4429000933472964,2.3933391751426787,untrained
13,6,0.022626306834860305,0.05261693364116715,1.5367431254049286,1.3744145878101124,untrained
13,7,0.17300470848357097,0.007141982543705176,2.027097681843482,2.800351469134311,untrained
13,8,0.014501680356946406,0.04975558347914924,1.7540479091302357,2.3952031437052126,untrained
13,9,0.0774505603475398,0.033973307984820345,2.1561564479880104,1.2069048901009212,untrained
14,0,0.035327409504308044,0.035715259428227716,1.5054088626205755,1.065035241366382,untrained
14,1,0.09185227507408361,0.030745582379562264,3.136724564580205,1.6290546120767186,untrained
14,2,0.13300398260231672,0.04918383011204046,3.1757553346048963,0.9398179437359818,untrained
14,3,0.019049065373724777,0.007635778872954524,2.5204233180740085,0.9469189586882611,untrained
14,4,0.10274118327091375,0.020508983274169612,3.4505223111102734,1.9042813774719107,untrained
14,5,0.024379660954633592,0.016938270039120573,2.1195976711044526,0.9030130277236237,untrained
14,6,0.03037561480077844,0.035199221557339566,3.01079456407519,1.1068342693644866,untrained
14,7,0.07374443034571188,0.0045952387078117,2.5132400928768535,1.2493067039373014,untrained
14,8,0.010801339300191892,0.014841642222485713,2.278734192776312,1.1571414725708349,untrained
14,9,0.03984024947632897,0.0379289171399568,1.862563081103007,1.691088475055952,untrained
15,0,0.006953525008794814,0.04479113312385978,1.8013983250821544,3.241789512479961,untrained
15,1,0.05168593746622534,0.19086190842990797,3.1526516580985624,1.7038329437897233,untrained
15,2,0.015765015125474485,0.027682777082230714,2.4135781183928047,3.1533902848922333,untrained
15,3,0.00884095866679039,0.2216340354650091,3.704336766083772,2.3203483224831736,untrained
15,4,0.15734888521757392,0.030704461794485792,3.720647011760419,3.400596250906884,untrained
15,5,0.007291483257539394,0.04611284205287647,3.5267312006425824,3.673913025293835,untrained
15,6,0.01159653994934641,0.0128964286620879,1.9288772071956306,1.569871578305105,untrained
15,7,0.007836815934930255,0.011630969396049129,1.6619968500535052,2.948387214687256,untrained
15,8,0.14798907571578196,0.018908671602725913,2.4600137675600675,3.898475155182584,untrained
15,9,0.0028755516825571537,0.046213091909442686,3.0464349307551473,5.006710210957322,untrained
16,0,0.03317425996334056,0.26016038574907974,2.5031940795822125,1.8611243293392694,untrained
16,1,0.0847565112597054,0.037142279784039944,4.238688708771516,1.5202625694109424,untrained
16,2,0.010140362036770614,0.010019755905374766,2.4098098689651755,1.0913170224592996,untrained
16,3,0.05521075515654872,0.019974702549265366,3.0427656740156737,2.2056037547925835,untrained
16,4,0.014977561190837957,0.011936155945388036,3.9568625704404683,2.560639874765795,untrained
16,5,0.03516628156363616,0.03249091756469475,3.6706928997257684,1.4467834098334267,untrained
16,6,0.05393152082100218,0.24474615215919074,3.2101051223009884,3.1866212805550695,untrained
16,7,0.0053789634684303644,0.06346930124492484,3.252881471120764,2.113437946378056,untrained
16,8,0.014107419434483015,0.022772101795365103,1.477467678941937,1.926390357458091,untrained
16,9,0.013031085854776511,0.007614257620278023,2.052049706328735,1.3085145316901579,untrained
17,0,0.013898400110922138,0.0017431566795752095,5.045062286540617,4.198774668643246,untrained
17,1,0.005061640609231935,0.37699563781957574,3.44886446533288,5.028175786454797,untrained
17,2,0.011025179346579199,0.015309565708962119,2.074532533372457,3.0600830909360637,untrained
17,3,0.007478709685123264,0.07199717350138442,2.6550519563377275,4.194180442593215,untrained
17,4,0.10397253507318294,0.04361383701166355,3.786257280001879,4.583268639636299,untrained
17,5,0.040376956873345526,0.035582604189443215,3.8291761652990615,0.774540024578358,untrained
17,6,0.010757097801028098,0.009804138376451416,4.631010003263251,4.114385193466802,untrained
17,7,0.022001891296310583,0.006426480442761243,2.5623090110317426,4.188930129547126,untrained
17,8,0.007580401022832306,0.029840990433319503,3.5767505919797697,1.6054279023151032,untrained
17,9,0.0736670250381124,0.024714100533488645,2.523946152338738,3.7643943239794484,untrained
18,0,0.37313612109854943,0.02000277656705554,2.894869382054734,3.057873057661895,untrained
18,1,0.04549174887493718,0.013226504625735658,2.5048211025665625,1.539998765452402,untrained
18,2,0.014669425423128823,0.016967325261624533,3.209613746566408,2.0078759689106276,untrained
18,3,0.024452661006501175,0.015291949738054093,4.485897314357501,2.848801099426909,untrained
18,4,0.01840975781190818,0.02649843325242479,1.8576116723162,1.4881842739922775,untrained
18,5,0.015490919087556676,0.01862462037922677,4.087127645971799,1.79307643929587,untrained
18,6,0.01978420326063743,0.010370808813476573,4.79604043043458,2.6801706999010078,untrained
18,7,0.08816360967252876,0.013513057267220435,4.7835374632307115,1.1447868136027401,untrained
18,8,0.10366708280187309,0.012461024918456354,3.895825752629113,2.731862789051295,untrained
18,9,0.18470196907926884,0.0053586169055032246,2.87850105260851,2.7352132209404605,untrained
19,0,0.13052772399287066,0.06106611246203139,2.3273914061487058,0.7338458329647629,untrained
19,1,0.06615932528460086,0.0767548863038116,2.240344610948818,1.6657343499788992,untrained
19,2,0.0050970512278875335,0.005168930932004323,2.0593536332181652,2.1852963876683504,untrained
19,3,0.14455870263656753,0.013896769248950336,1.4533931557337132,1.0028833880848054,untrained
19,4,0.0031459981499088463,0.01164273617197703,2.646442335021349,1.514021957319025,untrained
19,5,0.2550320004515587,0.004891311529239772,3.0432858721967184,2.3567227700628886,untrained
19,6,0.011051858176801932,0.0316267117204011,2.262107477603587,2.046219728464595,untrained
19,7,0.05974374423051129,0.014168830893262985,2.357343385790589,2.182015009815428,untrained
19,8,0.04664140217218621,0.004714391414305151,2.3706403578740822,2.306821861759014,untrained
19,9,0.01954374441004944,0.031412559141791474,2.7831419906466817,1.418449663343631,untrained
20,0,0.023760425628567422,0.02257587143566843,1.577419899577905,1.1297860169077907,untrained
20,1,0.038714428157289565,0.03152048129406987,2.124065947831241,1.492535810491233,untrained
20,2,0.006046256089038943,0.05116168033488574,1.958395714870448,1.505497857739635,untrained
20,3,0.005353413866258316,0.018128907285190288,2.7473389658905387,1.9117789094070161,untrained
20,4,0.015597439047969064,0.025964491198515252,2.661378577673652,1.6698091892742593,untrained
20,5,0.07077779922364685,0.011397374296713891,2.0010557812018153,1.0613830124589636,untrained
20,6,0.1397145312747967,0.010689798712468418,2.4649308769884213,1.2560131617891728,untrained
20,7,0.01597009078984324,0.019574710154736635,1.1350702127808685,1.4554654370567115,untrained
20,8,0.021244415808379685,0.029280754010245047,1.905918441628443,0.863380681951248,untrained
20,9,0.0032467002423210434,0.06771471267187298,2.5354836410807278,1.4944371359493513,untrained
21,0,0.009054084287498536,0.013422078557627226,3.425115574646634,3.0620323722925376,untrained
21,1,0.010867221118621873,0.03230712259465295,3.193331242766938,3.9634022663253354,untrained
21,2,0.026623563565932956,0.015842228445524797,3.788697211071081,4.57410625741764,untrained
21,3,0.00758592893974777,0.021823032587216434,4.014181102423118,3.39740890888864,untrained
21,4,0.02184726644969026,0.08618048396542961,3.508535548295206,2.9837021887542963,untrained
21,5,0.00448255658783564,0.017738472064518174,2.4416424953598272,3.346744437132629,untrained
21,6,0.0814111729231729,0.015378812758671645,4.501779695143478,2.4699378807441708,untrained
21,7,0.02299086231938685,0.023407726136303708,3.3009963892098066,4.042755892749131,untrained
21,8,0.24316661140465362,0.03366104667299458,2.5275966235952287,2.736752179582441,untrained
21,9,0.12471422237524266,0.03482763504108699,3.443088239830108,1.9082573923010642,untrained
22,0,0.37143693896172125,0.01155114179819619,2.352742313202779,1.5957729789573132,untrained
22,1,0.01812862045180888,0.04912046883522689,2.0924411127996017,0.8930842653286424,untrained
22,2,0.056274459922417405,0.04950092510915305,2.0761840479371925,1.1378083258986151,untrained
22,3,0.024243357345834132,0.07278580249061223,2.022306253491516,1.5394477444964563,untrained
22,4,0.22473474697360296,0.0006813246609297108,2.658821102287419,2.1508650811384102,untrained
22,5,0.02012376771375668,0.022866878983086508,3.6313967435938146,2.3146490616695905,untrained
22,6,0.07392766278274265,0.01819953530818849,1.723115016966843,1.7119946278831044,untrained
22,7,0.18874740006164192,0.01643782483762589,3.5942979254493173,1.562175972385618,untrained
22,8,0.010332848914507253,0.04853630848935658,2.24956085647003,2.2352721048866453,untrained
22,9,0.2687721780681076,0.016653327964220255,2.186695976877518,1.728656508984163,untrained
23,0,0.017113413632852126,0.047867454684479116,2.7795091469661775,1.8583807538770614,untrained
23,1,0.03273029496359163,0.08117356541850623,1.5493055336878043,1.067789071259859,untrained
23,2,0.013138906116933524,0.11984412840790187,2.306814815156347,3.6817962588072044,untrained
23,3,0.01837620707271949,0.07563918004656321,3.0242269725521247,2.4080282436318825,untrained
23,4,0.003995203797715008,0.06227952804398326,2.1754989070321717,3.303428348188188,untrained
23,5,0.012660960394521803,0.017346753989006786,1.7146949635437942,2.777601292354417,untrained
23,6,0.011255108965802313,0.028682054195367818,2.109600172351348,1.8609953242550805,untrained
23,7,0.021614780948564283,0.05230579369108562,2.0133705466116085,1.9891395478456206,untrained
23,8,0.019376611966778645,0.024808665277503916,1.9797488533787746,2.848447582356973,untrained
23,9,0.014692279962909477,0.029714108260698646,3.3211202834919975,2.46092507930015,untrained
24,0,0.010780519455771742,0.01842226214498463,4.123175226173381,1.2195980680760008,untrained
24,1,0.017910700278590132,0.00875028453531626,1.8935224010990594,1.1241326966925635,untrained
24,2,0.0050686816866253315,0.18305724550522548,3.2183323278822207,1.1034275989464142,untrained
24,3,0.04779716349728705,0.07302129734147589,2.76320853012376,2.1249538032269113,untrained
24,4,0.05267278622436444,0.010216938453387836,1.5336280064118766,1.8485231330666472,untrained
24,5,0.0739539631124819,0.02043734733437,2.4220733049483574,1.4785920688699064,untrained
24,6,0.020868807322768905,0.0031369331301566786,2.559592476081569,1.543723470397884,untrained
24,7,0.012029636881308703,0.03592469627519013,2.024671336358728,1.7660285201760546,untrained
24,8,0.14983925988401442,0.022063797949302195,1.4241207385201888,0.8880863474954093,untrained
24,9,0.03615723210912489,0.014481635628512929,1.9108207309282226,1.7776991436728755,untrained
25,0,0.41597431602207846,0.0028718134329978467,2.826281081572264,0.8904090224968055,untrained
25,1,0.008244049235694429,0.013880631460384207,3.1368822232838425,1.4777008516699006,untrained
25,2,0.008388126533545481,0.01184571792829181,3.1829721667362243,1.4906673260599654,untrained
25,3,0.011185634036999681,0.01726409134589768,4.610521014599131,2.1347768693190243,untrained
25,4,0.14924921307594843,0.004026017096256593,2.9665328647705507,1.2937851772888724,untrained
25,5,0.06384404562644248,0.01298349034585269,3.2099489623040456,1.5558884921523757,untrained
25,6,0.025130118547620428,0.07002584744121554,3.755868710018465,1.5663196226673177,untrained
25,7,0.04458692641050738,0.00988433812151529,1.779932897712933,1.6027981399003017,untrained
25,8,0.11249749310362994,0.025750793082554905,3.102794048713278,1.4945457521080048,untrained
25,9,0.22435283619059132,0.0785331525215098,2.448481639084501,2.0078372004552527,untrained
26,0,0.4612928709499986,0.019509926564210023,2.1941285610454275,0.968387268500122,untrained
26,1,0.13050390961044703,0.01243897790352011,3.0264074947585464,1.1572807992059646,untrained
26,2,0.017055056224370035,0.004190573969086674,2.1213743717142934,1.6001240431976789,untrained
26,3,0.04890245469601201,0.007363858422598915,1.7836717879823527,1.168644094649678,untrained
26,4,0.018821105744736527,0.019960111458080076,1.7268236524765013,1.0898823744189312,untrained
26,5,0.158780308860052,0.004834941619654476,2.2056518957453877,1.44354053793578,untrained
26,6,0.01874021239446308,0.0605919037724575,3.1183620982296487,0.7355890021557677,untrained
26,7,0.09240792237590112,0.020209723670486818,2.517162632543073,1.5172283465599596,untrained
26,8,0.11438586592935127,0.008608058932458418,2.4817707014362758,1.2144251902820404,untrained
26,9,0.16861978297313407,0.009564154223312471,2.221753904304989,1.387327929344836,untrained
27,0,0.001201312168795876,0.007340378124214869,1.0821340457572384,3.0890946467724674,untrained
27,1,0.005106248083409426,0.08269530968877853,1.954330414220602,0.8964173490714267,untrained
27,2,0.016128797206276024,0.004516913397882016,3.584889996787208,0.8658109825746965,untrained
27,3,0.20431237809631944,0.07486946950239037,2.8508196865944395,2.7343005009288452,untrained
27,4,0.046135816035880045,0.02820065810779021,3.8313223109972605,2.534148675971851,untrained
27,5,0.027467346738006382,0.15215936979311517,1.7642001446712186,2.1133074868599397,untrained
27,6,0.040298063351879965,0.013647099831523679,2.4114382082149866,2.092690891392239,untrained
27,7,0.07592193737252828,0.011397224179756082,3.7901818761813173,1.5010639578668414,untrained
27,8,0.01720645586577052,0.20165975207172404,1.5725454914958674,2.0676830954253735,untrained
27,9,0.010355107676864012,0.19353247903517895,4.4444835119858865,2.2500159268615567,untrained
28,0,0.014780450408589246,0.011004988198408346,3.741156742666675,1.3426014030981623,untrained
28,1,0.01336506580876902,0.028682741379945198,2.959720927843937,1.2809362561209867,untrained
28,2,0.07755031035323717,0.03737383120558921,2.7995221578506366,1.424066749493341,untrained
28,3,0.015564319906614,0.049488688485927024,3.066164931122278,1.610855291140989,untrained
28,4,0.007112477911206616,0.01008312224144664,2.856966937212251,0.8677362714787356,untrained
28,5,0.051464667730769575,0.009091743858077123,2.4805351707401844,1.1728301140576907,untrained
28,6,0.052734059590700544,0.09878395027252956,2.4012607433219806,0.6760827542374248,untrained
28,7,0.04650394088455717,0.025455942434594425,2.6501146992690043,1.4783691897731286,untrained
28,8,0.012308989441884813,0.01513184944412177,2.736234711577106,2.396240533114379,untrained
28,9,0.030386761167112947,0.009435943946478814,2.3517191531098733,1.025202651048403,untrained
29,0,0.05064445805474878,0.013965513241556718,3.6900054410058796,2.865857847933376,untrained
29,1,0.018696796850107666,0.1781128448692355,2.928684682605523,3.1520165118814893,untrained
29,2,0.2762940256756738,0.0039057361420879455,5.1030603278279685,2.5985534718890193,untrained
29,3,0.02725342090907476,0.02747450314208863,4.031782067510537,3.3642227778710243,untrained
29,4,0.032108866590613544,0.3053024693786087,3.0844789813821114,3.121377192463225,untrained
29,5,0.1527848062052684,0.05230519156304929,4.116615744636569,2.3108701386630135,untrained
29,6,0.045512554633705765,0.03182780445375323,2.5132256903788,3.9384912335065065,untrained
29,7,0.030315626989743993,0.05274420294537829,3.8383774028392725,2.9401868411002403,untrained
29,8,0.036230360047837314,0.008647524484027669,3.9156881219593704,2.134680034903731,untrained
29,9,0.007246462814181176,0.012853815717343037,4.351424424248842,1.8184588992532236,untrained
30,0,0.008814808004747876,0.06613373875106554,2.421352967918554,1.2613059687204666,untrained
30,1,0.01584393001686063,0.07237416423834292,2.8765603201570533,1.817604467327458,untrained
30,2,0.01118563491908775,0.06203058658988253,2.334156891463963,1.4094957150554017,untrained
30,3,0.030720691184291438,0.007178179888667563,2.4949995693923785,2.4583879599101714,untrained
30,4,0.04495313912004112,0.03929746481870214,2.986253497467261,1.8143803325670138,untrained
30,5,0.06928604164042401,0.05394659007286523,2.1553102410775433,2.1907203561123287,untrained
30,6,0.014978811834138642,0.009631499776922459,3.916471257127541,2.1840074892384673,untrained
30,7,0.027367565071838906,0.015164799464503817,4.9172260592625285,2.4393543961196746,untrained
30,8,0.003975912951988736,0.016607781072972144,2.4308612731384955,2.0735850898495993,untrained
30,9,0.028057555272485036,0.023896868773719437,1.5710079596234483,1.0161894874699864,untrained
