seed,episode,condition,shared_partition_signature,shared_partition_n1,shared_partition_n2,phi_r_g,group_decoupling_g,group_downward_g,group_part_driven_g
15,2,coupled,"A[2,6,8,10]|B[0,1,3,4,5,7,9,11]",4,8,1.9877404332664672,-0.9925523684194513,2.898789142492901,0.19164324841844316
15,2,default,"A[2,6,8,10]|B[0,1,3,4,5,7,9,11]",4,8,1.9472177219815756,-0.6855990060123682,2.559088083425402,0.04210092905520879
15,3,coupled,"A[1,3,4,5,7,9,10,11]|B[0,2,6,8]",8,4,1.731838687712561,-0.47819547872149215,2.12278617334528,0.1630603960727992
15,3,default,"A[1,3,4,5,7,9,10,11]|B[0,2,6,8]",8,4,1.8426814858563927,-1.0193696732588737,2.842690844047247,0.10459686429830328
15,4,coupled,"A[1,2,5,6,7,9,11]|B[0,3,4,8,10]",7,5,2.274018733975081,-0.13477721328330183,2.2773382992121327,0.14539186847063856
15,4,default,"A[1,2,5,6,7,9,11]|B[0,3,4,8,10]",7,5,1.8533629680183992,-0.34316160120027517,2.0347478801663623,0.038311419645536304
15,5,coupled,"A[8]|B[0,1,2,3,4,5,6,7,9,10,11]",1,11,2.1139841052691986,0.6460196310672259,1.5158125869985022,0.030707768991949935
15,5,default,"A[8]|B[0,1,2,3,4,5,6,7,9,10,11]",1,11,1.7749867629618938,0.4694585527660138,1.0881878060222236,0.19073634607169643
15,6,coupled,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,1.7679064354268643,-1.194976835045109,2.9148876584732286,0.12115994202376612
15,6,default,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,2.218435967258672,0.7938587407690996,1.4027368070693207,0.22728170903674338
15,7,coupled,"A[2,3,8]|B[0,1,4,5,6,7,9,10,11]",3,9,2.663632760965707,1.76368671383409,0.8328518393116215,0.10161184911933396
15,7,default,"A[2,3,8]|B[0,1,4,5,6,7,9,10,11]",3,9,1.6519969956774005,0.10736623316107785,1.3833656340798746,0.04885367921013273
15,8,coupled,"A[1,3,4,5,7,8,9,10,11]|B[0,2,6]",9,3,1.9926051393477269,-0.5540489944110085,2.470134634767814,0.13884325104395523
15,8,default,"A[1,3,4,5,7,8,9,10,11]|B[0,2,6]",9,3,1.528705103246774,-0.7082302416369153,2.309223612755395,0.07110246912481655
15,9,coupled,"A[1,4,5,7,9,10,11]|B[0,2,3,6,8]",7,5,2.5198812446720944,-1.7445635490078368,4.192302094165172,0.20512684873774223
15,9,default,"A[1,4,5,7,9,10,11]|B[0,2,3,6,8]",7,5,2.3150739586948905,0.0694725999800685,2.1627050990636976,0.06723956022727773
16,0,coupled,"A[1,2,4,5,9,10]|B[0,3,6,7,8,11]",6,6,1.9871525039304325,-1.20675424670641,3.218580652067152,0.12102003164549613
16,0,default,"A[1,2,4,5,9,10]|B[0,3,6,7,8,11]",6,6,1.89713476440574,-0.4914052082228433,2.3032399356594944,0.09379035730016727
16,1,coupled,"A[1,3,4,5,6,7,9,11]|B[0,2,8,10]",8,4,1.7297723703204544,-1.1677238939500234,2.8904205584060874,0.057146543340029776
16,1,default,"A[1,3,4,5,6,7,9,11]|B[0,2,8,10]",8,4,1.812522441700144,-0.8797564058986174,2.691648975902548,0.08031808780265504
16,2,coupled,"A[1,2,3,4,5,7,9,10,11]|B[0,6,8]",9,3,2.356339761891035,-1.5570270429247177,3.9176917533724525,0.0684445131296787
16,2,default,"A[1,2,3,4,5,7,9,10,11]|B[0,6,8]",9,3,1.9554744178508026,0.40704624289772795,1.4814304861199858,0.03442012792671312
16,3,coupled,"A[1,2,3,4,5,7,9,10,11]|B[0,6,8]",9,3,1.4979579616345522,-0.9521286099693436,2.3273780002849747,0.04053769439152588
16,3,default,"A[1,2,3,4,5,7,9,10,11]|B[0,6,8]",9,3,2.377923521252427,0.40414206027418764,1.8612954813250229,0.048813714810662434
16,4,coupled,"A[4,5]|B[0,1,2,3,6,7,8,9,10,11]",2,10,1.8345356163509021,-0.9498108096580804,2.7257144967847338,0.06438540355386291
16,4,default,"A[4,5]|B[0,1,2,3,6,7,8,9,10,11]",2,10,2.1138662764962297,0.4742489208449312,1.5905677335565624,0.10656001483512689
16,5,coupled,"A[2,3,4,5,7,9,10]|B[0,1,6,8,11]",7,5,2.353702638435529,-1.5876296135887946,3.9275443194367505,0.10519214275091215
16,5,default,"A[2,3,4,5,7,9,10]|B[0,1,6,8,11]",7,5,1.691330237279404,-0.9533648310965215,2.6145279217682935,0.06744150196693699
16,6,coupled,"A[1,2,3,4,5,7,9,10]|B[0,6,8,11]",8,4,2.169109260871339,-1.0685503069372433,3.234162309777825,0.11007238959981991
16,6,default,"A[1,2,3,4,5,7,9,10]|B[0,6,8,11]",8,4,1.7040038581432675,-0.5239402791426424,2.1193738918482072,0.12794962170993696
16,7,coupled,"A[2,3,4,5,8,9,10,11]|B[0,1,6,7]",8,4,1.774220842592467,-0.7155617494593773,2.4748528159283896,0.024203780380849693
16,7,default,"A[2,3,4,5,8,9,10,11]|B[0,1,6,7]",8,4,1.57269486816001,0.5136449946344146,1.1311742987522013,0.017750288904539557
16,8,coupled,"A[1,2,3,4,5,6,7,9,10,11]|B[0,8]",10,2,1.910609126334322,0.2241047366963418,1.6919509426227055,0.12563056273498496
16,8,default,"A[1,2,3,4,5,6,7,9,10,11]|B[0,8]",10,2,2.4623791363763305,0.6699164138152947,1.6195291561487861,0.11217963687158172
16,9,coupled,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.777102451026257,-0.41682049871475435,2.0745854166292768,0.049192096170236344
16,9,default,"A[6,7,11]|B[0,1,2,3,4,5,8,9,10]",3,9,1.3294451004621382,-0.12649325850178172,1.3962117275434731,0.08585007065986683
17,0,coupled,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,1.8540043646596425,-0.11434995726030506,1.839072332506914,0.1612142829820825
17,0,default,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,1.6102121905385656,0.5750960855360612,0.9748768835910044,0.009449148852520795
17,1,coupled,"A[1,3,6,9]|B[0,2,4,5,7,8,10,11]",4,8,1.6016379957244762,0.7517471049894637,0.7728078070772648,0.011879922386835773
17,1,default,"A[1,3,6,9]|B[0,2,4,5,7,8,10,11]",4,8,1.780371014798201,0.40825339931802507,1.2917315637862599,0.037588815933804476
17,2,coupled,"A[1,3,4,5,6,7,9]|B[0,2,8,10,11]",7,5,1.7400732761509825,-0.09907940485696187,1.7761275130400713,0.08169549256357778
17,2,default,"A[1,3,4,5,6,7,9]|B[0,2,8,10,11]",7,5,1.781670201635805,1.04936722068493,0.6530391303161063,0.042600471728243994
17,3,coupled,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,1.6417756027835761,-0.3463165845716141,1.9075031142706016,0.13003428341241507
17,3,default,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,1.6319223591596663,0.31647796226725244,1.2392896619630809,0.17943624266043323
17,4,coupled,"A[5,7,8]|B[0,1,2,3,4,6,9,10,11]",3,9,1.501325419407396,0.06458081896292356,1.2669506915432385,0.06039668134286447
17,4,default,"A[5,7,8]|B[0,1,2,3,4,6,9,10,11]",3,9,2.0535076467543405,0.012225920815690294,1.8057005747022854,0.1398483177533577
17,5,coupled,"A[1,5,7,9]|B[0,2,3,4,6,8,10,11]",4,8,1.587929686214494,-0.4820595456013397,1.9884153476743713,0.045334189236636124
17,5,default,"A[1,5,7,9]|B[0,2,3,4,6,8,10,11]",4,8,1.3102624770733382,0.9002309332863669,0.3641953690728523,0.01835841347979572
17,6,coupled,"A[1,3,4,5,6,9,10,11]|B[0,2,7,8]",8,4,1.3971586694903206,-0.8271865635379436,2.114423364258748,0.05481113951079619
17,6,default,"A[1,3,4,5,6,9,10,11]|B[0,2,7,8]",8,4,1.9896702997629065,-0.701078968297284,2.6615223609920844,0.11198265675313546
17,7,coupled,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]",1,11,2.059217980735231,1.2514784797988643,0.7228058229597507,0.10616908527861468
17,7,default,"A[3]|B[0,1,2,4,5,6,7,8,9,10,11]",1,11,1.7587790483462873,0.7624262922497396,1.0589278366434423,-0.008440592682754433
17,8,coupled,"A[1,3,6,9]|B[0,2,4,5,7,8,10,11]",4,8,1.943549325404541,-1.0777874499235374,2.780122601857406,0.02742005972420758
17,8,default,"A[1,3,6,9]|B[0,2,4,5,7,8,10,11]",4,8,2.146278015710106,0.85225633804491,1.19367750984911,0.08424187919329884
17,9,coupled,"A[1,3,4,6,9]|B[0,2,5,7,8,10,11]",5,7,1.623240476925002,-0.8288888703742501,2.414935474594209,0.07437045170296863
17,9,default,"A[1,3,4,6,9]|B[0,2,5,7,8,10,11]",5,7,1.9763520396698628,-0.023912662428274167,1.9284381722952606,0.04706883506949666
18,0,coupled,"A[1,3,4,6,7,9,11]|B[0,2,5,8,10]",7,5,1.6493932640162958,-0.23112194138370157,1.8249429461228166,0.06914676255790964
18,0,default,"A[1,3,4,6,7,9,11]|B[0,2,5,8,10]",7,5,1.960879214170296,-0.7573098954066664,2.8053492777935904,0.07606409351163057
18,1,coupled,"A[2,5,8,10,11]|B[0,1,3,4,6,7,9]",5,7,1.9364897852014318,-0.8182399117072574,2.6893651931083142,0.10495402601006565
18,1,default,"A[2,5,8,10,11]|B[0,1,3,4,6,7,9]",5,7,1.6607995746780946,-0.021803934845584294,1.5892323137560553,0.07912026468477174
18,2,coupled,"A[2,5,6,8,10]|B[0,1,3,4,7,9,11]",5,7,2.0088198430041673,-1.4033559221542662,3.3875672706966995,0.08240281567753382
18,2,default,"A[2,5,6,8,10]|B[0,1,3,4,7,9,11]",5,7,2.0886873594513156,-1.184368505332701,3.2595873468255228,0.03512487803679942
18,3,coupled,"A[3,4]|B[0,1,2,5,6,7,8,9,10,11]",2,10,1.7094768903416968,0.37891726667810843,1.1575161368409659,0.16785058372425432
18,3,default,"A[3,4]|B[0,1,2,5,6,7,8,9,10,11]",2,10,2.225952117528852,1.1524690990301947,1.0601707174026633,0.036612493921370115
18,4,coupled,"A[1,3,4,9,11]|B[0,2,5,6,7,8,10]",5,7,2.1079673207945966,-1.2370915542372858,3.2524802461154385,0.10914972095303987
18,4,default,"A[1,3,4,9,11]|B[0,2,5,6,7,8,10]",5,7,1.8412150738529962,-0.5766978223038031,2.379472082349229,0.016886001374426307
18,5,coupled,"A[3,4,11]|B[0,1,2,5,6,7,8,9,10]",3,9,2.074628494048363,0.15174811932566268,1.825960868989616,0.06405935238156313
18,5,default,"A[3,4,11]|B[0,1,2,5,6,7,8,9,10]",3,9,1.5815476307999892,-0.5178707866529653,1.9680309626110408,0.09777941368864074
18,6,coupled,"A[2,5,8,10]|B[0,1,3,4,6,7,9,11]",4,8,1.9578333336559113,-0.2228960332673262,2.1199078559464155,0.12102178713226253
18,6,default,"A[2,5,8,10]|B[0,1,3,4,6,7,9,11]",4,8,2.1136713559178695,-1.027443960252569,3.0578129853310045,0.07342594371452993
18,7,coupled,"A[1,2,5,7,8,10]|B[0,3,4,6,9,11]",6,6,1.6705549282144063,0.10184678673251035,1.4176133383360208,0.0493677977614686
18,7,default,"A[1,2,5,7,8,10]|B[0,3,4,6,9,11]",6,6,1.5856181302438905,0.4502568518986343,1.0492861096038986,0.0588943909558175
18,8,coupled,"A[2,5,8,10,11]|B[0,1,3,4,6,7,9]",5,7,2.01185981116741,-1.0049450853613902,2.960769863194333,0.09677569824925603
18,8,default,"A[2,5,8,10,11]|B[0,1,3,4,6,7,9]",5,7,2.0546682869701196,0.3700296278870434,1.446076367964808,0.0854872817552843
18,9,coupled,"A[1,3,11]|B[0,2,4,5,6,7,8,9,10]",3,9,1.4937112355834827,-0.5661852944672408,1.959007029433323,0.11056872067444967
18,9,default,"A[1,3,11]|B[0,2,4,5,6,7,8,9,10]",3,9,2.1506137479765046,-0.1329244696939762,2.209345986277806,0.10205681096102981
19,0,coupled,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,2.1002225176909812,0.24302793819058444,1.6873170647229192,0.06962659707912411
19,0,default,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,2.0960849673670907,-0.8639299524594906,2.731777004027114,0.14347047081485176
19,1,coupled,"A[1,5,7,11]|B[0,2,3,4,6,8,9,10]",4,8,2.4387381444728633,0.5473175855530554,1.7277435929163993,0.09400061383706071
19,1,default,"A[1,5,7,11]|B[0,2,3,4,6,8,9,10]",4,8,1.607518479393634,0.07115160814773036,1.3786834029909751,0.18616577254509115
19,2,coupled,"A[1,3,4,5,9,11]|B[0,2,6,7,8,10]",6,6,2.4658573994187165,-0.3704814641330785,2.7575776753222105,0.04369019345370084
19,2,default,"A[1,3,4,5,9,11]|B[0,2,6,7,8,10]",6,6,2.13549943437244,-0.8043766978825584,2.796320068667837,0.20122266627761265
19,3,coupled,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,2.5069342012038947,-0.28160511967160495,2.644693661903358,0.07000129058835824
19,3,default,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,1.885829124493251,0.33387219704069926,1.4848375490203731,0.0588594077709218
19,4,coupled,"A[1,3,4,5,7,9,11]|B[0,2,6,8,10]",7,5,2.1397144124303518,-0.9233768764046504,3.0204220008780664,0.048302516013118524
19,4,default,"A[1,3,4,5,7,9,11]|B[0,2,6,8,10]",7,5,2.5555300203244324,-0.9505037788348218,3.293839325313912,0.28827147661762265
19,5,coupled,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,1.5883373083046965,-0.5120292884698889,2.0308701660956565,0.05431248467810512
19,5,default,"A[1,4,5,7,9,11]|B[0,2,3,6,8,10]",6,6,1.57912831219734,-0.051857141318555566,1.4225015150090285,0.1787275551856653
19,6,coupled,"A[2,3,5,7,9]|B[0,1,4,6,8,10,11]",5,7,1.7359762568125998,-0.5710923837076196,2.19348885733085,0.1554401355706141
19,6,default,"A[2,3,5,7,9]|B[0,1,4,6,8,10,11]",5,7,3.1572555676133063,-0.6761903670466962,3.6377691189203656,0.28541189904372444
19,7,coupled,"A[1,3,4,5,7,9,11]|B[0,2,6,8,10]",7,5,2.5274713205335515,-0.37565560248487095,2.8254774160464597,0.10610845765984855
19,7,default,"A[1,3,4,5,7,9,11]|B[0,2,6,8,10]",7,5,1.7878410094996544,-1.1588090860297715,2.936844663643993,0.10454115548812615
19,8,coupled,"A[1,5,11]|B[0,2,3,4,6,7,8,9,10]",3,9,2.1536250730863555,-0.34865066107276466,2.479046456861761,0.0215963642542083
19,8,default,"A[1,5,11]|B[0,2,3,4,6,7,8,9,10]",3,9,1.5387074548483173,-0.3449212918754059,1.8092394223163175,0.10684071107307114
19,9,coupled,"A[1,3,4,11]|B[0,2,5,6,7,8,9,10]",4,8,2.3750978070506457,0.8490307258692513,1.5032353823294937,0.04530494051673095
19,9,default,"A[1,3,4,11]|B[0,2,5,6,7,8,9,10]",4,8,1.7752852918229516,0.31380707852387246,1.3466429313634305,-0.007402873473193461
20,0,coupled,"A[1,7,8]|B[0,2,3,4,5,6,9,10,11]",3,9,2.303226516384685,-1.046351128843467,3.2685869563718186,0.03170107618919049
20,0,default,"A[1,7,8]|B[0,2,3,4,5,6,9,10,11]",3,9,2.0633218812384557,-1.1035383233863247,3.1078924366236484,0.12408843904522593
20,1,coupled,"A[2,3,4,9]|B[0,1,5,6,7,8,10,11]",4,8,2.781366154915043,0.8870387869975431,1.7006457073162429,0.09236716927357791
20,1,default,"A[2,3,4,9]|B[0,1,5,6,7,8,10,11]",4,8,1.9899747794272407,-0.3597787452804244,2.3058826732821913,0.08933628594863263
20,2,coupled,"A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",3,9,2.5263783671223434,-0.016018425861126673,2.3849980855373296,0.0963645744606868
20,2,default,"A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",3,9,1.930624845134191,-0.46446212471053094,2.3537010778009884,0.13407431986027252
20,3,coupled,"A[2,3,4,5,9,10,11]|B[0,1,6,7,8]",7,5,2.669952892964348,-0.9422435975316246,3.5957413732335723,0.12618040433275635
20,3,default,"A[2,3,4,5,9,10,11]|B[0,1,6,7,8]",7,5,1.933140615773242,-0.5551637228997253,2.357081698922206,0.0470959684647112
20,4,coupled,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]",1,11,2.4254194811195724,1.005861883640328,1.3822422091271085,0.047742116967377735
20,4,default,"A[11]|B[0,1,2,3,4,5,6,7,8,9,10]",1,11,2.2285945447862465,0.6753369983680493,1.6383729648897774,0.025105566655010625
20,5,coupled,"A[1,2,5,6,7,8,10,11]|B[0,3,4,9]",8,4,2.861033026280441,-1.143170089173707,3.8476110320492047,0.311028668097892
20,5,default,"A[1,2,5,6,7,8,10,11]|B[0,3,4,9]",8,4,2.0405082830363424,-0.9097184463302677,2.8566926030232738,0.20091180227949246
20,6,coupled,"A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",3,9,2.3964552348419814,0.1282666663116565,2.099354397992639,0.04764961603337814
20,6,default,"A[3,4,7]|B[0,1,2,5,6,8,9,10,11]",3,9,2.124590547473205,-0.2693050651896929,2.355424276088098,0.017667480227077537
20,7,coupled,"A[3,4,7,9]|B[0,1,2,5,6,8,10,11]",4,8,2.593080133947595,0.8484630887948574,1.6727153325734543,0.02773946934089322
20,7,default,"A[3,4,7,9]|B[0,1,2,5,6,8,10,11]",4,8,1.8183190734247359,-0.6734524590254054,2.3947467214593647,0.046742565384818135
20,8,coupled,"A[2,3,4,5,9]|B[0,1,6,7,8,10,11]",5,7,2.3003034171024797,0.930217206877618,1.2974040692523652,0.054565788814772365
20,8,default,"A[2,3,4,5,9]|B[0,1,6,7,8,10,11]",5,7,2.144681820773336,-0.3300502922725852,2.406844006031025,0.06542572350580089
20,9,coupled,"A[2,3,4,7,9]|B[0,1,5,6,8,10,11]",5,7,2.7599264980081504,0.38886943287467357,2.2605170475092065,0.06970308718084883
20,9,default,"A[2,3,4,7,9]|B[0,1,5,6,8,10,11]",5,7,1.5459628030981134,-0.408771732119789,1.908074557906576,0.028409671293353256
21,0,coupled,"A[6,9,11]|B[0,1,2,3,4,5,7,8,10]",3,9,1.5603602596613135,-0.5847480247380759,2.132917147939291,0.052305565001990684
21,0,default,"A[6,9,11]|B[0,1,2,3,4,5,7,8,10]",3,9,1.7916543071352469,-0.23602372129205307,1.9114526388732525,0.10604126705387129
21,1,coupled,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.8279640643018338,-1.2392140577868425,3.0181687326281983,0.022947180554939495
21,1,default,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.46599514100081,-0.15881596289152178,1.5120233600333721,0.04126247644296144
21,2,coupled,"A[4,6,9,10,11]|B[0,1,2,3,5,7,8]",5,7,2.3149379367626914,-0.5216752543141672,2.7997544351838126,0.04155753744990465
21,2,default,"A[4,6,9,10,11]|B[0,1,2,3,5,7,8]",5,7,1.6033217330944107,-0.3304407804867191,1.8221414604996224,0.04795361476019011
21,3,coupled,"A[3,4,6,10,11]|B[0,1,2,5,7,8,9]",5,7,1.8379511878278363,-0.24720975603164508,2.003861881905965,0.02234050978862734
21,3,default,"A[3,4,6,10,11]|B[0,1,2,5,7,8,9]",5,7,1.7985799984242614,-0.8285469964313643,2.5173081855811392,0.13398590733706928
21,4,coupled,"A[3,4,6,8,9,11]|B[0,1,2,5,7,10]",6,6,2.0996456995691233,-0.15080498381295193,2.1496283981639204,0.05948025695508474
21,4,default,"A[3,4,6,8,9,11]|B[0,1,2,5,7,10]",6,6,1.838523824132481,-0.7527247145709555,2.543285130917184,0.06434778861541934
21,5,coupled,"A[4,6,9,10]|B[0,1,2,3,5,7,8,11]",4,8,2.2269772917650674,-1.6685637493782197,3.867805250454648,0.04136582963301727
21,5,default,"A[4,6,9,10]|B[0,1,2,3,5,7,8,11]",4,8,1.541448454866862,-0.37920340083024673,1.8566668902120993,0.09818749526078951
21,6,coupled,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,2.1694065280830053,1.4933678200396452,0.6070178934629221,0.02942174520360019
21,6,default,"A[6,9]|B[0,1,2,3,4,5,7,8,10,11]",2,10,1.629867003812211,0.2639975373257477,1.3094157266888002,0.03080155711856869
21,7,coupled,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.4685963828898303,-1.0101882065949042,2.42872541085337,0.08988582111595789
21,7,default,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.361448862324219,-0.4022045296678147,1.67787327141351,0.033563048018993014
21,8,coupled,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,2.1263886000065493,-1.0850643518340313,3.116861419596561,0.056423817201223025
21,8,default,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.633169133888185,-1.1295432717105727,2.665227814679021,0.07027527967827107
21,9,coupled,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.4345627026825192,-0.8911252810542614,2.2505383899710827,0.084351737837564
21,9,default,"A[3,4,6,9,10,11]|B[0,1,2,5,7,8]",6,6,1.761641085842905,-0.2881151347097184,2.0330126778582276,0.03684880749639241
22,0,coupled,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,1.732742130487681,0.11088471628807106,1.585640735026241,0.06862912128608212
22,0,default,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,2.634304403400812,0.9628602773577271,1.5844626722792317,0.0434191082926928
22,1,coupled,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,1.2428510351172515,-0.2885299490648108,1.4868034419870513,0.029496705590084105
22,1,default,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,2.795771144464202,0.3903162672380338,2.271096947183801,0.04255439586124243
22,2,coupled,"A[2,6,9,10]|B[0,1,3,4,5,7,8,11]",4,8,1.7478760163115914,-0.22323440692603702,1.8385408189382773,0.0940769240425341
22,2,default,"A[2,6,9,10]|B[0,1,3,4,5,7,8,11]",4,8,2.8168297796873505,0.7013812136609259,1.9850870296481775,0.042773025922855146
22,3,coupled,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,1.948819145584446,0.26385556090225215,1.6344393047068009,0.04707865956218593
22,3,default,"A[2,6,10]|B[0,1,3,4,5,7,8,9,11]",3,9,2.991901240854892,0.8317198901616152,2.114138974250422,0.02390150185699369
22,4,coupled,"A[2,3,8,9,10,11]|B[0,1,4,5,6,7]",6,6,2.3351128038776485,-0.9613687634905421,3.183738610171271,0.08620207582895656
22,4,default,"A[2,3,8,9,10,11]|B[0,1,4,5,6,7]",6,6,2.8983981231471634,-0.6939990278656039,3.441505768272081,0.12685254538585222
22,5,coupled,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,3.2548257752780585,2.0764290175751245,1.1015012288817467,0.08757565787302912
22,5,default,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,2.3540429477807097,1.6298162613663698,0.6393031609791626,0.08449119802729221
22,6,coupled,"A[2,3,9,11]|B[0,1,4,5,6,7,8,10]",4,8,1.906182614044749,0.8395407689584999,1.0358991864522484,0.04966129668108521
22,6,default,"A[2,3,9,11]|B[0,1,4,5,6,7,8,10]",4,8,2.9564609328303946,-0.05644158618692696,2.8390165867015447,0.09486003614054073
22,7,coupled,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,2.278251059487293,1.2232413815649332,1.006806943500915,0.08508697660606601
22,7,default,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,2.2071068322447314,1.453750784241934,0.6824701844794336,0.14512381356412074
22,8,coupled,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,1.7919392092154094,0.9431976909893072,0.8098071557204454,0.049109707570108574
22,8,default,"A[2,10]|B[0,1,3,4,5,6,7,8,9,11]",2,10,2.549416961172832,1.4217205977565892,1.0747619309415894,0.04211752086929188
22,9,coupled,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",2,10,2.8142977357799595,0.9998165278584139,1.7660163629268224,0.05332358743734267
22,9,default,"A[9,10]|B[0,1,2,3,4,5,6,7,8,11]",2,10,1.9929916708707078,-0.0755216259811533,1.9780857842408877,0.1227981913259153
23,0,coupled,"A[10,11]|B[0,1,2,3,4,5,6,7,8,9]",2,10,2.383063481391218,-0.23387089712668452,2.5259699258488366,0.14935758723768755
23,0,default,"A[10,11]|B[0,1,2,3,4,5,6,7,8,9]",2,10,2.1234722268132105,-0.5404277041506402,2.4538558699106297,0.15270267417325634
23,1,coupled,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",1,11,2.651206070940139,0.08408494885165396,2.4269572757554627,0.059891628358932136
23,1,default,"A[10]|B[0,1,2,3,4,5,6,7,8,9,11]",1,11,2.135056855201809,1.2239423970862737,0.9101423625445539,0.03894403656564638
23,2,coupled,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,2.5031476091228044,-1.9304966701365487,4.501236456161384,0.07705823895228292
23,2,default,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,2.0626775316899204,-0.992960273112431,3.0431869322466176,0.06701339192252975
23,3,coupled,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,2.7441449859646605,-1.0468454608061668,3.8011373664328465,0.045800019279112814
23,3,default,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,1.6293526617660565,-1.1127988625485767,2.6540527036647856,0.053665131164944535
23,4,coupled,"A[3,4,5,6,7,8]|B[0,1,2,9,10,11]",6,6,1.8618902284870078,-0.6468102104667377,2.402473331431211,0.06263948764409988
23,4,default,"A[3,4,5,6,7,8]|B[0,1,2,9,10,11]",6,6,2.235218594233605,-1.008620682442328,3.1802981694890793,0.05224636686141393
23,5,coupled,"A[3,4,5,6,7,8,9,10]|B[0,1,2,11]",8,4,2.4317591775214975,-1.5368153074994417,4.014044433600958,0.09562250495896629
23,5,default,"A[3,4,5,6,7,8,9,10]|B[0,1,2,11]",8,4,2.0872975110699628,-1.4337150718070024,3.552149119142638,0.14817019353672256
23,6,coupled,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,2.516886298383362,-1.5245934326117245,4.075887093110282,0.07043031108111819
23,6,default,"A[3,5,6,7,8,9]|B[0,1,2,4,10,11]",6,6,1.8509905500883663,-0.7354861556367025,2.527264384582587,0.03995836470869785
23,7,coupled,"A[2,11]|B[0,1,3,4,5,6,7,8,9,10]",2,10,2.6631073533823315,-0.20928526901992317,2.681085747529222,0.13643082274389773
23,7,default,"A[2,11]|B[0,1,3,4,5,6,7,8,9,10]",2,10,2.0835659897004897,0.9267317927754579,1.1364784481620576,0.09257148282345984
23,8,coupled,"A[4,9,10]|B[0,1,2,3,5,6,7,8,11]",3,9,2.416347550577628,0.3252971225838781,1.9640138065220585,0.08255847984041598
23,8,default,"A[4,9,10]|B[0,1,2,3,5,6,7,8,11]",3,9,1.6359907375384126,0.045792482337501994,1.473865453159261,0.1538797404504455
23,9,coupled,"A[4,5,8,9,10]|B[0,1,2,3,6,7,11]",5,7,2.0590212592684867,-0.6524987396549795,2.621499513799151,0.04372777362897162
23,9,default,"A[4,5,8,9,10]|B[0,1,2,3,6,7,11]",5,7,2.407302935534731,-0.7775376729969272,3.0328853657826875,0.09571454115225797
24,0,coupled,"A[1,2,4,5,6,7,8,9,10,11]|B[0,3]",10,2,2.27183701128107,-0.4522674943384377,2.632486656085771,0.051792472555367786
24,0,default,"A[1,2,4,5,6,7,8,9,10,11]|B[0,3]",10,2,1.7111936605565774,0.3049942454466348,1.371427072419904,0.03683978553992251
