condition,checkpoint,seed,episode,external_sha256,phi_r_g,phi_r_z,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,phi_r_g_shuffled,whole_to_single_sum,whole_to_parts,downward_reconstructed,downward_reconstruction_error
default,0,20,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,3.126462099015165,0.002285320714275646,-1.2892488090166747,4.304520797504621,0.13951730468073187,1.5095844110137608,1.2088835837558445,1.664910129209959,1.4666560340746848,0.26757888243115113,2.570285880998785,-1.2892488090166747,-2.578950690088874,-1.664910129209959,,4.03694191507347,0.26757888243115113,4.304520797504621,0.0
default,0,20,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.9908313562040565,0.0326069563195973,0.12226534847660098,2.8439959656699862,0.07179440968163497,-0.016186836833380625,2.016132351590446,0.8708275652654525,0.0,0.931480426817211,1.9125155388527753,0.12226534847660098,-1.924359206819536,-0.8746194635213467,,1.9125155388527753,0.931480426817211,2.8439959656699862,0.0
default,0,20,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.510354266103332,0.11934801737530232,-0.644474454513726,2.914589850887539,0.1610095576194508,1.4975346937691647,0.5185654103267519,1.2802157256314444,1.2819214431945993,0.16723262244979775,1.4654357852431419,-0.644474454513726,-1.8478360826911737,-1.2874701894167364,,2.747357228437741,0.16723262244979775,2.914589850887539,0.0
default,0,20,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,3.0185297238105258,0.015644453798171032,-1.6122773252099796,4.513233884361524,0.16128882033399927,1.8196158494089623,0.7567445579565142,1.9387824422586832,1.824403858089895,0.2871209191643205,2.4017091071073087,-1.6122773252099796,-2.4151996625149836,-1.9386543667751774,,4.226112965197204,0.2871209191643205,4.513233884361524,0.0
default,0,20,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.1816271783295704,0.013171790519286575,0.31280231626157207,2.8143009067574525,0.0689634625808544,-0.23360089258066008,2.308279855478889,0.7633167681442221,-0.23925059743059274,1.0637026611998026,1.9898488429882426,0.31280231626157207,-2.0050989805985875,-0.763933287863009,,1.7505982455576499,1.0637026611998026,2.8143009067574525,0.0
default,0,20,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,3.1979546492942017,0.030977736723140248,1.0071172710558818,2.189603783400438,0.08137712704343736,-0.53143834008913,1.9693647921514938,0.6924217765922629,-0.6015504071194797,1.429378262591123,1.3617759279287946,1.0071172710558818,-1.359749293712452,-0.6892218078987371,,0.7602255208093149,1.429378262591123,2.189603783400438,0.0
default,0,20,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.210856942246363,0.02565150751629698,-1.1073066854580231,4.229275350308714,0.09973919072706083,2.914791302256494,0.18022974927852076,2.0052766448897748,2.0144781377202405,0.17626809403523858,2.038529118553235,-1.1073066854580231,-2.9849551109390497,-2.0156033947586787,,4.053007256273475,0.17626809403523858,4.229275350308714,0.0
default,0,20,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.619142534326792,0.0037149956847603444,-0.6586644942929949,4.24742586483257,0.026668191100734262,2.601332498624024,0.1515102714703116,2.0657044719001423,2.064967351210453,0.043335477009343926,2.139123036612773,-0.6586644942929949,-2.7276104675920596,-2.0642685833016845,,4.204090387823226,0.043335477009343926,4.24742586483257,0.0
default,0,20,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.89639687274205,0.055942936228751114,-0.24339660374066607,3.028390721938738,0.14736382498357914,0.6210629949892117,1.6174920087989975,0.7626071915129584,0.5548352926411844,0.38397591545187604,2.0895795138456776,-0.24339660374066607,-2.091563631049063,-0.7622347392685254,,2.644414806486862,0.38397591545187604,3.028390721938738,0.0
default,0,21,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,3.6381415294637653,0.15497146650154117,0.9292160247862737,2.6650576724792256,0.09708565917875189,-0.9260017008258403,3.307505356170428,0.3111974174465515,-0.9309124248336329,1.3134174691097207,2.282552628203138,0.9292160247862737,-2.2860624575705675,-0.30955295604182,,1.351640203369505,1.3134174691097207,2.6650576724792256,0.0
default,0,21,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,3.4965564134327036,0.009003564968109667,-0.860993385456446,4.3393441377932875,0.0411190298677111,1.1050299220519912,1.1005480536476715,2.1483435045308723,1.11560190922624,1.0593884591494676,2.16435376941758,-0.860993385456446,-2.1648583256317746,-2.1479441247310493,,3.27995567864382,1.0593884591494676,4.3393441377932875,0.0
default,0,21,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,3.0246612913477855,0.014643842143147278,-1.528428549469262,4.513545100814858,0.05727170860486819,1.5605397097074607,0.9113561508920118,2.076699396244357,1.552640085697546,0.5531284168257296,2.4077765982915826,-1.528428549469262,-2.4139268339198354,-2.077396714319126,,3.960416683989129,0.5531284168257296,4.513545100814858,0.0
default,0,21,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,3.6011460182820194,0.022952251901398796,-1.7347057402772572,5.344418001650082,0.07525085613515614,1.7810871169359244,0.9684842572424026,2.725773642030578,1.7729137644779382,0.9244197762626718,2.6470844609094715,-1.7347057402772572,-2.654310369785806,-2.745783790287943,,4.41999822538741,0.9244197762626718,5.344418001650082,0.0
default,0,21,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,4.0955983414852675,0.0312888117495016,-0.03338234309916199,4.103222655779897,0.06812406471284405,0.6404378040010656,2.0115457605833953,1.4959677247034824,0.6170229035888308,0.9000121912345169,2.5861875609565494,-0.03338234309916199,-2.587675613397682,-1.4921516111774178,,3.2032104645453803,0.9000121912345169,4.103222655779897,0.0
default,0,21,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,4.485978722776208,0.0017933511185177844,-0.27081970732686234,4.696090825241972,0.10982494387451291,1.7924659380080614,1.928786006154033,0.9624720088312029,2.7772018233562266,1.020001102600189,0.8988878992855569,-0.27081970732686234,-1.792130307686525,-2.7817687014322594,,3.6760897226417835,1.020001102600189,4.696090825241972,0.0
default,0,21,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.524959555884952,0.015066148077625297,-2.3288935403854474,4.8567364439046585,0.0026880615657125517,3.098203785974195,0.10420080818226962,2.342552085034757,2.4217466189343804,0.086411310182541,2.3485785147877376,-2.3288935403854474,-3.1171570567392735,-2.4251115608862355,,4.7703251337221175,0.086411310182541,4.8567364439046585,0.0
default,0,21,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.3783369535490206,0.012123923580672158,-1.124882296467801,4.532332898319483,0.039332217980632134,1.2351062908860828,1.0603948957974136,2.320928941096752,1.2489679640127975,1.0336840668008196,2.249680867505866,-1.124882296467801,-2.2525291634715017,-2.324568746328114,,3.4986488315186635,1.0336840668008196,4.532332898319483,0.0
default,0,21,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.270016128025694,0.0068986055371633714,-2.996816737444762,6.252980931958206,0.07070254022330369,3.120381265892414,0.17254946494338563,3.0799736566788085,3.025686016544836,0.1177187785601137,3.1095761368532564,-2.996816737444762,-3.2103972291964706,-3.0918046180948338,,6.135262153398092,0.1177187785601137,6.252980931958206,0.0
default,0,21,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,3.695646846490311,0.02659326883101544,-0.20890294351973449,3.8389049253408176,0.07683966845175005,1.4508122896030726,2.178733218788638,0.22408720232370305,2.3270884015298163,1.308064528596657,0.20375199521434428,-0.20890294351973449,-1.4495005713015299,-2.3272924709621337,,2.5308403967441606,1.308064528596657,3.8389049253408176,0.0
default,0,22,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.585197470662803,0.009657870905712629,0.40208005520308543,2.1060095464682442,0.10678360605392845,0.5630134619412543,1.5883446892052397,0.2658536264223108,0.26253113759981916,0.03951342863085783,1.8039649802375672,0.40208005520308543,-2.0494748622101784,-0.26095330930469807,,2.0664961178373864,0.03951342863085783,2.1060095464682442,0.0
default,0,22,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.6059497216650795,0.06193637270248248,-0.7649440360983419,3.043993690502722,0.3835392662863568,1.4714906164172932,0.5279814077846658,1.1457005966963223,1.1268898627799708,0.42647555214225585,1.4906282755804956,-0.7649440360983419,-1.6029941854971046,-1.15863916911482,,2.6175181383604667,0.42647555214225585,3.0439936905027225,4.440892098500626e-16
default,0,22,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.830188586523589,0.0029634148653524955,-0.12076584669725143,2.7028324199047633,0.23667830063239725,1.003159258384312,0.7882283454468975,0.8967055576174876,0.7514504503477202,0.41270548303452204,1.538676486522521,-0.12076584669725143,-1.552618408281507,-0.898796452534793,,2.2901269368702413,0.41270548303452204,2.7028324199047633,0.0
default,0,22,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.605696566119604,0.10159718774958854,-0.8588118789575034,3.46022363512867,0.04941365728101532,1.0146373032904814,1.317543860458891,1.1054251883873492,0.9991790179409215,0.19116364905538097,2.2698809681323677,-0.8588118789575034,-2.2834010322762106,-1.1047916625794958,,3.269059986073289,0.19116364905538097,3.46022363512867,0.0
default,0,22,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.3535089865204477,0.04756147435699809,-0.5446531921948292,2.769019511056431,0.0367094684588416,1.1941808388654918,0.2946314333982363,1.3203520258076644,1.2278204111939068,0.08779674658957859,1.4534023532729456,-0.5446531921948292,-1.4557528968698903,-1.3167019327426606,,2.6812227644668525,0.08779674658957859,2.769019511056431,0.0
default,0,22,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.3660071493779986,0.025576407501747556,-2.089527692483462,5.252694326711855,0.3022658300741847,2.1294008205173633,0.6487805663115367,2.9314211407933213,2.151289382762446,0.63822581108046,2.463179132868949,-2.089527692483462,-2.463686091965502,-2.943650605582535,,4.614468515631395,0.63822581108046,5.252694326711855,0.0
default,0,22,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,3.898641054776217,0.05257904195671889,-2.0727053848840242,5.779238009521817,0.24292811427243644,2.550396755934478,0.8921246077249445,2.4327028247027354,3.049655831675093,0.3860978025938433,2.343484375252882,-2.0727053848840242,-2.5535049957123745,-3.0787910783773462,,5.393140206927974,0.3860978025938433,5.779238009521817,0.0
default,0,22,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.869780075785915,0.023185688840632712,0.56940186748536,3.342211844827526,0.012579876002107082,0.12795360858262628,2.4077619842457008,0.7809246337999243,0.04699998550536133,0.7723250227657674,2.5228868365563972,0.56940186748536,-2.524750037617358,-0.7793103130087861,,2.5698868220617586,0.7723250227657674,3.342211844827526,0.0
default,0,22,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.5595675808972205,0.08837188125205281,-0.8630150366921816,4.420267659262244,0.0872313034268708,1.2448901291602983,1.4650415408258337,1.6216031659925334,1.1822082418902629,0.619036445992108,2.619022971379873,-0.8630150366921816,-2.623559980170878,-1.6207435523809166,,3.8012312132701362,0.619036445992108,4.420267659262244,0.0
default,0,22,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,4.369955060400592,0.05078195752506516,0.29121586916192754,4.045485418657261,0.029123798478673635,0.6267219062921559,1.9352613533643628,1.5014289845650866,0.6576897029038333,0.8543161694207262,2.533479546332702,0.29121586916192754,-2.5331383029057415,-1.50115014283719,,3.1911692492365353,0.8543161694207262,4.045485418657261,0.0
default,0,23,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.1116798425351506,0.022607076360245837,-1.5459251381690544,3.6660691288608462,0.06176811279872951,2.6727022952792128,0.3080081269920285,1.5604825217900682,1.7620742045909714,0.2689329296886007,1.635061994581274,-1.5459251381690544,-2.7106087717197473,-1.7688160595428328,,3.3971361991722455,0.2689329296886007,3.6660691288608462,0.0
default,0,23,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,4.342787588357361,0.012874066849252547,-0.5801843601735701,4.822713372689542,0.07652842930394854,1.7095621984345701,2.0731501681782873,1.0525102693886703,3.0487224935703523,0.6972752683335783,1.0767156107856115,-0.5801843601735701,-1.7095621984345701,-3.049132008263009,,4.125438104355964,0.6972752683335783,4.822713372689542,0.0
default,0,23,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.6590564061408477,0.03742712419416719,0.20985664779393343,2.50030850026575,0.046336215936280345,-0.16242165846145973,2.4749167973574315,0.14930162329396968,-0.14350623489228154,0.3869796301972239,2.2568351049608077,0.20985664779393343,-2.2655126909873777,-0.1499478552662834,,2.113328870068526,0.3869796301972239,2.50030850026575,0.0
default,0,23,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.9182123718958275,0.1257250815834264,-0.37108392231138687,3.214520980368064,0.043966124007767116,0.5083582492975225,2.069668332013166,0.6808964583465063,0.44701756168140827,0.31265334406191414,2.4548500746247415,-0.37108392231138687,-2.529829603146548,-0.6851273125028794,,2.9018676363061497,0.31265334406191414,3.214520980368064,0.0
default,0,23,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,3.019627832071335,0.1689569074467584,-1.326682413567097,4.28691984745676,0.05989784065739334,1.7498293302455186,0.9045212055522014,1.7253610314941716,2.499350425096984,0.0827770742364935,1.704792348123282,-1.326682413567097,-1.7537923953229178,-2.566021331311581,,4.204142773220266,0.0827770742364935,4.286919847456759,-8.881784197001252e-16
default,0,23,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.1845197486492474,0.0032307383114100474,-0.9249157624544582,3.7378395704882585,0.46099936536540176,1.1973831510383959,1.8695691832388377,0.9556026722038071,0.9432773131795509,0.4138459291988541,2.3807163281098536,-0.9249157624544582,-2.6057390043516095,-0.955816636764029,,3.3239936412894044,0.4138459291988541,3.7378395704882585,0.0
default,0,23,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,3.2047993118341402,0.06202060229251111,-1.4686426753746789,4.3771205302596545,0.3052691137827521,1.693994487315014,1.0007226582320672,2.8347610213197663,2.3341697887354598,0.34895254173195767,1.6939981997922375,-1.4686426753746789,-1.6939981997922378,-3.530210853291857,,4.028167988527697,0.34895254173195767,4.3771205302596545,0.0
default,0,23,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,4.472313544796547,0.002675487516900013,-0.7076003921063627,5.146505619944206,0.07301867459012179,1.8521796714947194,2.017633293903149,1.2809581749036187,3.2208953073313276,0.642518444826039,1.2830918677868395,-0.7076003921063627,-1.8521796714947194,-3.2255727942166454,,4.5039871751181675,0.642518444826039,5.1465056199442065,8.881784197001252e-16
default,0,23,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,3.656710495569316,0.14023104260687108,-1.5151585520438555,5.131509361015052,0.03266865847036815,2.03718219656269,1.181404171516899,1.9556101174922902,3.075315582020726,0.12165588068704203,1.9345378983072843,-1.5151585520438555,-2.0382352331746896,-3.103292593926822,,5.00985348032801,0.12165588068704203,5.131509361015052,0.0
default,0,23,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,4.027133100287731,0.029883878813278114,-0.4751577679686374,4.465651626149352,0.05972823187532672,2.601990736294077,1.5007026407409043,0.7652292474114737,2.201087602392323,1.4797427947987654,0.7848212289582639,-0.4751577679686374,-2.6044185129287873,-2.2037758796423415,,2.985908831350587,1.4797427947987654,4.465651626149352,0.0
default,0,24,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,3.017507566651653,0.01302766855468418,0.9682404160480989,2.06563969959978,0.07832740741116684,-0.4573421982095822,2.5153899495151317,0.0,-0.5173299030391711,0.6173969806279644,1.9655726220109864,0.9682404160480989,-1.9797203438943827,0.0,,1.4482427189718152,0.6173969806279644,2.06563969959978,0.0
default,0,24,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,3.3230462029880354,0.06209843890460076,-1.0844724295122248,4.431930746295005,0.08889027983380782,1.2646429776427053,1.3590914041830833,1.7579908514544167,1.2700682112565613,0.6306211735950327,2.531241361443411,-1.0844724295122248,-2.536695184441542,-1.7561397690048555,,3.801309572699972,0.6306211735950327,4.431930746295005,0.0
default,0,24,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.9942689038675088,0.029886000389224204,-1.6980592876157896,4.620792911958479,0.16108233884288303,1.7333257327254268,0.7526808488534256,2.148521070432995,1.7469528490308268,0.555727861187481,2.3181122017401714,-1.6980592876157896,-2.322885812809071,-2.1505595003598934,,4.065065050770999,0.555727861187481,4.62079291195848,8.881784197001252e-16
default,0,24,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.156366168195948,0.0023625910065829536,-1.0337594182329735,3.151686587442139,0.030053620208620124,1.1337887381702427,0.9189375289771431,1.311053763765921,1.9911806704659192,0.07197269929163008,1.0885332176845899,-1.0337594182329735,-1.1440382059057868,-2.1896882047989,,3.079713888150509,0.07197269929163008,3.151686587442139,0.0
default,0,24,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.1453733068755323,0.22079851464693312,-0.8270302108933731,2.9241987929689586,0.04955548894963768,1.0689197030876072,0.42934792729534,1.7874954863312418,1.0284459016644831,0.46556846320791445,1.4301844280965608,-0.8270302108933731,-1.4419823368459141,-1.794225290918637,,2.4586303297610437,0.46556846320791445,2.924198792968958,-4.440892098500626e-16
default,0,24,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.255325588788435,0.1463020542035146,-1.410257144082876,4.352301748138306,0.44435600544572473,2.073107409776157,0.9171999278230514,1.5012549336934575,1.9535522063105355,0.9008710501824688,1.4978784916453016,-1.410257144082876,-2.086157402830709,-1.9610488630162322,,3.4514306979558373,0.9008710501824688,4.352301748138306,0.0
default,0,24,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.5022141989951736,0.06307068815123673,0.4707033805456238,2.0237346218964087,0.144418517795609,-0.2821376363107624,2.3774084420820056,0.0,-0.3012700491247009,0.39508455137254517,1.9299201196485645,0.4707033805456238,-1.9508522879756343,0.0,,1.6286500705238636,0.39508455137254517,2.0237346218964087,0.0
default,0,24,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.2599960758793314,0.019422406143227766,-0.7623045864798348,3.9154682955912565,0.08101425724915767,2.233089659996377,1.1102160002526706,1.4056523773710619,1.4049494550093393,0.030123837018588784,2.4803950035633284,-0.7623045864798348,-3.26343458402037,-1.404509196350582,,3.8853444585726677,0.030123837018588784,3.9154682955912565,0.0
default,0,24,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.0674219085571317,0.03845622265577592,-1.3475004586403223,3.2869645607383555,0.08175119008544773,1.8175235054328258,0.3597376738007292,1.4938246351795998,1.4763958055808903,0.00232717583448272,1.8082415793229827,-1.3475004586403223,-2.0869577756801005,-1.5023768486476061,,3.2846373849038732,0.00232717583448272,3.286964560738356,4.440892098500626e-16
default,0,24,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.9622548538148399,0.00405637624144084,0.16125772558853235,1.7844832170127258,0.05707977957658583,0.7680284720436661,1.79439125644764,0.0,0.0,0.025940055597890144,1.7585431614148357,0.16125772558853235,-2.5053399489147203,0.0,,1.7585431614148357,0.025940055597890144,1.7844832170127258,0.0
default,0,25,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,3.7063581975172886,0.12657949763180643,0.3912336437282482,3.2425903195201533,0.1389705586649399,0.3331638783056525,2.0971819668177725,0.8800785237873852,0.2744049754035571,0.6853090230893706,2.2828763210272256,0.3912336437282482,-2.2919900501393955,-0.8794637601064748,,2.5572812964307827,0.6853090230893706,3.2425903195201533,0.0
default,0,25,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,3.264298319348505,0.006644796075580106,-0.44355363289478067,3.6389777205638625,0.012647970642791995,1.1418104484439862,0.855612107188201,1.6107187494785626,1.1677281580050174,0.4854507387471729,1.9857988238116724,-0.44355363289478067,-1.985602484812611,-1.6098908496553468,,3.1535269818166896,0.4854507387471729,3.6389777205638625,0.0
default,0,25,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,3.528639007995306,0.02602111838064758,0.09159537133392259,3.339487459020752,0.044202559947540965,1.0407806693709176,1.5752167908405306,0.9116153500636142,0.8646886054599374,0.010422639174224813,2.46437621438659,0.09159537133392259,-2.5758058841338065,-0.9076043661937151,,3.3290648198465274,0.010422639174224813,3.339487459020752,0.0
default,0,25,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.374278281493661,0.008168967008515104,0.03496807611642172,2.394272135140093,0.06163054301391124,0.7917902033540776,0.5480707859705369,1.038941071046517,0.6552177747542045,0.4458289146793428,1.2932254457065455,0.03496807611642172,-1.2899347391292255,-1.0272367782279948,,1.94844322046075,0.4458289146793428,2.394272135140093,0.0
default,0,25,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.9373431650013115,0.11595871564018856,-1.2729168510784614,4.322786628410034,0.024485724805412667,1.4533330663388042,0.9141237187976996,1.8381383390547579,1.4227252694738226,0.5771419618623836,2.3229193970738278,-1.2729168510784614,-2.3383823099036007,-1.842727089482249,,3.7456446665476504,0.5771419618623836,4.322786628410034,0.0
default,0,25,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.759014801317619,0.004193104789850632,1.2307460063194986,2.4450831502669463,0.10346411652228182,-0.8835016671677667,3.0326238708413977,0.3588516553646173,-0.9182357555185301,1.3350352623987298,2.0282836433867466,1.2307460063194986,-2.045761105503105,-0.3587486370128614,,1.1100478878682165,1.3350352623987298,2.4450831502669463,0.0
default,0,25,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,4.2253449820648346,0.02071882053686197,0.29455675970750406,3.8858428644712353,0.03260530971642672,1.18760555190513,1.5513934315918718,1.2520784147913975,1.1119461202083238,0.12165856656097018,2.6522381777019413,0.29455675970750406,-2.709988314879342,-1.2484837736926304,,3.764184297910265,0.12165856656097018,3.8858428644712353,0.0
default,0,25,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,3.821555656654304,0.012092258919953427,-0.056289713633457694,3.8153129227884177,0.0646563056892755,1.022927705089659,0.9276555048733273,2.1289523720998473,0.9191161404008685,1.0063864435263787,1.8898103388611702,-0.056289713633457694,-1.8888248956426597,-2.1260543807308983,,2.8089264792620385,1.0063864435263787,3.8153129227884173,-4.440892098500626e-16
default,0,25,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,4.431465516350113,0.07471586934169316,0.3465291720555843,4.055028941927483,0.01973497621182796,0.7358625706740782,1.932159773175475,1.3807207625621323,0.708282657635781,0.6966520690839757,2.650094215207726,0.3465291720555843,-2.6509084623643795,-1.3780996678354773,,3.358376872843507,0.6966520690839757,4.055028941927483,0.0
default,0,25,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,3.227169570722147,0.05084682318864564,-0.7551957840304899,3.980555862032256,0.03531102696433441,1.8850722869072394,1.1120307946467203,0.9620461000340299,2.043147354799259,1.0112887092958447,0.9261197979371523,-0.7551957840304899,-1.8821720501538755,-2.0416661044697797,,2.9692671527364114,1.0112887092958447,3.980555862032256,0.0
default,0,26,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.759086278311755,0.12085884808347624,-1.7631453595164936,4.442510189140157,0.09549399001957415,2.02608360255824,0.4055326036921696,2.398722168036131,2.31630410017921,0.09885192227329354,2.027354166687654,-1.7631453595164936,-2.0295180780985564,-2.70532630616841,,4.343658266866864,0.09885192227329354,4.442510189140158,8.881784197001252e-16
default,0,26,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.556995403787962,0.010232865517444345,-1.127001419475432,3.620306600416635,0.0740985309694584,1.9099959047768873,0.45617710161019387,1.4406888027901834,1.8128105981981242,0.352705163509309,1.454790838709202,-1.127001419475432,-1.916934124320088,-1.815829153887718,,3.2676014369073263,0.352705163509309,3.6203066004166353,4.440892098500626e-16
default,0,26,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.7239123087743353,0.051418110018848995,0.40643172353172297,2.326447060259603,0.08851043555434501,-0.3070044521459425,2.495055292722849,0.144813296415236,-0.317777688950593,0.5690540909568433,2.0751706582533527,0.40643172353172297,-2.1008680004684006,-0.14348570096939672,,1.7573929693027597,0.5690540909568433,2.326447060259603,0.0
default,0,26,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,3.73893594520285,0.08492973294830822,-2.083102596136351,5.37423886007907,0.5138414911897766,2.085205537556931,1.2064409430571157,2.8628004338579895,2.7512897160961445,0.5358014679934575,2.0871476759894683,-2.083102596136351,-2.089975195711077,-3.5506302275711827,,4.838437392085613,0.5358014679934575,5.37423886007907,0.0
default,0,26,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,3.1688736231032553,0.017361759449664338,-2.415285463808714,5.557245252643419,0.0744210298236494,2.4865960769594575,0.5721204691071957,3.1074160905932757,3.0308634574259905,0.027464821167086484,2.4989169740503425,-2.415285463808714,-2.5000889076581574,-3.5916226991781226,,5.529780431476333,0.027464821167086484,5.557245252643419,0.0
default,0,26,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,3.307666169228368,0.035089230671534355,-1.639585338134479,4.8611521491835425,0.09254808795141356,2.1497289399717734,0.5830432148786313,2.543073113641574,2.696973724750802,0.018603100589702493,2.145575323843038,-1.639585338134479,-2.1376223591661025,-3.045674821374463,,4.84254904859384,0.018603100589702493,4.8611521491835425,0.0
