condition,checkpoint,seed,phi_r_g,phi_r_z,phi_r_g_shuffled,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,whole_to_single_sum,whole_to_parts,downward_reconstructed
default,48000,7,1.8511468495344507,0.05952823220590165,0.00574651238870575,0.3071699667704586,1.4621969831661472,0.08946891378009865,0.7141045181904343,1.0243746157755174,0.3266569416775128,0.32420872101568177,0.09988256343645194,1.1619640527464234,0.3071699667704586,-1.2405054181211663,-0.3255101752225429,1.4149473537896893,0.09988256343645194,1.4621969831661472
default,48000,8,2.158670081516901,0.0331657588136905,0.0047495964077197,0.4016887962837621,1.8560488128174168,0.038478331839153904,0.6230020899830829,0.5978288231404301,0.7526634265811641,0.6035122163944597,0.09273439031277106,1.225079194327562,0.4016887962837621,-1.3129378666483995,-0.7501933726384189,1.7523945383095705,0.09273439031277106,1.8560488128174168
default,48000,9,3.3374410699955894,0.0235478751658368,0.0011607873347505,0.997268860056765,2.283406218679585,0.048269980034837304,-0.21236105789182275,2.104161223681366,0.4376398037849505,-0.15502792919362005,0.9974339854541474,1.6713072536079725,0.997268860056765,-1.6656003020585628,-0.4315854448288869,1.409461126674648,0.9974339854541474,2.283406218679585
default,48000,10,2.062123486090578,0.0491940348177112,0.0060945984235303,-0.3666889768758663,2.040642040888329,0.0553974549193232,0.8605365445566041,0.6188187539060832,0.8934865628077292,1.0308254881469707,0.29673027499562943,0.9834007410343875,-0.3666889768758663,-1.0551443256279596,-1.128118500234799,1.8937628181400274,0.29673027499562943,2.040642040888329
default,48000,11,2.0740153136863846,0.1062146748036937,0.00312567323948705,-0.026190172962267104,1.861919477476111,0.1065932999727965,0.5418511657077145,0.7073794900453954,0.4320120457283064,0.9143946010386563,0.3049853520375307,1.301167457599092,-0.026190172962267104,-1.3789793259845635,-1.1150637089282798,1.5712367745370999,0.3049853520375307,1.861919477476111
default,48000,12,1.710629062053592,0.03955077394849045,0.0053604821867186,-0.6600503254139418,2.289837540365161,0.08720026704789305,0.9744032595344982,0.45118360219111175,1.041377302869495,1.0724642909434643,0.19060309338644685,1.1086770907159262,-0.6600503254139418,-1.3774042788883865,-1.4246269985282347,2.011664399862103,0.19060309338644685,2.289837540365161
default,48000,13,2.100457394862701,0.055919818648206054,0.0049065597336912,0.2460848339489454,1.6208921447083746,0.0711431653776021,0.14909696053906105,1.1055370905632056,0.25788995781474805,0.30638837112498807,0.29030572531732374,1.068045115214918,0.2460848339489454,-1.080670443938248,-0.6446919432689695,1.3086467629799,0.29030572531732374,1.6208921447083746
default,48000,14,2.0794008601656127,0.12611719931554324,0.00549600343289855,0.33515684771570803,1.6666819212037345,0.06407345631859945,0.596429629435351,0.857088151633734,0.44633786352602367,0.8671303246336144,0.2561769106385094,0.8653281375475248,0.33515684771570803,-1.193165444079923,-0.9221065927184524,1.5435592214587794,0.2561769106385094,1.6666819212037345
default,48000,15,1.8727136228088013,0.05900372234536125,0.0050397086030267,-0.04180760033406375,1.8406061124741266,0.0689987399114593,0.7204894643877171,0.46280116548921935,0.8429331640741371,0.6501245224072011,0.16388027931736476,1.1932386125833645,-0.04180760033406375,-1.3604278779209342,-0.8456410964769636,1.680130240351716,0.16388027931736476,1.8406061124741266
default,48000,16,1.9728200445382678,0.0297801585332391,0.00586376281090425,0.0516060022651794,1.5049991273485106,0.0616464725547787,0.569275047910287,0.8405494874083195,0.5096399462848595,0.9327058512992058,0.14032306392218635,0.7487023407563641,0.0516060022651794,-0.8942702953703395,-1.1595747589267593,1.4852385270820592,0.14032306392218635,1.5049991273485106
