seed,episode,rep,mean_empirical_rho,mean_surrogate_rho,mean_abs_rho_error,median_empirical_sd,median_surrogate_sd
6,4,1,0.9849742081649634,0.97829062139341,0.007955274446510415,0.10284141508295747,0.10284141508295747
6,4,2,0.9849742081649634,0.98406075066355,0.005059476352002888,0.10284141508295747,0.10284141508295745
6,4,3,0.9849742081649634,0.9773572461869637,0.007616961977999742,0.10284141508295747,0.10284141508295747
6,4,4,0.9849742081649634,0.9827933966250225,0.00441855531779195,0.10284141508295747,0.10284141508295747
6,5,0,0.9901592479785872,0.9838089958994166,0.0063502520791708554,0.10712558724391053,0.10712558724391053
6,5,1,0.9901592479785872,0.9841569964826699,0.008034901863028068,0.10712558724391053,0.10712558724391053
6,5,2,0.9901592479785872,0.985918712437354,0.004776239169720235,0.10712558724391053,0.10712558724391053
6,5,3,0.9901592479785872,0.9834790732980084,0.007445254911817624,0.10712558724391053,0.10712558724391053
6,5,4,0.9901592479785872,0.9784920387395671,0.011667209239020279,0.10712558724391053,0.10712558724391053
6,6,0,0.9932730578889425,0.9868816920404395,0.007179855347699558,0.13068484758231486,0.13068484758231486
6,6,1,0.9932730578889425,0.9877279645357144,0.005545093353228059,0.13068484758231486,0.13068484758231486
6,6,2,0.9932730578889425,0.9876432315616581,0.005670081056898886,0.13068484758231486,0.13068484758231486
6,6,3,0.9932730578889425,0.9884832839611187,0.004789773927823732,0.13068484758231486,0.13068484758231486
6,6,4,0.9932730578889425,0.9880771593667751,0.005321199459037779,0.13068484758231486,0.13068484758231483
6,7,0,0.9877986228989264,0.9803742074042154,0.007783256314144754,0.08742757743768839,0.08742757743768839
6,7,1,0.9877986228989264,0.9803475484886922,0.007672759575878328,0.08742757743768839,0.08742757743768839
6,7,2,0.9877986228989264,0.9840517899126637,0.004899943029137395,0.08742757743768839,0.08742757743768839
6,7,3,0.9877986228989264,0.9817698703567479,0.007491293537608866,0.08742757743768839,0.08742757743768839
6,7,4,0.9877986228989264,0.9836707274714281,0.0042919924726552245,0.08742757743768839,0.08742757743768839
6,8,0,0.987227342860208,0.9822714411346194,0.006545289028174038,0.07769253412065075,0.07769253412065073
6,8,1,0.987227342860208,0.9813032149031667,0.00658331519327431,0.07769253412065075,0.07769253412065075
6,8,2,0.987227342860208,0.9787857789967805,0.009333699601492051,0.07769253412065075,0.07769253412065076
6,8,3,0.987227342860208,0.9811576154352556,0.0075687756743703745,0.07769253412065075,0.07769253412065075
6,8,4,0.987227342860208,0.9799301341973957,0.007727167002536867,0.07769253412065075,0.07769253412065075
6,9,0,0.9904594973518419,0.9849175916043486,0.005579773950981942,0.1346736870857767,0.1346736870857767
6,9,1,0.9904594973518419,0.9875527521475626,0.005555478139664893,0.1346736870857767,0.1346736870857767
6,9,2,0.9904594973518419,0.9842276214905886,0.0062318758612532705,0.1346736870857767,0.1346736870857767
6,9,3,0.9904594973518419,0.9852684816311661,0.005979450641956004,0.1346736870857767,0.1346736870857767
6,9,4,0.9904594973518419,0.9875500865844303,0.003512278132177258,0.1346736870857767,0.1346736870857767
7,0,0,0.9882887809665869,0.9827163592724433,0.005618964658594618,0.06653491996753089,0.06653491996753089
7,0,1,0.9882887809665869,0.9834916711261128,0.0064143477489474465,0.06653491996753089,0.06653491996753089
7,0,2,0.9882887809665869,0.9794956242194562,0.00958282136271559,0.06653491996753089,0.06653491996753089
7,0,3,0.9882887809665869,0.9817378018749636,0.006861071947302529,0.06653491996753089,0.06653491996753089
7,0,4,0.9882887809665869,0.985262027026649,0.0038630704066573798,0.06653491996753089,0.0665349199675309
7,1,0,0.9874865024909746,0.9784840111286358,0.009074037083533918,0.06362650452798133,0.06362650452798133
7,1,1,0.9874865024909746,0.9824123220645814,0.005783762680988273,0.06362650452798133,0.06362650452798133
7,1,2,0.9874865024909746,0.9842292843376897,0.004625138051516838,0.06362650452798133,0.06362650452798133
7,1,3,0.9874865024909746,0.9789001381203676,0.009834779455074558,0.06362650452798133,0.06362650452798133
7,1,4,0.9874865024909746,0.9820847832363703,0.005940897428648201,0.06362650452798133,0.06362650452798133
7,2,0,0.9890777924208622,0.9826408624930862,0.00658476968061425,0.0704458173411534,0.0704458173411534
7,2,1,0.9890777924208622,0.9846540158630933,0.005490747866069197,0.0704458173411534,0.0704458173411534
7,2,2,0.9890777924208622,0.983864622260162,0.005955081307691984,0.0704458173411534,0.0704458173411534
7,2,3,0.9890777924208622,0.9826625791017284,0.007553069119978846,0.0704458173411534,0.0704458173411534
7,2,4,0.9890777924208622,0.9859998434158451,0.005003711076994682,0.0704458173411534,0.0704458173411534
7,3,0,0.9911124968040226,0.9847687134295774,0.006896143959620275,0.06666260462643633,0.06666260462643633
7,3,1,0.9911124968040226,0.9851888827812866,0.006134989121251312,0.06666260462643633,0.06666260462643632
7,3,2,0.9911124968040226,0.9870302731807047,0.0054112350310743145,0.06666260462643633,0.06666260462643633
7,3,3,0.9911124968040226,0.9844073139148161,0.007629180505402788,0.06666260462643633,0.06666260462643633
7,3,4,0.9911124968040226,0.9872179568731827,0.004773280664349354,0.06666260462643633,0.06666260462643633
7,4,0,0.9890753027520541,0.98306609422949,0.006634642886324316,0.06370494632035284,0.06370494632035284
7,4,1,0.9890753027520541,0.9883845459140135,0.001940007532413357,0.06370494632035284,0.06370494632035283
7,4,2,0.9890753027520541,0.9804710052617658,0.009096520787324166,0.06370494632035284,0.06370494632035284
7,4,3,0.9890753027520541,0.983928097880009,0.005147204872045304,0.06370494632035284,0.06370494632035284
7,4,4,0.9890753027520541,0.9781669501178896,0.010908352634164528,0.06370494632035284,0.06370494632035284
7,5,0,0.9884083021016409,0.9830486795200347,0.006323631156687669,0.06462984551517979,0.06462984551517978
7,5,1,0.9884083021016409,0.984828954450858,0.0038363229465033324,0.06462984551517979,0.06462984551517979
7,5,2,0.9884083021016409,0.9830189789691058,0.006860043574687678,0.06462984551517979,0.0646298455151798
7,5,3,0.9884083021016409,0.9842482709609266,0.004994559452703801,0.06462984551517979,0.06462984551517979
7,5,4,0.9884083021016409,0.9828057690331994,0.0073807151122289765,0.06462984551517979,0.06462984551517978
7,6,0,0.990493355539999,0.9877462318102945,0.003913314987321771,0.06947315137732933,0.06947315137732933
7,6,1,0.990493355539999,0.9845011961371691,0.006771370269696181,0.06947315137732933,0.06947315137732933
7,6,2,0.990493355539999,0.9897880293487468,0.002966153269421475,0.06947315137732933,0.06947315137732933
7,6,3,0.990493355539999,0.9839964196975917,0.006496935842407264,0.06947315137732933,0.06947315137732933
7,6,4,0.990493355539999,0.9846949740375326,0.006496392911301237,0.06947315137732933,0.06947315137732933
7,7,0,0.9922581178331837,0.9842325723760678,0.008174260213794545,0.06794296457394108,0.06794296457394108
7,7,1,0.9922581178331837,0.9872474499746855,0.007059845973730485,0.06794296457394108,0.06794296457394107
7,7,2,0.9922581178331837,0.9892780991226955,0.004416639448691991,0.06794296457394108,0.06794296457394108
7,7,3,0.9922581178331837,0.9837694286659282,0.008488689167255592,0.06794296457394108,0.06794296457394107
7,7,4,0.9922581178331837,0.9887503320968943,0.003899807906119777,0.06794296457394108,0.06794296457394107
7,8,0,0.9909944948138971,0.9834008352272594,0.007802033583861038,0.06959806533709484,0.06959806533709484
7,8,1,0.9909944948138971,0.9853892418605049,0.0071753701947882,0.06959806533709484,0.06959806533709484
7,8,2,0.9909944948138971,0.9862026438188799,0.006666459586013057,0.06959806533709484,0.06959806533709484
7,8,3,0.9909944948138971,0.9910350308382911,0.0023244061903220556,0.06959806533709484,0.06959806533709484
7,8,4,0.9909944948138971,0.9845704397046412,0.0064355462146304014,0.06959806533709484,0.06959806533709484
7,9,0,0.9884376658189971,0.9813443011707411,0.007461005592212115,0.08092648182879912,0.08092648182879911
7,9,1,0.9884376658189971,0.9832802227310512,0.006857031766676365,0.08092648182879912,0.08092648182879912
7,9,2,0.9884376658189971,0.9833543474596812,0.005636111623963112,0.08092648182879912,0.08092648182879912
7,9,3,0.9884376658189971,0.9835035117513647,0.005497912093311352,0.08092648182879912,0.08092648182879913
7,9,4,0.9884376658189971,0.9833320028453616,0.005874795344623364,0.08092648182879912,0.08092648182879912
8,0,0,0.9906952880920218,0.9828531049169734,0.00848455308952172,0.05254658324206191,0.05254658324206191
8,0,1,0.9906952880920218,0.9865768129617476,0.00539496507022455,0.05254658324206191,0.05254658324206191
8,0,2,0.9906952880920218,0.9854788139614503,0.005945884618479595,0.05254658324206191,0.05254658324206192
8,0,3,0.9906952880920218,0.9830199753333826,0.007675312758639197,0.05254658324206191,0.052546583242061906
8,0,4,0.9906952880920218,0.9843287255997267,0.0070805915449250745,0.05254658324206191,0.05254658324206191
8,1,0,0.9876635152247425,0.982062857943654,0.006048606719211295,0.04333155470330983,0.043331554703309835
8,1,1,0.9876635152247425,0.9857396683807068,0.002575546751217526,0.04333155470330983,0.04333155470330983
8,1,2,0.9876635152247425,0.9817246042863506,0.007367191919169042,0.04333155470330983,0.04333155470330982
8,1,3,0.9876635152247425,0.9822888044688206,0.006075600109715769,0.04333155470330983,0.043331554703309835
8,1,4,0.9876635152247425,0.9813158805734356,0.0063476346513069715,0.04333155470330983,0.04333155470330983
8,2,0,0.9899979099456306,0.9832102074446424,0.007412966816094084,0.0499364010316424,0.049936401031642395
8,2,1,0.9899979099456306,0.9847179907481208,0.007026240681270178,0.0499364010316424,0.049936401031642395
8,2,2,0.9899979099456306,0.9844145662513433,0.005676373027811303,0.0499364010316424,0.049936401031642395
8,2,3,0.9899979099456306,0.9840161224522802,0.005981787493350589,0.0499364010316424,0.0499364010316424
8,2,4,0.9899979099456306,0.9866540470634922,0.0051274891616323775,0.0499364010316424,0.0499364010316424
8,3,0,0.9856096663974111,0.9820378167079644,0.004714219478183447,0.04009262144106231,0.040092621441062314
8,3,1,0.9856096663974111,0.9809354144891871,0.006918197074619446,0.04009262144106231,0.04009262144106231
8,3,2,0.9856096663974111,0.9795743441204641,0.006121446424377268,0.04009262144106231,0.04009262144106231
8,3,3,0.9856096663974111,0.9803079234906006,0.006114209902972327,0.04009262144106231,0.04009262144106231
8,3,4,0.9856096663974111,0.980464592089369,0.005744984960523114,0.04009262144106231,0.040092621441062314
8,4,0,0.9919724917394759,0.9886767873065079,0.00473042446342406,0.05659258483352124,0.05659258483352123
8,4,1,0.9919724917394759,0.9878435178031779,0.004680133211762296,0.05659258483352124,0.05659258483352124
8,4,2,0.9919724917394759,0.9893894536458147,0.003175937979026914,0.05659258483352124,0.05659258483352124
8,4,3,0.9919724917394759,0.9846755098436385,0.007797337433595415,0.05659258483352124,0.05659258483352124
8,4,4,0.9919724917394759,0.9854522425178894,0.007195061011367937,0.05659258483352124,0.05659258483352124
8,5,0,0.9922369200658309,0.9820748960965111,0.010432290247853368,0.05142070158818264,0.05142070158818264
8,5,1,0.9922369200658309,0.9874374385047511,0.004799481561079964,0.05142070158818264,0.05142070158818265
8,5,2,0.9922369200658309,0.9869356853841939,0.005301234681637272,0.05142070158818264,0.05142070158818264
8,5,3,0.9922369200658309,0.987690289602451,0.005365905964901098,0.05142070158818264,0.05142070158818264
8,5,4,0.9922369200658309,0.9861643902356563,0.006338013753259338,0.05142070158818264,0.05142070158818264
8,6,0,0.9917181980037931,0.9875909014400545,0.005050624085351341,0.054434025260523246,0.054434025260523246
8,6,1,0.9917181980037931,0.9836586336517162,0.008059564352077156,0.054434025260523246,0.054434025260523246
8,6,2,0.9917181980037931,0.9861137493725751,0.005604448631218423,0.054434025260523246,0.054434025260523246
8,6,3,0.9917181980037931,0.9882182799805005,0.003563541272244073,0.054434025260523246,0.05443402526052325
8,6,4,0.9917181980037931,0.9849713808792608,0.0068818725481847864,0.054434025260523246,0.05443402526052325
8,7,0,0.9872434676044636,0.9820852421859113,0.005791958530602594,0.04503260714412679,0.04503260714412679
8,7,1,0.9872434676044636,0.9830877979194081,0.0059100847139085255,0.04503260714412679,0.04503260714412679
8,7,2,0.9872434676044636,0.9795917683926962,0.008207757276634373,0.04503260714412679,0.04503260714412679
8,7,3,0.9872434676044636,0.9843854747371404,0.004217039521434457,0.04503260714412679,0.04503260714412679
8,7,4,0.9872434676044636,0.9810583476021506,0.007019704937445433,0.04503260714412679,0.04503260714412679
8,8,0,0.991958112879543,0.9845131493736985,0.007535793172683612,0.053931131833721765,0.053931131833721765
8,8,1,0.991958112879543,0.984071090859517,0.008468881236423984,0.053931131833721765,0.053931131833721765
8,8,2,0.991958112879543,0.9896919845347668,0.004718984561859568,0.053931131833721765,0.05393113183372177
8,8,3,0.991958112879543,0.9856256297491796,0.00633248313036371,0.053931131833721765,0.053931131833721765
8,8,4,0.991958112879543,0.9872233210108169,0.006266048869980519,0.053931131833721765,0.05393113183372177
8,9,0,0.9887270502654099,0.9854356537327881,0.004624814598088843,0.04302836462873144,0.04302836462873144
8,9,1,0.9887270502654099,0.983240163945827,0.007319250201391496,0.04302836462873144,0.04302836462873144
8,9,2,0.9887270502654099,0.984669292213789,0.005947807827021978,0.04302836462873144,0.04302836462873144
8,9,3,0.9887270502654099,0.978834337590508,0.010522718309532877,0.04302836462873144,0.04302836462873144
8,9,4,0.9887270502654099,0.9824925453091407,0.007717788830512375,0.04302836462873144,0.04302836462873144
9,0,0,0.993864521316154,0.9864960354704442,0.007998178668000308,0.05058105077360477,0.05058105077360477
9,0,1,0.993864521316154,0.9889022630922177,0.004962258223936404,0.05058105077360477,0.05058105077360477
9,0,2,0.993864521316154,0.9867501531448021,0.007268165838987382,0.05058105077360477,0.05058105077360478
9,0,3,0.993864521316154,0.9869787890478515,0.006885732268302756,0.05058105077360477,0.050581050773604766
9,0,4,0.993864521316154,0.9887116918083391,0.005152829507815056,0.05058105077360477,0.050581050773604766
9,1,0,0.9943212013228472,0.986360335822866,0.00801526774652489,0.04867022508176827,0.04867022508176827
9,1,1,0.9943212013228472,0.9894099433159228,0.005513790953862119,0.04867022508176827,0.04867022508176827
9,1,2,0.9943212013228472,0.9905505338878272,0.0037706674350200717,0.04867022508176827,0.04867022508176827
9,1,3,0.9943212013228472,0.9889230657939659,0.005670687089024999,0.04867022508176827,0.04867022508176827
9,1,4,0.9943212013228472,0.9882493123454803,0.006071888977367157,0.04867022508176827,0.04867022508176827
9,2,0,0.9926771773896887,0.9865125626990873,0.0061646146906014125,0.04578673450594149,0.04578673450594149
9,2,1,0.9926771773896887,0.9886118988314853,0.005472688835358434,0.04578673450594149,0.04578673450594149
9,2,2,0.9926771773896887,0.9870399333540701,0.00625833898650846,0.04578673450594149,0.04578673450594149
9,2,3,0.9926771773896887,0.9867158753781703,0.006638673483899127,0.04578673450594149,0.04578673450594149
9,2,4,0.9926771773896887,0.9836535372595142,0.009619869503813707,0.04578673450594149,0.04578673450594149
9,3,0,0.9925733162859243,0.9847718295688282,0.007801486717096277,0.04454015032911926,0.04454015032911926
9,3,1,0.9925733162859243,0.9888582671419585,0.0037150491439660225,0.04454015032911926,0.04454015032911926
9,3,2,0.9925733162859243,0.9885845313466631,0.004293218148529186,0.04454015032911926,0.04454015032911926
9,3,3,0.9925733162859243,0.9868151815177639,0.007086980373464437,0.04454015032911926,0.04454015032911926
9,3,4,0.9925733162859243,0.9883937873001029,0.004211057491272892,0.04454015032911926,0.04454015032911926
9,4,0,0.9919752471761153,0.9892201424314407,0.004179285884544369,0.04712061371449649,0.04712061371449649
9,4,1,0.9919752471761153,0.981173784113209,0.010801463062906682,0.04712061371449649,0.04712061371449649
9,4,2,0.9919752471761153,0.9863905172185291,0.006287137725473707,0.04712061371449649,0.047120613714496495
9,4,3,0.9919752471761153,0.9854144387264249,0.006652268445697236,0.04712061371449649,0.04712061371449649
9,4,4,0.9919752471761153,0.9840246346486062,0.008027034899496946,0.04712061371449649,0.04712061371449649
9,5,0,0.9925683115110066,0.9858731526245804,0.007121890132916299,0.045326959186505277,0.045326959186505277
9,5,1,0.9925683115110066,0.9843259058397268,0.008242405671280012,0.045326959186505277,0.04532695918650528
9,5,2,0.9925683115110066,0.9890200258383476,0.003548285672659126,0.045326959186505277,0.045326959186505277
9,5,3,0.9925683115110066,0.9855630584657065,0.008030809344940723,0.045326959186505277,0.04532695918650528
9,5,4,0.9925683115110066,0.9866867821850206,0.0071168410065929515,0.045326959186505277,0.045326959186505277
9,6,0,0.9922962249111423,0.9884695479187547,0.0059099792849094486,0.05231280528742333,0.05231280528742333
9,6,1,0.9922962249111423,0.985325537985871,0.00726677916355679,0.05231280528742333,0.052312805287423325
9,6,2,0.9922962249111423,0.9846685547864525,0.0077462398133911385,0.05231280528742333,0.05231280528742333
9,6,3,0.9922962249111423,0.9853236587229603,0.007740505144340899,0.05231280528742333,0.05231280528742333
9,6,4,0.9922962249111423,0.9893016980598812,0.004999372118569064,0.05231280528742333,0.052312805287423325
9,7,0,0.9926989801922329,0.988379515783889,0.005229304837450303,0.04678587221864519,0.0467858722186452
9,7,1,0.9926989801922329,0.9873055901170619,0.005559048040031915,0.04678587221864519,0.0467858722186452
9,7,2,0.9926989801922329,0.9885898234565277,0.005111981292717708,0.04678587221864519,0.04678587221864519
9,7,3,0.9926989801922329,0.9890681237016269,0.0044923254552831264,0.04678587221864519,0.0467858722186452
9,7,4,0.9926989801922329,0.9868417007884775,0.006034817394288322,0.04678587221864519,0.0467858722186452
9,8,0,0.9930104661466892,0.988859913455509,0.004603636883141239,0.048879048701201175,0.048879048701201175
9,8,1,0.9930104661466892,0.9854094401084952,0.007914448637792662,0.048879048701201175,0.04887904870120118
9,8,2,0.9930104661466892,0.9861589774658287,0.006871263668524928,0.048879048701201175,0.048879048701201175
9,8,3,0.9930104661466892,0.988923711618276,0.0045113815970656,0.048879048701201175,0.048879048701201175
9,8,4,0.9930104661466892,0.987613559732805,0.00539690641388461,0.048879048701201175,0.048879048701201175
9,9,0,0.9930530871995032,0.987508982900208,0.0066471666826252536,0.04887436504125643,0.04887436504125643
9,9,1,0.9930530871995032,0.9878543533055315,0.0051987338939719074,0.04887436504125643,0.04887436504125643
9,9,2,0.9930530871995032,0.9839812460921536,0.009242678542883132,0.04887436504125643,0.04887436504125643
9,9,3,0.9930530871995032,0.9898264358654435,0.004328166324330769,0.04887436504125643,0.04887436504125643
9,9,4,0.9930530871995032,0.9883342240364912,0.004718863163012371,0.04887436504125643,0.04887436504125643
10,0,0,0.9856907388907405,0.980160659258894,0.006282326586023466,0.07602594870822418,0.07602594870822418
10,0,1,0.9856907388907405,0.9752757971247944,0.012288036290298732,0.07602594870822418,0.07602594870822418
10,0,2,0.9856907388907405,0.9807276198307101,0.006339324132135356,0.07602594870822418,0.07602594870822418
10,0,3,0.9856907388907405,0.9819835654039242,0.006027060314800011,0.07602594870822418,0.07602594870822418
10,0,4,0.9856907388907405,0.9797849631870644,0.006779429219154615,0.07602594870822418,0.07602594870822418
10,1,0,0.9901456851986481,0.9836180571512044,0.006527628047443695,0.08919971304938953,0.08919971304938953
10,1,1,0.9901456851986481,0.9844664566396609,0.006094236503928957,0.08919971304938953,0.08919971304938953
10,1,2,0.9901456851986481,0.985637059127464,0.0048676587057576255,0.08919971304938953,0.08919971304938953
10,1,3,0.9901456851986481,0.9825332712107476,0.008827556803584019,0.08919971304938953,0.08919971304938952
10,1,4,0.9901456851986481,0.9876449552638363,0.0036189439869580287,0.08919971304938953,0.08919971304938952
10,2,0,0.9887242906551016,0.9820719160654718,0.0074369691483059846,0.09649920341454046,0.09649920341454046
10,2,1,0.9887242906551016,0.987272351707373,0.0030838268917254275,0.09649920341454046,0.09649920341454046
10,2,2,0.9887242906551016,0.9812185727559463,0.00888022075943661,0.09649920341454046,0.09649920341454046
10,2,3,0.9887242906551016,0.9850471432352803,0.004345919396872909,0.09649920341454046,0.09649920341454046
10,2,4,0.9887242906551016,0.9785412393896542,0.01018305126544756,0.09649920341454046,0.09649920341454046
10,3,0,0.9889455677958856,0.9850492310776285,0.005073205632744012,0.07627758553633357,0.07627758553633354
10,3,1,0.9889455677958856,0.9816041437184119,0.008647636985590382,0.07627758553633357,0.07627758553633357
10,3,2,0.9889455677958856,0.9881007239389924,0.003713008037826574,0.07627758553633357,0.07627758553633357
10,3,3,0.9889455677958856,0.9796414354563489,0.00952729705892158,0.07627758553633357,0.07627758553633357
10,3,4,0.9889455677958856,0.9796876316468087,0.010298116004588076,0.07627758553633357,0.07627758553633357
10,4,0,0.9876137405979483,0.981887525555416,0.007393542721924634,0.0915666628357111,0.09156666283571112
10,4,1,0.9876137405979483,0.9803443330796463,0.007300047440155212,0.0915666628357111,0.0915666628357111
10,4,2,0.9876137405979483,0.9763622765122365,0.011251464085711918,0.0915666628357111,0.09156666283571112
10,4,3,0.9876137405979483,0.984102010538861,0.0036558164165788978,0.0915666628357111,0.09156666283571112
10,4,4,0.9876137405979483,0.9853799253194019,0.006027857711365677,0.0915666628357111,0.0915666628357111
10,5,0,0.9842125879080902,0.9799214013093861,0.005057310884411026,0.06721075358238347,0.06721075358238347
10,5,1,0.9842125879080902,0.9775319315284948,0.009524696815704429,0.06721075358238347,0.06721075358238347
10,5,2,0.9842125879080902,0.9815874609249794,0.006454494488329086,0.06721075358238347,0.06721075358238347
10,5,3,0.9842125879080902,0.9788550758690162,0.006424968816690191,0.06721075358238347,0.06721075358238347
10,5,4,0.9842125879080902,0.9806428157167302,0.004794832722907806,0.06721075358238347,0.06721075358238347
10,6,0,0.9845630478327815,0.9804420268978232,0.005453656387655631,0.07744936706477268,0.07744936706477268
10,6,1,0.9845630478327815,0.9765694586076944,0.009107697755927893,0.07744936706477268,0.07744936706477269
10,6,2,0.9845630478327815,0.9785687602391068,0.007701271875892497,0.07744936706477268,0.07744936706477268
10,6,3,0.9845630478327815,0.9778587427868631,0.006797485206288136,0.07744936706477268,0.07744936706477268
10,6,4,0.9845630478327815,0.9816017029786063,0.0051230278960530855,0.07744936706477268,0.07744936706477268
10,7,0,0.9883102469931194,0.9829133181641878,0.005854457892327358,0.07152023442191574,0.07152023442191574
10,7,1,0.9883102469931194,0.9810701793027833,0.007695908641362835,0.07152023442191574,0.07152023442191574
10,7,2,0.9883102469931194,0.9830752847670792,0.006443903253097756,0.07152023442191574,0.07152023442191574
10,7,3,0.9883102469931194,0.9822206272065213,0.007268434954273882,0.07152023442191574,0.07152023442191574
10,7,4,0.9883102469931194,0.9836898658139149,0.005460851323476494,0.07152023442191574,0.07152023442191574
10,8,0,0.9831649102367451,0.9760955602311859,0.007733476428982246,0.0689519570809625,0.06895195708096251
10,8,1,0.9831649102367451,0.97725669561675,0.008474303210548947,0.0689519570809625,0.0689519570809625
10,8,2,0.9831649102367451,0.9777323848904661,0.00773816488167529,0.0689519570809625,0.0689519570809625
10,8,3,0.9831649102367451,0.9804707288315964,0.004988695440309572,0.0689519570809625,0.06895195708096251
10,8,4,0.9831649102367451,0.9802266227257403,0.005829836199454264,0.0689519570809625,0.06895195708096251
10,9,0,0.9874254618534478,0.9830075123866541,0.004987470184196319,0.1116844239665597,0.1116844239665597
10,9,1,0.9874254618534478,0.9825519772220158,0.006565104158092777,0.1116844239665597,0.1116844239665597
10,9,2,0.9874254618534478,0.9838554977280737,0.005085299244880011,0.1116844239665597,0.11168442396655968
10,9,3,0.9874254618534478,0.9760837312836282,0.01155608504302442,0.1116844239665597,0.1116844239665597
10,9,4,0.9874254618534478,0.9841401398340714,0.006447325156433111,0.1116844239665597,0.1116844239665597
11,0,0,0.9834292320649677,0.9768625388951513,0.009444724102833923,0.06632868630085643,0.06632868630085643
11,0,1,0.9834292320649677,0.9694570134302132,0.013972218634754665,0.06632868630085643,0.06632868630085643
11,0,2,0.9834292320649677,0.9762607071966821,0.007900791752975894,0.06632868630085643,0.06632868630085643
11,0,3,0.9834292320649677,0.9817622174489836,0.0049509491397978595,0.06632868630085643,0.06632868630085643
11,0,4,0.9834292320649677,0.9760206779043447,0.007408554160623082,0.06632868630085643,0.06632868630085643
11,1,0,0.988717916059052,0.9835791558940814,0.006643134692175238,0.08438100876835941,0.08438100876835941
11,1,1,0.988717916059052,0.9820844200841484,0.007051353508064008,0.08438100876835941,0.08438100876835941
11,1,2,0.988717916059052,0.9814961390902132,0.007584077490568729,0.08438100876835941,0.08438100876835941
11,1,3,0.988717916059052,0.9819195735456131,0.00690250450012439,0.08438100876835941,0.08438100876835941
11,1,4,0.988717916059052,0.9813393786464039,0.008625328260953682,0.08438100876835941,0.08438100876835941
11,2,0,0.9897975232941305,0.9842091307673981,0.006391690742440771,0.08191276908413513,0.08191276908413513
11,2,1,0.9897975232941305,0.9834374502269965,0.007703248227961691,0.08191276908413513,0.08191276908413513
11,2,2,0.9897975232941305,0.9816704458591768,0.009252506139839476,0.08191276908413513,0.08191276908413513
11,2,3,0.9897975232941305,0.9826443338865462,0.008683213571889448,0.08191276908413513,0.08191276908413513
11,2,4,0.9897975232941305,0.9861599576475687,0.004024046389561442,0.08191276908413513,0.08191276908413513
11,3,0,0.9856769448268845,0.9796576616465092,0.008205333458431266,0.07032202507497853,0.07032202507497853
11,3,1,0.9856769448268845,0.9804238185541739,0.007678802642310717,0.07032202507497853,0.07032202507497853
11,3,2,0.9856769448268845,0.9798177708745189,0.0064194829578119545,0.07032202507497853,0.07032202507497853
11,3,3,0.9856769448268845,0.9811300699135396,0.004546874913345239,0.07032202507497853,0.07032202507497853
11,3,4,0.9856769448268845,0.9840770556946509,0.003111289983856754,0.07032202507497853,0.07032202507497853
11,4,0,0.9861277033968118,0.9798153929991001,0.0063800230881066915,0.08461574408655698,0.08461574408655698
11,4,1,0.9861277033968118,0.9809979630195965,0.007536402423650196,0.08461574408655698,0.08461574408655696
11,4,2,0.9861277033968118,0.9827956416432481,0.004134936635281018,0.08461574408655698,0.08461574408655698
11,4,3,0.9861277033968118,0.9851447207884215,0.0035946665254358856,0.08461574408655698,0.08461574408655698
11,4,4,0.9861277033968118,0.9773716236875503,0.008756079709261613,0.08461574408655698,0.08461574408655696
11,5,0,0.9903240617590546,0.9837553091813184,0.00712871477238904,0.07975923227402584,0.07975923227402584
11,5,1,0.9903240617590546,0.9835071044484912,0.007442331975848353,0.07975923227402584,0.07975923227402584
11,5,2,0.9903240617590546,0.9845728872377951,0.006240377739992707,0.07975923227402584,0.07975923227402584
11,5,3,0.9903240617590546,0.9838190380667707,0.007443110810805981,0.07975923227402584,0.07975923227402584
11,5,4,0.9903240617590546,0.9830029758530051,0.007756600301687326,0.07975923227402584,0.07975923227402584
11,6,0,0.9922562016557736,0.9826660601221828,0.00959014153359076,0.09837264918063718,0.09837264918063718
11,6,1,0.9922562016557736,0.985116157506468,0.00714004414930557,0.09837264918063718,0.09837264918063718
11,6,2,0.9922562016557736,0.9885097957243428,0.003972954678338349,0.09837264918063718,0.09837264918063718
11,6,3,0.9922562016557736,0.985962382596327,0.006475128959228878,0.09837264918063718,0.09837264918063718
11,6,4,0.9922562016557736,0.9868408419526976,0.005415359703075902,0.09837264918063718,0.09837264918063718
11,7,0,0.9830900783530536,0.9805241818646252,0.00497885332819345,0.06878028203094307,0.06878028203094307
11,7,1,0.9830900783530536,0.9767271395990688,0.006645191697143708,0.06878028203094307,0.06878028203094307
11,7,2,0.9830900783530536,0.9762883087130861,0.007576643998490969,0.06878028203094307,0.06878028203094305
11,7,3,0.9830900783530536,0.9767467204755356,0.009092887197749089,0.06878028203094307,0.06878028203094307
11,7,4,0.9830900783530536,0.9778367991933226,0.0071152410384455285,0.06878028203094307,0.06878028203094307
11,8,0,0.9898637925974184,0.984279300854323,0.007101777773743934,0.10164551176343817,0.10164551176343817
11,8,1,0.9898637925974184,0.985523125595919,0.006553895915743642,0.10164551176343817,0.10164551176343817
11,8,2,0.9898637925974184,0.9824267812617764,0.00947412723008173,0.10164551176343817,0.10164551176343815
11,8,3,0.9898637925974184,0.980607908060852,0.009483897951038581,0.10164551176343817,0.10164551176343817
